input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_wildcard_certificate,webserver,csp_domains_,tls_subject_org_,favicon,tls_mismatched,final_url,tls_expired,location
itoperationswiki.cm.com,Log in with Atlassian account,200,4392,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-10-09T00:00:00Z,2025-11-07T23:59:59Z,CN=*.atlassian.net,*.atlassian.net,atlassian.net,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d0d84c14428d994426c40ec29584aa7d,a9e5d8efd48eedb894362fce9122af08fef776adcd30434b14e8a2d8a838c892,ctls,id.atlassian.com,,443,https://itoperationswiki.cm.com,https,text/html,GET,188.94.184.71,/,/favicon.ico,188.94.186.71,Zipkin,1,False,,nonerror,0,True,AtlassianEdge,https://web-security-reports.services.atlassian.com/csp-report/id-frontend,,,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Aconfluence%253A%253Asite%252Fced1b409-c29c-4123-a18a-5d39c5b7cdd5%26continue%3Dhttps%253A%252F%252Fcmcom.atlassian.net%252Fwiki%252Fmobileapp%253Fdestination%253D%25252Fspaces%25252FIO%25252Foverview&application=confluence,,
itopsjira.cm.com,Agile Board - Jira,200,1953948,cmcom.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-24T00:00:00Z,2025-12-13T23:59:59Z,"CN=*.atlassian.net, O=Atlassian US\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,atlassian.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,405c5583d5f9b883c41245a128c0cf06,933d3aa19c8f9605329c08f71bc0bde257b7f987ad64197ba6cb7a97060cbb16,ctls,cmcom.atlassian.net,,443,https://itopsjira.cm.com,https,text/html,GET,188.94.184.71,/,/s/g2slup/b/9/161aca858f180347a9ee4455a409bac5/_/favicon-family.ico,188.94.186.71,Java,1058,False,,nonerror,0,True,AtlassianEdge,,"Atlassian US, Inc.",,,https://cmcom.atlassian.net/jira/software/projects/ITOPS/boards/123,,
itopssupport.cm.com,Jira Service Management,200,47721,cmcom.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-24T00:00:00Z,2025-12-13T23:59:59Z,"CN=*.atlassian.net, O=Atlassian US\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,atlassian.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,405c5583d5f9b883c41245a128c0cf06,933d3aa19c8f9605329c08f71bc0bde257b7f987ad64197ba6cb7a97060cbb16,ctls,cmcom.atlassian.net,,443,https://itopssupport.cm.com,https,text/plain,GET,188.94.185.71,/,/s/g2slup/b/9/_/favicon-family.ico,188.94.184.71,HSTS,3,False,,nonerror,0,True,AtlassianEdge,bitbucket.org,"Atlassian US, Inc.",,,https://cmcom.atlassian.net/servicedesk/customer/portal/7/user/login?destination=portal%2F7,,
itopswiki.cm.com,Log in with Atlassian account,200,4392,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-10-09T00:00:00Z,2025-11-07T23:59:59Z,CN=*.atlassian.net,*.atlassian.net,atlassian.net,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d0d84c14428d994426c40ec29584aa7d,a9e5d8efd48eedb894362fce9122af08fef776adcd30434b14e8a2d8a838c892,ctls,id.atlassian.com,,443,https://itopswiki.cm.com,https,text/html,GET,188.94.184.71,/,/favicon.ico,188.94.186.71,Zipkin,1,False,,nonerror,0,True,AtlassianEdge,https://web-security-reports.services.atlassian.com/csp-report/id-frontend,,,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Aconfluence%253A%253Asite%252Fced1b409-c29c-4123-a18a-5d39c5b7cdd5%26continue%3Dhttps%253A%252F%252Fcmcom.atlassian.net%252Fwiki%252Fmobileapp%253Fdestination%253D%25252Fspaces%25252FIO%25252Foverview&application=confluence,,
itsupport.cm.com,Jira Service Management,200,47721,cmcom.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-24T00:00:00Z,2025-12-13T23:59:59Z,"CN=*.atlassian.net, O=Atlassian US\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,atlassian.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,405c5583d5f9b883c41245a128c0cf06,933d3aa19c8f9605329c08f71bc0bde257b7f987ad64197ba6cb7a97060cbb16,ctls,cmcom.atlassian.net,,443,https://itsupport.cm.com,https,text/plain,GET,188.94.184.71,/,/s/g2slup/b/9/_/favicon-family.ico,188.94.186.71,HSTS,3,False,,nonerror,0,True,AtlassianEdge,https://web-security-reports.services.atlassian.com/csp-report/jira-frontend-static-prod,"Atlassian US, Inc.",,,https://cmcom.atlassian.net/servicedesk/customer/portal/3/user/login?destination=portal%2F3,,
jacksons.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jacksons.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
jf3.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jf3.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,216.58.206.51,,12,False,True,error,0,,ghs,,,,,,,
jgdwecselisoxreporting-emerald.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jgdwecselisoxreporting-emerald.botsupport.cm.com,http,text/html,GET,216.58.212.147,/,/favicon.ico,2a00:1450:4001:82a::2013,,12,False,True,error,0,,ghs,,,,,,,
jobs.cm.com,CM.com Careers - Join the Club,200,273067,jobs.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-25T18:24:42Z,2025-03-25T19:24:38Z,CN=jobs.cm.com,jobs.cm.com,jobs.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,174e38f0121e53162efd7d8764f1110d,dc64c9c8ae75adb39029dfb548021140e8e14c7cee24e453670bec0586520be0,ctls,jobs.cm.com,cloudflare,443,https://jobs.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,Vue.js,96,False,True,other,0,,cloudflare,,,1728772190,,,,
jogjauncoaccount-catch-fai-oers9eer.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jogjauncoaccount-catch-fai-oers9eer.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:82b::2013,,12,False,True,error,0,,ghs,,,,,,,
jrss-215-71-157-51.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jrss-215-71-157-51.botsupport.cm.com,http,text/html,GET,216.58.206.83,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
jrss-215-71-249-12.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jrss-215-71-249-12.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
jvqvx12.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://jvqvx12.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
kashdevbox6.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://kashdevbox6.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
kidde.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://kidde.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:829::2013,,12,False,True,error,0,,ghs,,,,,,,
kiosk.acceptance.ecr.cm.com,Kiosk | CM.com,200,73016,kiosk.acceptance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T02:50:43Z,2025-05-12T03:50:41Z,CN=kiosk.acceptance.ecr.cm.com,kiosk.acceptance.ecr.cm.com,kiosk.acceptance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,1d60b8be181d8ff2467b4f751dabb511,9c0964ebdaf899948c79193eb3c02e8f135145676736094ce67f63976e121c77,ctls,kiosk.acceptance.ecr.cm.com,cloudflare,443,https://kiosk.acceptance.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,30,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
kiosk.ecr.cm.com,Kiosk | CM.com,200,73016,kiosk.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T04:19:35Z,2025-05-12T05:19:34Z,CN=kiosk.ecr.cm.com,kiosk.ecr.cm.com,kiosk.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,f1d3130e03e92fba9815b581a57366f3,84476c99272c381c1abfb456a31e7c62af04dee52384666c8884beab4c4a59dd,ctls,kiosk.ecr.cm.com,cloudflare,443,https://kiosk.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,30,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
kitchen-display.acceptance.ecr.cm.com,Kitchen Display | CM.com,200,72663,kitchen-display.acceptance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T10:33:12Z,2025-05-12T11:33:09Z,CN=kitchen-display.acceptance.ecr.cm.com,kitchen-display.acceptance.ecr.cm.com,kitchen-display.acceptance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,7436ff50b065fcc5bf444d7adb4eecfe,9189d028e4b5a0f468327d94cd04d955bbd8769b953d86a23466e301814d5d9a,ctls,kitchen-display.acceptance.ecr.cm.com,cloudflare,443,https://kitchen-display.acceptance.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,33,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
kitchen-display.ecr.cm.com,Kitchen Display | CM.com,200,72663,kitchen-display.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T22:10:42Z,2025-05-11T23:10:37Z,CN=kitchen-display.ecr.cm.com,kitchen-display.ecr.cm.com,kitchen-display.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,a9758603d75b9bbb6e109436da4a512d,dfc9faa55ae20468f2120c63ea1da64a1d6f0450abd2df45e0b3cf4db6a9ec8a,ctls,kitchen-display.ecr.cm.com,cloudflare,443,https://kitchen-display.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,33,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
kpnapi.cmtelecom.com,,403,87,kpnapi.cmtelecom.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-22T01:59:45Z,2025-04-22T01:59:44Z,CN=api.cm.com,api.cm.com,api.cmtelecom.com,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,140c26dce19641809132f96311212b3c,fc1e75fcae627cbd0e14fcd2a9036c6508019f1385ece8b8b176cc2be59f66d2,ctls,kpnapi.cmtelecom.com,,443,https://kpnapi.cmtelecom.com,https,application/json,GET,31.169.58.194,/,/favicon.ico,31.169.58.194,,5,False,,error,0,,,,,,True,,,
ktechhub.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ktechhub.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:806::2013,,12,False,True,error,0,,ghs,,,,,,,
l4rb115a.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://l4rb115a.botsupport.cm.com,http,text/html,GET,142.250.186.147,/,/favicon.ico,2a00:1450:4001:810::2013,,12,False,True,error,0,,ghs,,,,,,,
learn.cm.com,Loading,200,14301,learn.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-11T08:58:15Z,2025-04-11T09:58:11Z,CN=learn.cm.com,learn.cm.com,learn.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,a137d1bdd5aff6bad0bc44df03a97599,9085a8ac19cc5a213dd0ce040cadf2e2d19d36e250276777f734f0bbbc55072b,ctls,learn.cm.com,cloudflare,443,https://learn.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,352,False,True,other,0,,cloudflare,cmcom.docebosaas.com,,,,https://learn.cm.com/learn,,
legal.cmtelecom.com,Legal | CM,200,32978,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,443,https://legal.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::6812:29ab,HTTP/3,788,False,True,nonerror,0,,cloudflare,,,849619871,,https://www.cm.com/en-gb/app/legal/cmcom-terms-and-conditions/,,
letters.cmtelecom.com,Letters - CM.com,200,1337,letters.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,letters.cmtelecom.com,cloudflare,443,https://letters.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,24,False,True,other,0,True,cloudflare,,,849619871,,,,
linear-b-har3.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://linear-b-har3.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
links.cm.com,Swagger UI,200,714,links.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-12T13:11:50Z,2025-05-13T13:11:49Z,CN=links.cm.com,links.cm.com,links.cm.com,"CN=E6, O=Let's Encrypt, C=US",E6,Let's Encrypt,f3e0a8139bb577a3cd17d1473201d03c,b02db274b6f56a715022470132164ce083caf364dcd4ac8fa571b37df7bad61e,ctls,links.cm.com,cloudflare,443,https://links.cm.com,https,text/html,GET,104.18.39.17,/,/./favicon-32x32.png,2606:4700:4400::6812:2711,HSTS,22,False,True,other,0,,cloudflare,,,,,https://links.cm.com/docs/index/index.html,,
links.cmtelecom.com,404 Not Found,404,162,links.cmtelecom.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-09T21:09:57Z,2026-02-10T21:09:57Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1b821e2b3b82392de236e77327178a94,a90dca2ea08b8046359c8e6d9e1cfa8d52bd098f3d3c334439fac8e58746a1e4,ctls,links.cmtelecom.com,,443,https://links.cmtelecom.com,https,text/html,GET,167.89.123.66,/,/favicon.ico,167.89.123.58,Nginx,8,False,,error,0,True,nginx,,,,True,,,
links.ticketing.cm.com,404 Not Found,404,162,links.ticketing.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-09T21:09:57Z,2026-02-10T21:09:57Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1b821e2b3b82392de236e77327178a94,a90dca2ea08b8046359c8e6d9e1cfa8d52bd098f3d3c334439fac8e58746a1e4,ctls,links.ticketing.cm.com,,443,https://links.ticketing.cm.com,https,text/html,GET,167.89.118.109,/,/favicon.ico,167.89.118.128,Nginx,8,False,,error,0,True,nginx,,,,True,,,
lms.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lms.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
login.cm.com,CM platform | Login to your account,200,16397,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://login.cm.com,https,text/html,GET,104.16.239.200,/,/cm/favicon-32x32.png,2606:4700::6811:f0a9,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,*.cm.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3Dlc5TkcESVqcLhFFxF26fIUFS5Bo4ZItc2q-3c4mJI5E%26code_challenge_method%3DS256%26nonce%3D638750678758854390.N2FlMzMyODEtMzJiYS00MWMyLTg1ZDAtYTUzMzc5ZTdiMjIwNDkyOGUzMjgtZmFlZC00MGYwLWE5MTUtMTU1NTAxOTMyOTY2%26expires_on%3D2025-02-13T18%253A39%253A35%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDev610Vz3dejBFtU94BMhLbypBL8pFSN-uO4X2KA1iQhZn-vERHLKo4-W4BxjSGpVHiJE7Gz-g0amLmR5FhIEN4XrqFBXKXgnRmXxIpVNhYUzqbesT_kVnUOjPlt92O_JfKdOw3fkqVy2JMfZ5Cf-k2q3y4eq_KvMeHCvNR7Xqas0nLvAQmVzgqv7ZpDETGuLsu_ZL8-NQML2VeYTHJCftFxulGfC1WHOTZmrqePMC6A3maTxc-vNkQUGuegD-45IuWl7p7GCbST9pkrEJs7oxBKRs3jfeOYkpXalZqQMQb8jo2ujjSxXaHndYjXwLqHmj1iSbH_QbRivbhx14CU4A6EtISD147wy0jyQMdah4zpr3JrHWHWahINMqL4Rpami0%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
login.cmtelecom.com,CM platform | Login to your account,200,16460,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://login.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::6812:29ab,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,*.cm.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cmtelecom.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3DOaDopl6luTZ0Y2MYwBdd0e2BquGiYHO8_V8iCDBYa98%26code_challenge_method%3DS256%26nonce%3D638750678759531167.ZWJjNmM3ZjQtZDY5ZC00NTU2LWE0YzQtZTY1YmUxMjNkODRkMDU4MGIxOGItYzI1Yi00ZGEyLTlkODMtNjgxY2RhMDQ4MTk0%26expires_on%3D2025-02-13T18%253A39%253A35%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDfh3Ya1teP_UGolFnMPSnwMYjMGEtCwJj3qk-moxGTTniX5lxfqab9nCBYLLhCcDoa71OBPUBBw5DiN9z09OngQ5ZgdBvrPvsM3E9iAc0rwaI66A9HojZfmIgl3q3kXwg8bFDD42cCK_fYNY5jljtTYVO4iyJHWqL7ADbxT0DCYevbE4al4sOts8mKGiscxj0hd9K6dpvTbJpFpwdKD0N_UFDUWFB11aBHrv59PkNYoz78tK6pKKJTBYs5HFV-Jy5qXt7XsQ18SQX9wIFu58I3yx-u46amhFvRoSJJ-5vO8cvd2LxoMYaS-WSBrAp8ihDWoOnO3T8vOk1cYJ5xHwL_VV9mKDiHsKmrjz4zieHnZoSOiuQcKdI_2b0p2aSgdF1482AdZFRgOaumUuVvDmaya%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
login2.cm.com,404 Not Found,404,1084,login2.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,login2.cm.com,cloudflare,443,https://login2.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,8,False,True,error,0,True,cloudflare,,,,,,,
lon2-notificationscache-a1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon2-notificationscache-a1.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
lon2-pl4cassandra-a23.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon2-pl4cassandra-a23.botsupport.cm.com,http,text/html,GET,172.217.16.211,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
lon3-kafkaconsumer-coresto5.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon3-kafkaconsumer-coresto5.botsupport.cm.com,http,text/html,GET,216.58.206.83,/,/favicon.ico,2a00:1450:4001:810::2013,,12,False,True,error,0,,ghs,,,,,,,
lon3-pstorage-a28.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon3-pstorage-a28.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
lon3-searchlink-a60.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon3-searchlink-a60.botsupport.cm.com,http,text/html,GET,142.250.186.83,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
lon3-servicedb-a2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon3-servicedb-a2.botsupport.cm.com,http,text/html,GET,142.250.186.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
lon3-webcharts-a2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lon3-webcharts-a2.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
lps-devadmin-staging-vk.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lps-devadmin-staging-vk.botsupport.cm.com,http,text/html,GET,142.250.186.147,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
lw-dc3-sdist1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://lw-dc3-sdist1.botsupport.cm.com,http,text/html,GET,142.250.74.211,/,/favicon.ico,142.250.74.211,,12,False,True,error,0,,ghs,,,,,,,
mail.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://mail.botsupport.cm.com,http,text/html,GET,142.250.186.179,/,/favicon.ico,2a00:1450:4001:801::2013,,12,False,True,error,0,,ghs,,,,,,,
mailsms.cmtelecom.com,Mail SMS - CM.com,200,1296,mailsms.cmtelecom.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-06-12T03:02:20Z,2024-09-10T03:02:19Z,CN=mailsms.cmtelecom.com,mailsms.cmtelecom.com,mailsms.cmtelecom.com,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,5176f32bc78c40bec33c1958798fccaf,503ad2d0bcfdbba518c37f298e8e65cb9e7077388aa2349a5ba27c15a069f84f,ctls,mailsms.cmtelecom.com,,443,https://mailsms.cmtelecom.com,https,text/html,GET,31.169.61.62,/,/cm/favicon-32x32.png,31.169.61.62,Nginx,25,False,,other,0,,nginx,,,849619871,,,True,
management.acceptance.ecr.cm.com,Cash Register - Management,200,73237,management.acceptance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T03:13:02Z,2025-05-12T04:12:55Z,CN=management.acceptance.ecr.cm.com,management.acceptance.ecr.cm.com,management.acceptance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,f85f3c89d8aac84d05ab737e419918e1,66d9b362be419cd01bc2db7f81231d2c9f8e262bf019b890ad13d951760649da,ctls,management.acceptance.ecr.cm.com,cloudflare,443,https://management.acceptance.ecr.cm.com,https,text/html,GET,104.17.240.169,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,32,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
