input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_expired,webserver,tls_wildcard_certificate,tls_mismatched,cdn_name,final_url,cdn,csp_domains_,location
lp.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://lp.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
lsa1bcmcf0001vm001cmr001p1n004v001.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://lsa1bcmcf0001vm001cmr001p1n004v001.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
m.info.mobile.de,404 Not Found,404,196,m.info.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,m.info.mobile.de,443,https://m.info.mobile.de,https,text/html,GET,79.125.58.144,/,,/favicon.ico,46.51.204.180,Apache HTTP Server,8,False,error,0,,Apache,,,,,,,
m.mein.mobile.de,404 Not Found,404,196,m.mein.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,m.mein.mobile.de,443,https://m.mein.mobile.de,https,text/html,GET,79.125.58.144,/,,/favicon.ico,46.51.204.180,Apache HTTP Server,8,False,error,0,,Apache,,,,,,,
m.mobile.de,Zugriff verweigert / Access denied,403,8259,m.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,m.mobile.de,443,https://m.mobile.de,https,text/html,GET,23.201.244.172,/,,/favicon.ico,2a02:26f0:3500:995::1703,,203,False,nonerror,0,,AkamaiGHost,,,,,,,
m.sandbox.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://m.sandbox.mobile.de,https,text/html,GET,18.199.137.13,/,,/favicon.ico,3.78.115.134,,203,False,nonerror,0,,AkamaiGHost,,,,https://www.mobile.de/,,,
m.service.mobile.de,302 Found,302,212,m.service.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,m.service.mobile.de,443,https://m.service.mobile.de,https,text/html,GET,52.214.236.49,/,,/favicon.ico,18.202.82.124,Apache HTTP Server,8,False,error,0,,Apache,,,,https://m.service.mobile.de/,,,https://m.service.mobile.de/
m2.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://m2.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
magazin.dev.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://magazin.dev.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
magazin.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://magazin.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
magazin.stage.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://magazin.stage.mobile.de,https,text/html,GET,13.32.99.42,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail41.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail41.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail42.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail42.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail43.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail43.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail46-1.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail46-1.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mail47-1.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mail47-1.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin46-1.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin46-1.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin46-2.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin46-2.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin46-3.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin46-3.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin46-4.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin46-4.mobile.de,https,text/html,GET,13.32.99.42,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin46-5.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin46-5.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin47-1.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin47-1.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
mailin47-2.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://mailin47-2.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
