input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,content_type,tls_expired,tls_mismatched,final_url,csp_domains_
jira-trello-integration.api.arrival.co,Sign in ・ Cloudflare Access,200,31639,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,ctls,arrival.cloudflareaccess.com,cloudflare,443,https://jira-trello-integration.api.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,-1086601714,2606:4700:4400::6812:250d,HSTS,74,False,True,True,text/html,,,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/stage.jira.arrival.co?kid=615998343962bd4512f673a619b599bca137ff38c20f07e3b2d27fa2d87bf4d1&redirect_url=%2Flogin.jsp%3Fos_destination%3Dhttps%253A%252F%252Fstage.jira.arrival.co%252Ftrello%252F&meta=eyJraWQiOiI0ZGNmMWM3YjM0ZWE3NTBmZDFhYWNhMThjNzRkYjVjMWRkMTM1OGE3OWU0ZTgzNDhmOWQyMmY3MzFjMjBkNzE5IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5NTU2Mywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjYxNTk5ODM0Mzk2MmJkNDUxMmY2NzNhNjE5YjU5OWJjYTEzN2ZmMzhjMjBmMDdlM2IyZDI3ZmEyZDg3YmY0ZDEiLCJob3N0bmFtZSI6InN0YWdlLmppcmEuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiIyYTg3ZDBiMjEyZDlkZmExM2U3ZmU0ZDc5MDgwNzlmYzY0MTFjM2MwZjRlYzE1ZjY0ZDhiNzE4MjM2Y2QwOTUyIiwibmJmIjoxNjg5OTk1NTYzLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC9sb2dpbi5qc3A_b3NfZGVzdGluYXRpb249aHR0cHMlM0ElMkYlMkZzdGFnZS5qaXJhLmFycml2YWwuY28lMkZ0cmVsbG8lMkYiLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.m1zJ0B-CIA0wKjNQ2gtSB3gG2KFq8DSdYsLPaGMDiLRZ7UXfiwS7pdWuz0AQ3jCuLFS-sJEl1KM8m1IXkUThgRF2aE0zuH7w5PU5y9CvKW4w9UoCAinu2KtmPkphV-VPpzFmUpFZlvItEjeS9wpIzDYOEFLqSLX5_2PfFo2W9BxceuRbH8btFxHRccpUxZjSxVRtInkGP-PaSUy--FoMlBpggYVNE-ocu86IoNzCF04eS5XnzDl-qm66LMRX8wjdPSv9iZYbfIHyMb3dSj-8qfgRud3gdPRGcDZdXCmbDxdhbHvfpg9ExTw-Mb6iX8W4ZVktYRvEqOUIhs3wWwVSng,https:
k8s.tu-chemniz.de,tu-chemniz.de,200,14728,k8s.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:13:02Z,2023-09-01T23:13:01Z,CN=k8s.tu-chemniz.de,k8s.tu-chemniz.de,,k8s.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b2ec33d45c252a08b83b6353bc2ccb32,ae35ad010f26220389ace8afc19177eb7bad848f71e5e0c8ec86461578e0926c,ctls,k8s.tu-chemniz.de,,443,https://k8s.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
local.tu-chemniz.de,tu-chemniz.de,200,14732,local.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:12:29Z,2023-09-01T23:12:28Z,CN=local.tu-chemniz.de,local.tu-chemniz.de,,local.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3e9d837dacf4faea4dc64d5d56a891fb,84a71ac1227d80804da5e3e75c4286bf5f5447c544a19df4f6442207beeaffad,ctls,local.tu-chemniz.de,,443,https://local.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
log.tu-chemniz.de,tu-chemniz.de,200,14716,log.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:22Z,2023-09-01T23:15:21Z,CN=log.tu-chemniz.de,log.tu-chemniz.de,,log.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f4acc98ff3097d8c1e9432685ecd9dbe,1f960f51e037b10638a63ae5a2edace7c8520d99c87e0072a31350b2a9136e54,ctls,log.tu-chemniz.de,,443,https://log.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
logs.tu-chemniz.de,tu-chemniz.de,200,14730,logs.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:23Z,2023-09-01T23:14:22Z,CN=logs.tu-chemniz.de,logs.tu-chemniz.de,,logs.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd22cca8bcfd41b324d14f1dc5d3207e,9422abe216e177ff6566c69ab080f6d3a169d8011d386b3bbf116a85f44009e3,ctls,logs.tu-chemniz.de,,443,https://logs.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
mach131-87-127-17.tu-chemniz.de,tu-chemniz.de,200,14756,mach131-87-127-17.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:12:05Z,2023-09-01T23:12:04Z,CN=mach131-87-127-17.tu-chemniz.de,mach131-87-127-17.tu-chemniz.de,,mach131-87-127-17.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,727399cd4cf1d61197191f9fa16a80ce,8536084d2cd14d446ae362df231784e4720c4da3db8e092cdc766ca5dcae4fde,ctls,mach131-87-127-17.tu-chemniz.de,,443,https://mach131-87-127-17.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
mail.arrival.co,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,80,http://mail.arrival.co:80,http,ghs,GET,142.250.186.83,/,302920777,2a00:1450:4001:806::2013,,12,False,,,text/html,,,,
mail.arrival.com,Sign in - Google Accounts,200,1339,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:24:30Z,2023-09-25T08:24:29Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,90c1776d1b7ef241c50aad84716d534d,2504ea6baf835e94400e327c00399d37238fcd5b969d65932f72ec3e63b9f51c,ctls,www.google.com,,80,http://mail.arrival.com:80,http,GSE,GET,172.217.18.19,/,-478251766,2a00:1450:4001:80b::2013,OpenGSE,32,False,,,text/html,,,https://www.google.com/a/arrival.com/ServiceLogin?service=mail&passive=true&continue=https://mail.google.com/mail/&ss=1&ltmpl=ecobhgm&nui=5&btmpl=mobile&emr=1&osid=1,url=https://www.google.com/accounts/AccountChooser?hd=arrival.com&btmpl=mobile&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&osid=1&service=mail&ss=1&ltmpl=ecobhgm
mail.tu-chemniz.de,tu-chemniz.de,200,14730,mail.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T08:29:41Z,2022-11-27T08:29:40Z,CN=mail.tu-chemniz.de,mail.tu-chemniz.de,,mail.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7add30d91839c31704fa250b1c89a7bb,62a5102b7f7c543f8794f920c8403fb7887b7a1096efb6b1123b083b76ab2776,ctls,mail.tu-chemniz.de,,443,https://mail.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,True,,,
manager.tu-chemniz.de,tu-chemniz.de,200,14811,manager.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:27Z,2023-09-01T23:15:26Z,CN=manager.tu-chemniz.de,manager.tu-chemniz.de,,manager.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e3feb83ae5abb8661f4526f21cb5c912,e2877a07539a05fc7e0d9ce370427d8ec6472c18788170f69820a3f5b749b83a,ctls,manager.tu-chemniz.de,,443,https://manager.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,389,False,,,text/html,,,,
market.tu-chemniz.de,tu-chemniz.de,200,14734,market.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:18Z,2023-09-01T23:15:17Z,CN=market.tu-chemniz.de,market.tu-chemniz.de,,market.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dc733231898c916c9cc1e13ebd920f89,aac5d93ebd428242d85ade5ec7b928a06a24a19dde9afd34d2e8c5a6ecc2d1b3,ctls,market.tu-chemniz.de,,443,https://market.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
media.tu-chemniz.de,tu-chemniz.de,200,14732,media.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:55Z,2023-09-01T23:14:54Z,CN=media.tu-chemniz.de,media.tu-chemniz.de,,media.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3139a370320b59a71427fa103e24f7f8,a8b59678db4b718dd21e70bfc346d3933f0c7fd1491db8d6951d2f7f72eecb2c,ctls,media.tu-chemniz.de,,443,https://media.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
miembros-networksvn.tu-chemniz.de,tu-chemniz.de,200,14760,miembros-networksvn.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:12:28Z,2023-09-01T23:12:27Z,CN=miembros-networksvn.tu-chemniz.de,miembros-networksvn.tu-chemniz.de,,miembros-networksvn.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21096fb82c3ad65705842672d46d4bff,c42f82d13d33cede0a554a8c3a3f7fc2b37571d3fe9fe3dc73981304c7d39afe,ctls,miembros-networksvn.tu-chemniz.de,,443,https://miembros-networksvn.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
ms-teams-bot-development-identity.api.arrival.co,,404,,ms-teams-bot-development-identity.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,ms-teams-bot-development-identity.api.arrival.co,cloudflare,443,https://ms-teams-bot-development-identity.api.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,-1840324437,2606:4700:4400::ac40:96f3,Cloudflare Bot Management,1,False,True,True,,,,,
mssql.tu-chemniz.de,tu-chemniz.de,200,14732,mssql.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:15Z,2023-09-01T23:15:14Z,CN=mssql.tu-chemniz.de,mssql.tu-chemniz.de,,mssql.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bb4e989e64692238cf811f6f8c3634a,69be604127ac6775d2bf8f04b7387f8524f5caf387c780a962a413cf675ce324,ctls,mssql.tu-chemniz.de,,443,https://mssql.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
mta-sts.tu-chemniz.de,tu-chemniz.de,200,14724,mta-sts.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:37Z,2023-09-01T23:14:36Z,CN=mta-sts.tu-chemniz.de,mta-sts.tu-chemniz.de,,mta-sts.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e7ed691162d3823186762c7f7b644d40,5ab8d17d2ac9ecc9598a28f44885d68f1e306d644f3bbeb4e3b670a276a874fb,ctls,mta-sts.tu-chemniz.de,,443,https://mta-sts.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
musicaparaguayaletras.www.tu-chemniz.de,tu-chemniz.de,200,14764,musicaparaguayaletras.www.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:51Z,2023-09-01T23:14:50Z,CN=musicaparaguayaletras.www.tu-chemniz.de,musicaparaguayaletras.www.tu-chemniz.de,,musicaparaguayaletras.www.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,57875f8076211922edf81070e9488459,2bbd048cf9847f6581e75fb6b0874757e6fd27e7f8dc31f08bd8d582e6a9de33,ctls,musicaparaguayaletras.www.tu-chemniz.de,,443,https://musicaparaguayaletras.www.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
my.arrival.co,Sign in ・ Cloudflare Access,200,31907,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,ctls,arrival.cloudflareaccess.com,cloudflare,443,https://my.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,822956126,2606:4700:4400::ac40:96f3,HSTS,74,False,True,True,text/html,,,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/my.arrival.co?kid=2e4dd12dea0754570e23789f31b3917375a43b4faf46ef70d270600fa73d8588&redirect_url=%2F&meta=eyJraWQiOiI0ZGNmMWM3YjM0ZWE3NTBmZDFhYWNhMThjNzRkYjVjMWRkMTM1OGE3OWU0ZTgzNDhmOWQyMmY3MzFjMjBkNzE5IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5NTU2Miwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjJlNGRkMTJkZWEwNzU0NTcwZTIzNzg5ZjMxYjM5MTczNzVhNDNiNGZhZjQ2ZWY3MGQyNzA2MDBmYTczZDg1ODgiLCJob3N0bmFtZSI6Im15LmFycml2YWwuY28iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiZTI3ODE5NmI5OTQ2NGI4ZjY4ZTk2Mzc5MjI5ZjUyM2ZhOWEzM2YwNzFiYjRiOWVlZmQ4OTM2YWFiZWUwMjk3NiIsIm5iZiI6MTY4OTk5NTU2MiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.F_roe7UfW94gknLf7Nk_BMhEqr5oRQqeTh8dPkpGo9KHjs0Y7UX9QJO6o_HiD2VuBBZqSUIJqLpUJ66OEIMYH20kOQZSDkYKZuhvpQbKHSO92O8f2SuiiZnppwrskcRqi9XrmGl5weXkbgyJ-x3wR6PnVncxiYfj2nGmBhDwTziZhay9CECqBAwBWc4eK7LyEXRn4p5wD4OnHrgCKXN4jTM-vKq4kYMq6zlHKccrUCRpoEJAS6mDFACe9_51Sol7OjxzO5bzwiYhPbJPAFPtuGA_Dd6ACCh0Xm2yUAOlEzxzmtOTKoDhbAy9ALmoWBMoQY0XUWzJy5HFtLW2SnCm4w,http://127.0.0.1:*
my.arrival.com,My Arrival,200,2117,my.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,"Cloudflare, Inc.",*.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2fb8d8cfd1fd4efc3f97c288fd5df585,e278c4dd94381834c34f607cb9e61e4ab46580f24f6dffa35ee4d0d8c806080a,ctls,my.arrival.com,cloudflare,443,https://my.arrival.com:443,https,cloudflare,GET,172.64.149.29,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,True,True,text/html,,,,https:
my.tu-chemniz.de,tu-chemniz.de,200,14716,my.tu-chemniz.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-06-03T23:20:47Z,2023-09-01T23:20:46Z,CN=my.tu-chemniz.de,my.tu-chemniz.de,,my.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6df04e1777e175443e375df631b9fed1,0056552ad5f1befd4176578777b4e53db4767413931558158b84da12a8be6764,ctls,my.tu-chemniz.de,,443,https://my.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
my857.tu-chemniz.de,tu-chemniz.de,200,14732,my857.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-08T07:23:51Z,2023-10-06T07:23:50Z,CN=my857.tu-chemniz.de,my857.tu-chemniz.de,,my857.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6d42cf70afa36f19246948f06101752f,18320f2303451f4df55b4391d95a35a8669d31be089a472e8f38af04b30abccd,ctls,my857.tu-chemniz.de,,443,https://my857.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
mysql.tu-chemniz.de,tu-chemniz.de,200,14720,mysql.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:50Z,2023-09-01T23:14:49Z,CN=mysql.tu-chemniz.de,mysql.tu-chemniz.de,,mysql.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9ee8919479da5081e78322d5402c4fba,c732de52f4f724b302cf02de25c95b331fb9c63f9fbe5d25c5932837ac70b033,ctls,mysql.tu-chemniz.de,,443,https://mysql.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
o1.tu-chemniz.de,tu-chemniz.de,200,14726,o1.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:11:52Z,2023-09-01T23:11:51Z,CN=o1.tu-chemniz.de,o1.tu-chemniz.de,,o1.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62f8357b19d75243afa261f2f0dab273,955598f0665d5151f900efdf85638c62a832d1edf38bb164b71c6577b610aaf1,ctls,o1.tu-chemniz.de,,443,https://o1.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
origin.tu-chemniz.de,tu-chemniz.de,200,14734,origin.tu-chemniz.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-06-03T23:15:15Z,2023-09-01T23:15:14Z,CN=origin.tu-chemniz.de,origin.tu-chemniz.de,,origin.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6747b6f21f873a16ffb0f03509cfd0a8,a35d5cb8df1220708f67a59baf1e26369ceca99c58bac6e1019afece8a8704ce,ctls,origin.tu-chemniz.de,,443,https://origin.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
p23-fmipmail.tu-chemniz.de,tu-chemniz.de,200,14722,p23-fmipmail.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-13T06:18:27Z,2023-10-11T06:18:26Z,CN=p23-fmipmail.tu-chemniz.de,p23-fmipmail.tu-chemniz.de,,p23-fmipmail.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0adb49d3919336b546e5f6489c1e3923,7fd4c966dda6bb97c908e4bd14c2adf769c4f8409ad98c89d6767dffe0d4c5f1,ctls,p23-fmipmail.tu-chemniz.de,,443,https://p23-fmipmail.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
payment.tu-chemniz.de,tu-chemniz.de,200,14736,payment.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:23Z,2023-09-01T23:15:22Z,CN=payment.tu-chemniz.de,payment.tu-chemniz.de,,payment.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5addc02d58cf7f1bd1ea61830f7570e1,a0e3eef93ca84d9043717fbfedba59e59d28ee693667d7ec231eeb01fc6e50ae,ctls,payment.tu-chemniz.de,,443,https://payment.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
portal.traceability.arrival.com,Traceability Portal,200,3278,portal.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-22T00:00:00Z,2024-07-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,"Cloudflare, Inc.",portal.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a03497bcf64844be7ff5218c10f60288,f02f31e6bdf785a39fb3ceeb893dce92fec5a0fba96eb290020866e2c12b564b,ctls,portal.traceability.arrival.com,cloudflare,443,https://portal.traceability.arrival.com:443,https,cloudflare,GET,172.64.149.29,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,True,,text/html,,,,
private.traceability.arrival.com,,404,,private.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-22T00:00:00Z,2024-07-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,"Cloudflare, Inc.",portal.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a03497bcf64844be7ff5218c10f60288,f02f31e6bdf785a39fb3ceeb893dce92fec5a0fba96eb290020866e2c12b564b,ctls,private.traceability.arrival.com,cloudflare,443,https://private.traceability.arrival.com:443,https,cloudflare,GET,172.64.149.29,/,-1840324437,2606:4700:4400::6812:26e3,Cloudflare Bot Management,1,False,True,,,,,,
prometheus.tu-chemniz.de,tu-chemniz.de,200,14742,prometheus.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:25Z,2023-09-01T23:14:24Z,CN=prometheus.tu-chemniz.de,prometheus.tu-chemniz.de,,prometheus.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf94d603c2ea9ef7b6252c9f84099eec,236b05ffa121cad53dfd15a5f41871be5a6af8ae11964f616d6b99d2ddc0156a,ctls,prometheus.tu-chemniz.de,,443,https://prometheus.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
proxy.tu-chemniz.de,tu-chemniz.de,200,14732,proxy.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:13:42Z,2023-09-01T23:13:41Z,CN=proxy.tu-chemniz.de,proxy.tu-chemniz.de,,proxy.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,451c78c0dc323c280630b3dfc58c7331,2fcdfdd8819885d87d39cdb66f371bce64e4c8ae332a98bdab5548d41c9dee4f,ctls,proxy.tu-chemniz.de,,443,https://proxy.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
public.tu-chemniz.de,tu-chemniz.de,200,14722,public.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:13:25Z,2023-09-01T23:13:24Z,CN=public.tu-chemniz.de,public.tu-chemniz.de,,public.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7db0437efbc65759219a1fc6b293e44d,2c5a571a16e101bea6b63b6f5b8912aff5eda684638e3f90522ad99f76d6798a,ctls,public.tu-chemniz.de,,443,https://public.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
rr1.vpn.arrival.com,Forbidden,403,103,rr1.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T05:06:56Z,2023-10-18T05:06:55Z,CN=vpn.arrival.com,vpn.arrival.com,,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bbd294574732d76041d2747d9f333e41,34c2f44784947b8802d01ae710c9cb50a0d0db13e35713cd0d89490ec128e78c,ctls,rr1.vpn.arrival.com,,443,https://rr1.vpn.arrival.com:443,https,nginx,GET,35.178.200.122,/,396533629,35.178.200.122,Nginx,1,False,,,text/html,,True,https://rr1.vpn.arrival.com/__session_start__,
