input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,content_type,final_url,cdn_name,cdn,tls_expired,tls_self_signed,tls_emails_,csp_domains_
idmsso.prd.connect.telenet.be,Welcome to Oracle Fusion Middleware,200,11028,idmsso.prd.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,idmsso.prd.connect.telenet.be,443,https://idmsso.prd.connect.telenet.be:443,https,,GET,212.123.29.172,/,375133320,212.123.29.172,,213,False,,text/html,,,,,,,
iimahd.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://iimahd.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
imgcorona-spending.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://imgcorona-spending.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
imgcorona.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://imgcorona.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
impersonation.connect.telenet.be,My Apps Dashboard | telenet-imp,200,8926,impersonation.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,TELENET B.V.,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,,ctls,impersonation.connect.telenet.be,443,https://impersonation.connect.telenet.be:443,https,nginx,GET,3.33.238.178,/,-599803935,15.197.195.200,Nginx,183,False,,text/html,https://impersonation.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.connect.telenet.be&session_hint=AUTHENTICATED,,,,,,http://127.0.0.1:65151
impersonation.edp.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-edp,200,8964,impersonation.edp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-10T08:28:45Z,2023-07-12T08:28:44Z,"CN=edp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",edp.connect.telenet.be,TELENET B.V.,impersonation.edp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5059d630583b84a995908f7de2ee65c2,eda4cfcc35b135740dcb0823c91c1891dcd31047bd8457ccf5ab5acfcebe1ebe,,ctls,impersonation.edp.connect.telenet.be,443,https://impersonation.edp.connect.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://impersonation.edp.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.edp.connect.telenet.be&session_hint=AUTHENTICATED,,,,,,*.tiles.mapbox.com
impersonation.int.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-int,200,8964,impersonation.int.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:03:49Z,2023-07-15T08:03:48Z,"CN=int.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",int.connect.telenet.be,TELENET B.V.,impersonation.int.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b1c0670929fc0a64f09beeedb51ab39,8af6b670046cb960f81b91383abb2e58eac8841eb91f46ed74d3f6d6d00b6133,,ctls,impersonation.int.connect.telenet.be,443,https://impersonation.int.connect.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://impersonation.int.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.int.connect.telenet.be&session_hint=AUTHENTICATED,,,,,,http://127.0.0.1:65151
impersonation.sup.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-sup,200,8964,impersonation.sup.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:14:22Z,2023-07-15T08:14:21Z,"CN=sup.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",sup.connect.telenet.be,TELENET B.V.,impersonation.sup.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cad455d2b3867ef7e4af5ae6cb9e026b,3ec701c1de454a753b0a402482aa8e066da33b6a09a03cafb200008f0ffb32e3,,ctls,impersonation.sup.connect.telenet.be,443,https://impersonation.sup.connect.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://impersonation.sup.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.sup.connect.telenet.be&session_hint=AUTHENTICATED,,,,,,https://oinmanager.okta.com
impersonationapp.connect.telenet.be,503 Service Temporarily Unavailable,503,162,,,,,,,,,,,,,,,,,,,,80,http://impersonationapp.connect.telenet.be:80,http,awselb/2.0,GET,18.184.201.249,/,1344368402,52.58.173.171,,7,False,,text/html,,,,,,,
impersonationapp.edp.connect.telenet.be,Telenet BV - imp-edp - Sign In,200,18531,impersonation.edp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-10T08:28:45Z,2023-07-12T08:28:44Z,"CN=edp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",edp.connect.telenet.be,TELENET B.V.,impersonation.edp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5059d630583b84a995908f7de2ee65c2,eda4cfcc35b135740dcb0823c91c1891dcd31047bd8457ccf5ab5acfcebe1ebe,,ctls,impersonation.edp.connect.telenet.be,80,http://impersonationapp.edp.connect.telenet.be:80,http,nginx,GET,3.77.163.255,/,2095155567,35.157.84.4,Nginx,504,False,,text/html,https://impersonation.edp.connect.telenet.be/oauth2/ausqe6hxsgHoyBCfi0x6/v1/authorize?response_type=code&client_id=0oaqjhddrd9qjFkA70x6&scope=profile%20email%20openid&state=bxKdg65x4Yb6H5OSOtc25LqrSBdeg6q1Cvjrc9OKxr0%3D&redirect_uri=http://impersonationapp.edp.connect.telenet.be/login/oauth2/code/okta&nonce=x5lIFI7OPLuzqpOJfoPSiFnvqaZ9xMmnT7Z9YjeQ9KY&code_challenge=82Bt0x640ryK0TwjWbvx705QdEU6Gcdw8eP0Vnm2-1U&code_challenge_method=S256,,,,,,
impersonationapp.int.connect.telenet.be,Telenet BV - imp-int - Sign In,200,18537,impersonation.int.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:03:49Z,2023-07-15T08:03:48Z,"CN=int.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",int.connect.telenet.be,TELENET B.V.,impersonation.int.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b1c0670929fc0a64f09beeedb51ab39,8af6b670046cb960f81b91383abb2e58eac8841eb91f46ed74d3f6d6d00b6133,,ctls,impersonation.int.connect.telenet.be,80,http://impersonationapp.int.connect.telenet.be:80,http,nginx,GET,35.157.84.4,/,2095155567,3.77.163.255,Nginx,504,False,,text/html,https://impersonation.int.connect.telenet.be/oauth2/ausqe6rrbnmW6XQfX0x6/v1/authorize?response_type=code&client_id=0oaqjhxmm0Jq3lMOd0x6&scope=profile%20email%20openid&state=rlMXSVfrC_Bi2kWLDppWeNj9Tck75YmfX9OxsZ2ybPQ%3D&redirect_uri=http://impersonationapp.int.connect.telenet.be/login/oauth2/code/okta&nonce=Gocw9pAk-Pbzgl2t8hNxAbObe10X1mEBI_mW93UVgTc&code_challenge=-hG4XMpbO-brDaWDe6MWzmiCmUIQ8ZPRJ9FhKckUzOk&code_challenge_method=S256,,,,,,
impersonationapp.lat.connect.telenet.be,Telenet BV - imp-lat - Sign In,200,18658,impersonation.lat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:06:47Z,2023-07-15T08:06:46Z,"CN=lat.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",lat.connect.telenet.be,TELENET B.V.,impersonation.lat.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,74aac8959234a222d3a58386857a8c40,033c0cbaa3037885bcb605f7b09b78c6ce66059efce5d96cbce127594ac3e637,,ctls,impersonation.lat.connect.telenet.be,80,http://impersonationapp.lat.connect.telenet.be:80,http,nginx,GET,35.156.229.142,/,2095155567,52.59.117.156,Nginx,504,False,,text/html,https://impersonation.lat.connect.telenet.be/oauth2/ausqe6me3l24jTIme0x6/v1/authorize?response_type=code&client_id=0oaqjmftyMo9JWiQ10x6&scope=profile%20email%20openid&state=aQ1XifH5ckaSg5NEVWrOZXkN-NnkWe0kVPFqMxnHy3w%3D&redirect_uri=http://impersonationapp.lat.connect.telenet.be/login/oauth2/code/okta&nonce=ZUyORygP4oAqewMUpViI7HJHadbigJGLEPesZn5umCg&code_challenge=MpFFPUhn3qnAUI4tIuFVBovzBWb__Cqv1hMm7PxErQY&code_challenge_method=S256,,,,,,
impersonationapp.mre.connect.telenet.be,Telenet BV - imp-mre - Sign In,200,18546,impersonation.mre.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:23:49Z,2023-07-15T07:23:48Z,"CN=mre.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",mre.connect.telenet.be,TELENET B.V.,impersonation.mre.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,001e05903bc824ef5889cfe123e12418,e05351db2e1ccd7a1aeef01f6ae2112f2750b1d6bbf1d9b6afbd467ee3086faa,,ctls,impersonation.mre.connect.telenet.be,80,http://impersonationapp.mre.connect.telenet.be:80,http,nginx,GET,3.77.163.255,/,2095155567,35.157.84.4,Nginx,504,False,,text/html,https://impersonation.mre.connect.telenet.be/oauth2/ausqe6j18z8k5og7E0x6/v1/authorize?response_type=code&client_id=0oaqjnkazUuBaJ8hj0x6&scope=profile%20email%20openid&state=IV1UuAcdp4koJkKutHNQjSJvfOtCVj-3VgstPszNipM%3D&redirect_uri=http://impersonationapp.mre.connect.telenet.be/login/oauth2/code/okta&nonce=CrY8G6KYJ6mLlHlPm5KnUFKkLzv-vjHug38NHTGSpJE&code_challenge=Osh-f3o9o-tNRkvUD6nVkgOIs-sMQj4sZbxobSC7PZw&code_challenge_method=S256,,,,,,
impersonationapp.prd.connect.telenet.be,503 Service Temporarily Unavailable,503,162,,,,,,,,,,,,,,,,,,,,80,http://impersonationapp.prd.connect.telenet.be:80,http,awselb/2.0,GET,18.184.201.249,/,1344368402,52.58.173.171,,7,False,,text/html,,,,,,,
impersonationapp.sup.connect.telenet.be,Telenet BV - imp-sup - Sign In,200,18537,impersonation.sup.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:14:22Z,2023-07-15T08:14:21Z,"CN=sup.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",sup.connect.telenet.be,TELENET B.V.,impersonation.sup.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cad455d2b3867ef7e4af5ae6cb9e026b,3ec701c1de454a753b0a402482aa8e066da33b6a09a03cafb200008f0ffb32e3,,ctls,impersonation.sup.connect.telenet.be,80,http://impersonationapp.sup.connect.telenet.be:80,http,nginx,GET,35.157.84.4,/,1344368402,3.77.163.255,Nginx,504,False,,text/html,https://impersonation.sup.connect.telenet.be/oauth2/ausqe6l4wbTiArqXO0x6/v1/authorize?response_type=code&client_id=0oaqjphv6KQJxdJC50x6&scope=profile%20email%20openid&state=-yngbd2vnRyim3y2AFYY67gnAMhlmPkkGcoURjncwi0%3D&redirect_uri=http://impersonationapp.sup.connect.telenet.be/login/oauth2/code/okta&nonce=OF0WRNq7kuvRGCmWZFbXaMy1jJEPptB1Seq1qfuGXYA&code_challenge=DtIx2b9eOfd4XR-tJAKjHm6PcT_BLWDrv1esOWob0uY&code_challenge_method=S256,,,,,,
impersonationapp.trg.connect.telenet.be,Telenet BV - imp-trg - Sign In,200,18388,impersonation.trg.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:16:37Z,2023-07-15T08:16:36Z,"CN=trg.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",trg.connect.telenet.be,TELENET B.V.,impersonation.trg.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cedb4e28290190c8ec96b9007781c8de,3f26db41a0b9e5671613abaac19df3fc61ff3ad90bee3ab17885008b26f76232,,ctls,impersonation.trg.connect.telenet.be,80,http://impersonationapp.trg.connect.telenet.be:80,http,nginx,GET,35.156.229.142,/,1344368402,52.59.117.156,Nginx,506,False,,text/html,https://impersonation.trg.connect.telenet.be/oauth2/ausqe6l6c8sld8ULJ0x6/v1/authorize?response_type=code&client_id=0oaqjtzftRUD3gpEe0x6&scope=profile%20email%20openid&state=Wx2IbExFbxr3jOZ3a5sFNVn1xXasn6BitYWpsKAEF-g%3D&redirect_uri=http://impersonationapp.trg.connect.telenet.be/login/oauth2/code/okta&nonce=ohz1pMOFpOG8-6IITVmtYXElw6Lqm8uRJHNnZ_moJ88&code_challenge=0AygPGFggHOGvohoJEN7EV22BTJHqisl-9Ma6MObn8M&code_challenge_method=S256,,,,,,
impersonationapp.uat.connect.telenet.be,Telenet BV - imp-uat - Sign In,200,18570,impersonation.uat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T15:13:08Z,2023-07-15T15:13:07Z,"CN=uat.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",uat.connect.telenet.be,TELENET B.V.,impersonation.uat.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e6f47db6b98161b4c0c18acc6880f10,d9e7a841689517ed28b7305edeb82ed8051586f754bd4272480e937d1be65ccc,,ctls,impersonation.uat.connect.telenet.be,80,http://impersonationapp.uat.connect.telenet.be:80,http,nginx,GET,52.59.117.156,/,2095155567,35.156.229.142,Nginx,506,False,,text/html,https://impersonation.uat.connect.telenet.be/oauth2/ausqe6ofoVBjkEU7Q0x6/v1/authorize?response_type=code&client_id=0oaqjty9j0JCmMNpU0x6&scope=profile%20email%20openid&state=5L2lFssTO_7jT3s8kcTqm86EX27c74CfdFd1Htrzv3E%3D&redirect_uri=http://impersonationapp.uat.connect.telenet.be/login/oauth2/code/okta&nonce=Nti2stXuCdHnAeQ0wud46MdFE9Zur-_7VYei4mqpDzk&code_challenge=RkGXy6Im78ydcMYv3km0yWdn6P8uWB7BwL1xkrH1L1U&code_challenge_method=S256,,,,,,
info.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://info.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
inoxdesign.be.apache52.cloud.telenet.be,"Inox en metalen trappen, trapleuningen, balustrades",200,32677,inoxdesign.be.apache52.cloud.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-15T20:02:38Z,2023-07-14T20:02:37Z,CN=inoxdesign.be,inoxdesign.be,,www.inoxdesign.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e6c89b933857d803749330f75304fe38,13600395d3412e38490d7e9604c73e99da9e29e96d2fadade6af892a605ca46f,,ctls,inoxdesign.be.apache52.cloud.telenet.be,443,https://inoxdesign.be.apache52.cloud.telenet.be:443,https,nginx,GET,85.255.199.142,/,740155185,85.255.199.142,Nginx,138,False,True,text/html,,,,,,,
insideout.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://insideout.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
inst.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://inst.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
internet.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://internet.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
investors.telenet.be,Investor Overview | Telenet Group Holding NV,200,106442,investors.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T08:58:31Z,2023-09-10T08:58:30Z,"CN=investors.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",investors.telenet.be,TELENET B.V.,en.investors.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,fd3e1575d629916a00fb68ffa96a1465,e1642b4fa4db2470412fb897eb669977cac48c1f96aac48ec818f22dc9759f3b,,ctls,investors.telenet.be,443,https://investors.telenet.be:443,https,,GET,23.213.161.226,/,997500400,2a02:26f0:1700:11::b856:6792,PHP,1864,False,,text/html,,,,,,,https://uninav.notified.com
iot.int.telenet.be,IoT - Partner Portal,200,1659,iot.int.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-11T08:20:11Z,2024-05-19T15:44:27Z,"CN=iot.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",iot.uat.telenet.be,Telenet BV,iot.int.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6412d984212628fe7ae9cc6eb6de2652,30b2b50f9896f7f791e6a1812e0bb1ea31ef42cdbabd4ae8ab9f40b5c2eb45d9,,ctls,iot.int.telenet.be,443,https://iot.int.telenet.be:443,https,,GET,217.72.237.243,/,-1002974137,217.72.237.243,,16,False,,text/html,https://iot.int.telenet.be/partners/,,,,,,
iot.prd.telenet.be,IoT - Partner Portal,200,1659,iot.prd.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:42:26Z,2024-05-19T15:42:25Z,"CN=iot.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",iot.telenet.be,Telenet BV,iot.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2518e1226682cd22cefb08030e198b45,6214db53e62c26f3e842849c3896d08a9cef5d3737a589e27b9d75913f0aeabb,,ctls,iot.prd.telenet.be,443,https://iot.prd.telenet.be:443,https,,GET,217.72.237.165,/,-1002974137,217.72.237.165,,16,False,True,text/html,https://iot.prd.telenet.be/partners/,,,,,,
iot.telenet.be,IoT - Partner Portal,200,1659,iot.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:42:26Z,2024-05-19T15:42:25Z,"CN=iot.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",iot.telenet.be,Telenet BV,iot.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2518e1226682cd22cefb08030e198b45,6214db53e62c26f3e842849c3896d08a9cef5d3737a589e27b9d75913f0aeabb,,ctls,iot.telenet.be,443,https://iot.telenet.be:443,https,,GET,217.72.237.165,/,-1002974137,217.72.237.165,,16,False,,text/html,https://iot.telenet.be/partners/,,,,,,
iot.uat.telenet.be,IoT - Partner Portal,200,1659,iot.uat.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:44:28Z,2024-05-19T15:44:27Z,"CN=iot.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",iot.uat.telenet.be,Telenet BV,iot.uat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2d7c481fcc41a00281d70db823542890,5887438ad81b67a7bde2123faed6635ca38d84256fdedb25aa3a2c62f6133806,,ctls,iot.uat.telenet.be,443,https://iot.uat.telenet.be:443,https,,GET,217.72.237.164,/,-1002974137,217.72.237.164,,16,False,,text/html,https://iot.uat.telenet.be/partners/,,,,,,
ispgateway.int.digitalsecurity.telenet.be,403 Forbidden,403,520,ispgateway.int.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T06:22:06Z,2024-05-18T06:22:05Z,"CN=ispgateway.int.digitalsecurity.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",ispgateway.int.digitalsecurity.telenet.be,Telenet BV,ispgateway.int.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,68d07bb3400b42e7a569d14c1097f55e,dfecdf6ee3cae80dcff0bfd7bfb5ef302e12099c7b531747bf617b24f28bdf61,,ctls,ispgateway.int.digitalsecurity.telenet.be,443,https://ispgateway.int.digitalsecurity.telenet.be:443,https,awselb/2.0,GET,54.93.135.120,/,2095155567,52.57.141.27,,13,False,,text/html,,,,,,,
ispgateway.prd.digitalsecurity.telenet.be,403 Forbidden,403,520,ispgateway.prd.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T06:20:13Z,2024-05-18T06:20:12Z,"CN=ispgateway.prd.digitalsecurity.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",ispgateway.prd.digitalsecurity.telenet.be,Telenet BV,ispgateway.prd.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9ab133bb309df473142bb7f4f5f92379,fb2ee8b68041a932682bbd158c4927f381fcb919bda628c7cf293b38a2d2bb27,,ctls,ispgateway.prd.digitalsecurity.telenet.be,443,https://ispgateway.prd.digitalsecurity.telenet.be:443,https,awselb/2.0,GET,52.29.179.215,/,2095155567,3.69.97.182,,13,False,,text/html,,,,,,,
itk.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://itk.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
iwan.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://iwan.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
