input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_mismatched,final_url
graph.microsoft.com/v1.0/,,200,4661,graph.microsoft.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-03T00:00:00Z,2024-03-03T23:59:59Z,"CN=graph.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.microsoft.com,Microsoft Corporation,microsoftgraphvalidation.ags.msidentity.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5ac8538621b218016923d961f02624b9,0f08ba961817475c7b4370f84da3de8c1163246e29e9fa300d2fcc4dfd0b2635,True,ctls,graph.microsoft.com,,443,https://graph.microsoft.com:443/v1.0/,https,,application/json,GET,20.190.190.101,/v1.0/,-1038238780,2603:1026:3000:a0::84,HSTS,1,False,,,,
heapanalytics.com/,Heap - Better Insights. Faster. | Heap,200,250788,www.heap.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-07T21:00:29Z,2023-08-05T21:00:28Z,CN=heap.io,heap.io,,www.heap.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,571c824b8b60920b5832abc8d42a765e,5bf9c0991f27b0a91399a1c162c8aa4e8b5bb45919c0bc9f418fc8dfbc789b3d,,ctls,www.heap.io,,443,https://heapanalytics.com:443,https,Netlify,text/html,GET,54.235.218.9,/,322181805,54.88.68.136,Netlify,22,False,,,,https://www.heap.io/
ims.urbancompany.com,SapphireIMS™,200,420,ims.urbancompany.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-12-24T23:59:59Z,CN=*.urbancompany.com,*.urbancompany.com,,urbancompany.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0835d4ac1168514f5cb40fe4fb8a478f,61ac59cac7aeff326760ed7a0b1e5b079af73dd546c7b36c5c308983fa1d4d3e,True,ctls,ims.urbancompany.com,,443,https://ims.urbancompany.com:443,https,nginx,text/html,GET,14.194.32.107,/,-1463124301,14.194.32.107,Nginx,12,False,,,,
in-freshcaller-attachments.s3.ap-south-1.amazonaws.com/production/,,403,255,in-freshcaller-attachments.s3.ap-south-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-13T23:59:59Z,CN=*.s3.ap-south-1.amazonaws.com,*.s3.ap-south-1.amazonaws.com,,s3-deprecated.ap-south-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5422c9940d295dd3eb85c97ed619dda0,d2c87f39dd627a155db21f266427143a995dfde66ee49a99212d112aa5112913,True,ctls,in-freshcaller-attachments.s3.ap-south-1.amazonaws.com,,443,https://in-freshcaller-attachments.s3.ap-south-1.amazonaws.com:443/production/,https,AmazonS3,application/xml,GET,3.5.213.152,/production/,-817919094,3.5.213.152,Amazon Web Services,2,False,,,,
in-freshcaller-widget-loader.s3.ap-south-1.amazonaws.com/,,403,255,in-freshcaller-widget-loader.s3.ap-south-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-13T23:59:59Z,CN=*.s3.ap-south-1.amazonaws.com,*.s3.ap-south-1.amazonaws.com,,s3-deprecated.ap-south-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5422c9940d295dd3eb85c97ed619dda0,d2c87f39dd627a155db21f266427143a995dfde66ee49a99212d112aa5112913,True,ctls,in-freshcaller-widget-loader.s3.ap-south-1.amazonaws.com,,443,https://in-freshcaller-widget-loader.s3.ap-south-1.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.213.152,/,-823447214,3.5.213.152,Amazon Web Services,2,False,,,,
invite.urbanclap.com,Attention Required! | Cloudflare,403,4516,urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,urbanclap.com,,443,https://invite.urbanclap.com:443,https,cloudflare,text/html,GET,13.57.152.13,/,1274734426,52.52.11.72,HTTP/3,94,False,,,,https://urbanclap.com
invite.urbancompany.com,What Is app.link And How Does It Work? | Branch,200,83532,www.branch.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=www.branch.io, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.branch.io,"Cloudflare, Inc.",www.branch.io,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6a43eca791ed6700eb27d82caedbac2b,3335d8a54fd4d72268a029043424f26004412485819999f7090fb9ab5578a694,,ctls,www.branch.io,,443,https://invite.urbancompany.com:443,https,cloudflare,text/html,GET,52.53.59.180,/,1274734426,52.52.11.72,Yoast SEO:20.0,880,False,,,,https://www.branch.io/applink/
jarvis.urbanclap.com,Login to Redash,200,1242,jarvis.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-01T00:00:00Z,2023-11-30T23:59:59Z,CN=*.urbanclap.com,*.urbanclap.com,,*.urbancompany.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b266f44dbbacfe3c682cf2a5b84ce9a7,8231685da0f512d698c88318004e63cb4d95d049bb4f82c6644f27f2efdaca7c,True,ctls,jarvis.urbanclap.com,,443,https://jarvis.urbanclap.com:443,https,envoy,text/html,GET,52.220.173.99,/,-303038952,52.220.173.99,HSTS,57,False,,redash.io,,https://jarvis.urbanclap.com/login?next=https%3A%2F%2Fjarvis.urbanclap.com%2F
jarvis.urbancompany.com,Login to Redash,200,1242,jarvis.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-01T00:00:00Z,2023-11-30T23:59:59Z,CN=*.urbanclap.com,*.urbanclap.com,,*.urbancompany.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b266f44dbbacfe3c682cf2a5b84ce9a7,8231685da0f512d698c88318004e63cb4d95d049bb4f82c6644f27f2efdaca7c,True,ctls,jarvis.urbancompany.com,,443,https://jarvis.urbancompany.com:443,https,envoy,text/html,GET,52.220.173.99,/,-303038952,52.220.173.99,HSTS,57,False,,redash.io,True,https://jarvis.urbancompany.com/login?next=https%3A%2F%2Fjarvis.urbancompany.com%2F
js-agent.newrelic.com/,,403,243,js-agent.newrelic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T21:45:59Z,2024-05-14T21:45:58Z,CN=js-agent.newrelic.com,js-agent.newrelic.com,,js-agent.newrelic.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,35b4a439d18d86cd47e25f1a3d5f395a,9d0fc0c11d074cab210985f552a207cfae67f241f5bc36ff2be96769a7fbff7c,,ctls,js-agent.newrelic.com,fastly,443,https://js-agent.newrelic.com:443,https,AmazonS3,application/xml,GET,151.101.2.137,/,2024869489,151.101.194.137,Varnish,2,False,True,,,
js.braintreegateway.com/v1/braintree.js,,200,41701,js.braintreegateway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=www.paypal.com, O=PayPal\, Inc., L=San Jose, ST=California, C=US, serialNumber=3014267, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.paypal.com,"PayPal, Inc.",www.paypal.pl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,7ff8f8112b56d870f275e145f80e8e73,27874de00dfab872892bf525bd362b491b2981bbd72c82c9e4dd762cc17c1c0a,,ctls,js.braintreegateway.com,fastly,443,https://js.braintreegateway.com:443/v1/braintree.js,https,,application/javascript,GET,151.101.194.133,/v1/braintree.js,406688563,151.101.66.133,Varnish,303,False,True,,,
js.chargebee.com/v1/chargebee.js,,200,15798,js.chargebee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-11T23:59:59Z,CN=js.chargebee.com,js.chargebee.com,,js.stagingcb.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c48a074ce70b6700c5b089b01eca4812,02c68852bbce10ded57d9eb260767b4f42f036dcd062fc96f4a735315dd0cb78,,ctls,js.chargebee.com,cloudfront,443,https://js.chargebee.com:443/v1/chargebee.js,https,AmazonS3,application/x-javascript,GET,18.66.147.29,/v1/chargebee.js,-1656837,18.66.147.102,HSTS,1,False,True,,,
js.live.net/v7.2/OneDrive.js,,200,60037,js.live.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T17:59:29Z,2024-06-08T17:59:29Z,"CN=p.sfx.ms, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",p.sfx.ms,Microsoft Corporation,p.sfx.ms,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,fdc156cf897981887e55fcc33a8c95b3,84894a45ae092419d51652661eef191b1d3f30f7a27816adcbe2e49cdbbe3b64,,ctls,js.live.net,,443,https://js.live.net:443/v7.2/OneDrive.js,https,Microsoft-IIS/10.0,application/javascript,GET,23.210.112.207,/v7.2/OneDrive.js,1631801191,23.210.112.207,Windows Server,12,False,,,,
manage.urbancompany.com,Aggregator Dashboard,200,4080,manage.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T06:54:03Z,2023-09-15T06:54:02Z,CN=urbancompany.com,urbancompany.com,,*.urbancompany.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,2cf5f23c5d6dd157c29f4f08e10e0a0c,110498209a196dde5ac490941db76f513f3ed6c1eda57a5c4dae6db5ce45d932,True,ctls,manage.urbancompany.com,cloudflare,443,https://manage.urbancompany.com:443,https,cloudflare,text/html,GET,172.67.31.80,/,-1785061145,2606:4700:10::6816:e1c,Node.js,1,False,True,,,
maps.googleapis.com/,Google Maps Platform  |  Google for Developers,200,218078,developers.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:16:17Z,2023-08-21T08:16:16Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5c86a077182cd855f21b8d80b363100f,2aa97ca45c98e14d3cd12af65b396f1a51731b94ec4b5f705a8920116775adc2,True,ctls,developers.google.com,,443,https://maps.googleapis.com:443,https,Google Frontend,text/html,GET,142.250.186.42,/,302920777,2a00:1450:4001:82f::200a,HTTP/3,9530,False,,https://csp.withgoogle.com/csp/devsite/v2,,https://developers.google.com/maps/
marc.urbancompany.com,Urbancompany,200,1849,marc.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T06:54:03Z,2023-09-15T06:54:02Z,CN=urbancompany.com,urbancompany.com,,*.urbancompany.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,2cf5f23c5d6dd157c29f4f08e10e0a0c,110498209a196dde5ac490941db76f513f3ed6c1eda57a5c4dae6db5ce45d932,True,ctls,marc.urbancompany.com,cloudflare,443,https://marc.urbancompany.com:443,https,cloudflare,text/html,GET,104.22.14.28,/,-1785061145,2606:4700:10::ac43:1f50,Node.js,1,False,True,,,
mesh.urbancompany.com,502 Bad Gateway,502,150,mesh.urbancompany.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-12-24T23:59:59Z,CN=*.urbancompany.com,*.urbancompany.com,,urbancompany.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0835d4ac1168514f5cb40fe4fb8a478f,61ac59cac7aeff326760ed7a0b1e5b079af73dd546c7b36c5c308983fa1d4d3e,True,ctls,mesh.urbancompany.com,,443,https://mesh.urbancompany.com:443,https,nginx,text/html,GET,14.194.32.107,/,-803400545,14.194.32.107,Nginx,8,False,,,,
nginx.urbanclap.com,Attention Required! | Cloudflare,403,4516,nginx.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,nginx.urbanclap.com,cloudflare,443,https://nginx.urbanclap.com:443,https,cloudflare,text/html,GET,104.22.32.101,/,1771527675,2606:4700:10::ac43:19a9,HTTP/3,94,False,True,,,
ops.urbanclap.com,Attention Required! | Cloudflare,403,4516,ops.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,ops.urbanclap.com,cloudflare,443,https://ops.urbanclap.com:443,https,cloudflare,text/html,GET,104.22.33.101,/,754838844,2606:4700:10::ac43:19a9,HTTP/3,94,False,True,,,
ops.urbancompany.com,,200,565,ops.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T06:54:03Z,2023-09-15T06:54:02Z,CN=urbancompany.com,urbancompany.com,,*.urbancompany.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,2cf5f23c5d6dd157c29f4f08e10e0a0c,110498209a196dde5ac490941db76f513f3ed6c1eda57a5c4dae6db5ce45d932,True,ctls,ops.urbancompany.com,cloudflare,443,https://ops.urbancompany.com:443,https,cloudflare,text/html,GET,172.67.31.80,/,-815383957,2606:4700:10::6816:e1c,Node.js,11,False,True,,,
orion.urbancompany.com,Meet Orion,200,1741,orion.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T06:54:03Z,2023-09-15T06:54:02Z,CN=urbancompany.com,urbancompany.com,,*.urbancompany.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,2cf5f23c5d6dd157c29f4f08e10e0a0c,110498209a196dde5ac490941db76f513f3ed6c1eda57a5c4dae6db5ce45d932,True,ctls,orion.urbancompany.com,cloudflare,443,https://orion.urbancompany.com:443,https,cloudflare,text/html,GET,104.22.15.28,/,-1785061145,2606:4700:10::6816:e1c,Node.js,1,False,True,,,
partner.urbanclap.com,Attention Required! | Cloudflare,403,4516,partner.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,partner.urbanclap.com,cloudflare,443,https://partner.urbanclap.com:443,https,cloudflare,text/html,GET,104.22.32.101,/,-1525878579,2606:4700:10::ac43:19a9,HTTP/3,94,False,True,,,
partner.urbancompany.com,Urban Company - Get Expert Professional Services at Home,200,108035,partner.urbancompany.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T06:54:03Z,2023-09-15T06:54:02Z,CN=urbancompany.com,urbancompany.com,,*.urbancompany.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,2cf5f23c5d6dd157c29f4f08e10e0a0c,110498209a196dde5ac490941db76f513f3ed6c1eda57a5c4dae6db5ce45d932,True,ctls,partner.urbancompany.com,cloudflare,443,https://partner.urbancompany.com:443,https,cloudflare,text/html,GET,104.22.14.28,/,-487779584,2606:4700:10::ac43:1f50,Node.js,937,False,True,,,
partnerapp.urbanclap.com,Attention Required! | Cloudflare,403,4516,,,,,,,,,,,,,,,,,,,,,443,https://partnerapp.urbanclap.com:443,https,cloudflare,text/html,GET,52.8.250.157,/,1274734426,13.57.152.13,HTTP/3,94,False,,,,http://www.urbanclap.com
partners.urbanclap.com,Attention Required! | Cloudflare,403,4516,partners.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,partners.urbanclap.com,cloudflare,443,https://partners.urbanclap.com:443,https,cloudflare,text/html,GET,104.22.32.101,/,-1187252032,2606:4700:10::6816:2065,HTTP/3,94,False,True,,,
pipedream.wistia.com/,,200,2,pipedream.wistia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.wistia.com,*.wistia.com,,wistia.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2c9abe91ca067cc6704840d4dd3ed0ab,efed0a3cb3b70c0d3eee3bcb7a563412d55d3249f4f404c0b75bd943e1216e1e,True,ctls,pipedream.wistia.com,,443,https://pipedream.wistia.com:443,https,,text/plain,GET,54.85.215.132,/,-138391155,34.231.253.240,,1,False,,,,
polyfill.io/v3/polyfill.js,,200,238,polyfill.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-10T19:50:06Z,2024-01-11T19:50:05Z,CN=polyfill.io,polyfill.io,,www.polyfills.io,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,0a174d041ee43641d1fb2b95154b1cf1,d0669b06212fb36d8bc29b169534b03b19b2ec5b565da70e56bc1b950fa8a545,True,ctls,polyfill.io,fastly,443,https://polyfill.io:443/v3/polyfill.js,https,,text/javascript,GET,151.101.1.26,/v3/polyfill.js,-738705486,2a04:4e42:800::282,HTTP/3,10,False,True,,,
pro.urbanclap.com,Attention Required! | Cloudflare,403,4516,pro.urbanclap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",52db3b5cfb38e60f86258cf07277c2ba,2605a30e2603605f4214e81dab1789f0b536db70601a8c83b28ce597095d037f,True,ctls,pro.urbanclap.com,cloudflare,443,https://pro.urbanclap.com:443,https,cloudflare,text/html,GET,172.67.25.169,/,-1195012227,2606:4700:10::6816:2165,HTTP/3,94,False,True,,,
pubsub.rtschannel.com/,,400,58,pubsub.rtschannel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-28T00:00:00Z,2024-07-26T23:59:59Z,CN=*.rtschannel.com,*.rtschannel.com,,*.rtschannel.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,53e70a7eee15fbdb4362e73a8bc0b34a,976cff11dab1531ebfc0fedf94c68d8e78899f7e497662b7902bc7602bc7d4f0,True,ctls,pubsub.rtschannel.com,,443,https://pubsub.rtschannel.com:443,https,,application/json,GET,44.210.189.160,/,955720513,52.204.94.111,,1,False,,,,
reports.urbanclap.com,502 Bad Gateway,502,150,reports.urbanclap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-05-25T23:59:59Z,CN=*.urbanclap.com,*.urbanclap.com,,urbanclap.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,83f956a3077fdcbb3f942fd374b89833,d5124b6daf87ecf2a8653e466176ff857783705ee771d6e72249e4da2b3bfbf1,True,ctls,reports.urbanclap.com,,443,https://reports.urbanclap.com:443,https,nginx,text/html,GET,14.194.32.107,/,-803400545,14.194.32.107,Nginx,8,False,,,,
rum.haystack.es/freshdesk/analytics,,405,52,rum.haystack.es,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=rum.haystack.es,rum.haystack.es,,rum.stage.haystack.es,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8a007e90425b4282f1f8fdc6f50e7357,272952ac639152fd164d488adb72f22427776d799b9682446c92431303751960,,ctls,rum.haystack.es,,443,https://rum.haystack.es:443/freshdesk/analytics,https,fwe,application/json,GET,54.87.64.162,/freshdesk/analytics,-1840324437,34.230.226.209,Envoy,1,False,,,,
s3.amazonaws.com/freshcaller-widget-loader/,,403,243,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,,443,https://s3.amazonaws.com:443/freshcaller-widget-loader/,https,AmazonS3,application/xml,GET,54.231.130.104,/freshcaller-widget-loader/,-624019048,52.216.245.182,Amazon Web Services,2,False,,,,
s3.eu-central-1.amazonaws.com/euc-freshcaller-widget-loader/,,403,243,s3.eu-central-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-01-14T23:59:59Z,CN=*.s3.eu-central-1.amazonaws.com,*.s3.eu-central-1.amazonaws.com,,s3-deprecated.eu-central-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,28861801cddf553ba67670ecf129b0c9,a09b199bc5e6fab376e40ab2171a3bd7485d6d201ef544c8e4e4682fd7613e1b,True,ctls,s3.eu-central-1.amazonaws.com,,443,https://s3.eu-central-1.amazonaws.com:443/euc-freshcaller-widget-loader/,https,AmazonS3,application/xml,GET,52.219.171.133,/euc-freshcaller-widget-loader/,-1073666514,52.219.171.133,Amazon Web Services,2,False,,,True,
sentry.io/api/,Sign In | Sentry,200,19140,sentry.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=sentry.io, O=Sentry, L=San Francisco, ST=California, C=US",sentry.io,Sentry,docs.getsentry.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8aa2a24875398028247e02e02bd6a18c,35ab2e5c10207ed42095c781cdb718a763c420eb2f9973c52aef4ca5b2f20449,,ctls,sentry.io,google,443,https://sentry.io:443/api/,https,nginx,text/html,GET,35.188.42.15,/api/,-1840324437,35.188.42.15,Python,527,False,True,pendo-static-5634074999128064.storage.googleapis.com,,https://sentry.io/auth/login/
sherlock-test.urbancompany.com,503 Service Temporarily Unavailable,503,162,sherlock-test.urbancompany.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-11-10T23:59:59Z,CN=*.urbancompany.com,*.urbancompany.com,,*.urbancompany.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bb51a4c4b11f18c8bd85b4ba39e0786,f63bc8ed1478495b6fea95c3c9466e801d13122493b7adcba055e836a4d8e27b,True,ctls,sherlock-test.urbancompany.com,,443,https://sherlock-test.urbancompany.com:443,https,awselb/2.0,text/html,GET,99.83.185.87,/,1862162275,75.2.111.9,,7,False,,,,
sherlock.urbanclap.com,UC Dashboard,200,2153,sherlock.urbanclap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-13T00:00:00Z,2024-04-10T23:59:59Z,CN=*.urbanclap.com,*.urbanclap.com,,*.urbanclap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,35c316414f7d2c5e486bb2087371fd83,57e7e84fb9331bbb30a784740b7bf1a78a79740dc0490b2f2dd700c9e5052a9a,True,ctls,sherlock.urbanclap.com,,443,https://sherlock.urbanclap.com:443,https,openresty,text/html,GET,13.214.50.86,/,667563090,3.1.130.65,OpenResty,3,False,,,,
