new,host,ttl,soa,status_code,a,aaaa,cname,mx,has_internal_ips,internal_ips,ns,txt
,mwcproxy.bitforex.com,300,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.18.18.253, 104.18.13.253","2606:4700::6812:12fd, 2606:4700::6812:dfd",,,,,,
,newblog.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,pop3.bitforex.com,300,"{'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}",NOERROR,"47.246.110.150, 47.246.110.149",,"pop.sg.aliyun.com, pop.sg.aliyun.com.gds.alibabadns.com",,,,,
,pro.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,public.bitforex.com,300,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.18.13.253, 104.18.18.253","2606:4700::6812:12fd, 2606:4700::6812:dfd",,,,,,
,smtp.bitforex.com,299,"{'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}, {'name': 'gds.alibabadns.com', 'ns': 'gdsns1.alibabadns.com', 'mailbox': 'none', 'serial': 2018122017, 'refresh': 1800, 'retry': 600, 'expire': 3600, 'minttl': 360}",NOERROR,"47.246.109.89, 47.246.109.87",,"smtp.sg.aliyun.com, smtp.sg.aliyun.com.gds.alibabadns.com",,,,,
,static.bitforex.com,300,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,"2606:4700::6812:12fd, 2606:4700::6812:dfd",,,,,,
,support.bitforex.com,300,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,"2606:4700::6812:12fd, 2606:4700::6812:dfd",,,,,,
,test.socialtrading.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,test112.bitforex.com,1323,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,test112houtai.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,test112m.bitforex.com,600,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,192.168.199.112,,,,True,192.168.199.112,,
,test117.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,test123.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,test123m.bitforex.com,1380,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,track.bitforex.com,300,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.18.13.253, 104.18.18.253","2606:4700::6812:dfd, 2606:4700::6812:12fd",,,,,,
,us.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,vip.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,ws.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,wscn.bitforex.com,1800,"{'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitforex.com', 'ns': 'bonnie.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352028830, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
