input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,location,tls_subject_org_
lnk.clario.co,Invalid Dynamic Link,400,9233,lnk.clario.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-21T23:21:33Z,2023-08-20T00:20:02Z,CN=instapropainting.ca,instapropainting.ca,wwwtest.altairtex.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,f98f022bbc39362f3f2825cec283f1cc,10676815750f307c39eb06c45502e4af25bc333967d4a209aea70a2f59a192ac,,ctls,lnk.clario.co,fastly,443,https://lnk.clario.co:443,https,,text/html,GET,151.101.65.195,/,1905170354,151.101.1.195,HTTP/3,1,False,True,,,,,
lnk.sz.clario.co,Invalid Dynamic Link,400,9233,lnk.sz.clario.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:32:41Z,2023-08-07T01:31:11Z,CN=dev.woo.network,dev.woo.network,spectrossa.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,359002b2ae3deb2b46e74b340330d1af,9faed17a1739ca4f52d834007e464e7e121961b95cb5b65f95edc954c4198ab2,,ctls,lnk.sz.clario.co,fastly,443,https://lnk.sz.clario.co:443,https,,text/html,GET,151.101.65.195,/,1905170354,151.101.1.195,HTTP/3,1,False,True,,,,,
lnk.tz.clario.co,Invalid Dynamic Link,400,9233,lnk.tz.clario.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:32:41Z,2023-08-07T01:31:11Z,CN=dev.woo.network,dev.woo.network,spectrossa.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,359002b2ae3deb2b46e74b340330d1af,9faed17a1739ca4f52d834007e464e7e121961b95cb5b65f95edc954c4198ab2,,ctls,lnk.tz.clario.co,fastly,443,https://lnk.tz.clario.co:443,https,,text/html,GET,151.101.65.195,/,1905170354,151.101.1.195,HTTP/3,1,False,True,,,,,
mackeeperapp.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,,443,https://mackeeperapp.mackeeper.com:443,https,nginx,text/html,GET,18.205.254.2,/,1860899195,3.230.89.91,Sentry:5.5.0,1494,False,,,*.taboola.com,https://mackeeper.com,,
mackeeperapp1.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,,443,https://mackeeperapp1.mackeeper.com:443,https,nginx,text/html,GET,3.230.89.91,/,357724834,18.205.254.2,Sentry:5.5.0,1494,False,,,*.google.com.pr,https://mackeeper.com,,
mackeeperapp2.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,,443,https://mackeeperapp2.mackeeper.com:443,https,nginx,text/html,GET,18.205.254.2,/,-1750045510,3.230.89.91,Sentry:5.5.0,1494,False,,,*.google.nr,https://mackeeper.com,,
mackeeperapp3.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,,443,https://mackeeperapp3.mackeeper.com:443,https,nginx,text/html,GET,3.230.89.91,/,1722884576,18.205.254.2,Sentry:5.5.0,1494,False,,,*.google.sr,https://mackeeper.com,,
manual.mackeeper.com,MK Manual,200,5772,manual.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,manual.mackeeper.com,cloudfront,443,https://manual.mackeeper.com:443,https,nginx,text/html,GET,13.32.121.119,/,-596328606,13.32.121.91,Nginx,85,False,True,,,,,
mc.mackeeper.com,,404,18,mc.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mc.mackeeper.com,cloudfront,443,https://mc.mackeeper.com:443,https,,text/plain,GET,108.138.7.62,/,-429073533,108.138.7.37,Amazon Web Services,1,False,True,,,,,
mc.sz.mackeeper.com,Access Forbidden,403,1589,mc.sz.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T00:00:00Z,2024-07-15T23:59:59Z,CN=*.sz.mackeeper.com,*.sz.mackeeper.com,*.sz.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11bb53b26e45d4df66c9180524c8f748,9af59719df85baedfb4796d3ce957b621ba4d0c30f9ac7dfa5b66d63449c261a,True,ctls,mc.sz.mackeeper.com,cloudfront,443,https://mc.sz.mackeeper.com:443,https,CloudFront,text/html,GET,13.224.189.85,/,-534073640,13.224.189.10,Amazon Web Services,25,False,True,,,,,
metaauth.mackeeper.com,,404,18,metaauth.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,metaauth.mackeeper.com,cloudfront,443,https://metaauth.mackeeper.com:443,https,,text/plain,GET,108.138.7.128,/,-429073533,108.138.7.66,Amazon Web Services,1,False,True,,,,,
metaconfig.mackeeper.com,Meta Config,200,694,metaconfig.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeepersecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,89fc14ccac49d66096c36a683edc3023,fbf97cd73de2c2bb562759f90d8c57caffb013cc9e318b8be06fcf5b2cf8c79b,True,ctls,metaconfig.mackeeper.com,cloudfront,443,https://metaconfig.mackeeper.com:443,https,AmazonS3,text/html,GET,13.225.78.82,/,627523176,13.225.78.21,HSTS,16,False,True,,,,,
metaconfig.sz.mackeeper.com,Meta Config,200,694,metaconfig.sz.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T00:00:00Z,2024-07-15T23:59:59Z,CN=*.sz.mackeeper.com,*.sz.mackeeper.com,*.sz.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11bb53b26e45d4df66c9180524c8f748,9af59719df85baedfb4796d3ce957b621ba4d0c30f9ac7dfa5b66d63449c261a,True,ctls,metaconfig.sz.mackeeper.com,cloudfront,443,https://metaconfig.sz.mackeeper.com:443,https,AmazonS3,text/html,GET,52.222.214.123,/,-2063636371,52.222.214.52,HSTS,16,False,True,,,,,
metaconfig.tz.mackeeper.com,Meta Config,200,694,metaconfig.tz.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-05-07T23:59:59Z,CN=tz.mackeeper.com,tz.mackeeper.com,*.tz.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf1deaf5a855730da54c90e4589e58a9,088e4c63fa5aa4bd4f00c449b7582490f414d4a3ad3f8f520ed94050df2624b6,True,ctls,metaconfig.tz.mackeeper.com,cloudfront,443,https://metaconfig.tz.mackeeper.com:443,https,AmazonS3,text/html,GET,18.66.147.23,/,1620334862,18.66.147.28,HSTS,16,False,True,,,,,
mkapistage.mackeeper.com,BIG-IP logout page,200,5303,mkapistage.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,mkapistage.mackeeper.com,,443,https://mkapistage.mackeeper.com:443,https,BigIP,text/html,GET,91.196.156.126,/,878647854,91.196.156.126,HSTS,131,False,,True,,https://mkapistage.mackeeper.com/my.logout.php3?errorcode=19,,
next.tz.clario.co,404: This page could not be found,404,2000,next.tz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-29T00:00:00Z,2024-02-27T23:59:59Z,CN=tz.clario.co,tz.clario.co,*.tz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b235051857fd02c71ef6bf1c32e2d7b,ed334adebe779dfaf0f3897a74a443455a65acee38a8da94f7376dd3784fce97,True,ctls,next.tz.clario.co,cloudfront,443,https://next.tz.clario.co:443,https,,text/html,GET,13.32.121.72,/,1776747260,13.32.121.42,webpack,1,False,True,,,,,
pkg.mackeeper.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://pkg.mackeeper.com:80,http,CloudFront,text/html,GET,18.66.112.104,/,1892129338,18.66.112.61,Amazon Web Services,20,False,True,,,,,
postman.mackeeper.com,403 Forbidden,403,146,postman.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,postman.mackeeper.com,,443,https://postman.mackeeper.com:443,https,nginx,text/html,GET,44.196.166.207,/,-1561873722,52.201.134.129,Nginx,8,False,,,,,,
prometheus-us.account.mackeeper.com,,404,24,prometheus-us.account.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-02T23:59:59Z,CN=account.mackeeper.com,account.mackeeper.com,*.account.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,137d155583be74ddb33ddd04cbc81e49,5fdd75b155d4c52f47ae2e9b127121708ef1ffed5e5c81cfa693b8817e70ce5a,True,ctls,prometheus-us.account.mackeeper.com,,443,https://prometheus-us.account.mackeeper.com:443,https,,application/json,GET,107.23.198.11,/,646856708,107.20.193.106,,1,False,,,,,,
prometheus.account.clario.co,,404,27,prometheus.account.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2023-10-27T23:59:59Z,CN=account.clario.co,account.clario.co,*.account.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c08fd8b69435a67c9d4d08274c67fca6,a8ff4d91b1534c59ad9a859d9d359977e244a7b94a773107e5f358c6da0bf9f2,True,ctls,prometheus.account.clario.co,,443,https://prometheus.account.clario.co:443,https,,application/json,GET,3.69.18.4,/,-2048708874,18.196.119.79,,1,False,,,,,,
prometheus.account.sz.clario.co,,404,27,prometheus.account.sz.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2023-10-06T23:59:59Z,CN=*.account.sz.clario.co,*.account.sz.clario.co,*.account.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bf652f78dd1e60a00cf9df22f3c642f3,4aeba271df6e9a955c738e7b9f9967fb148bf51a1bd0312f5b417dd4ff8c5bcd,True,ctls,prometheus.account.sz.clario.co,,443,https://prometheus.account.sz.clario.co:443,https,,application/json,GET,52.28.22.42,/,-2048708874,35.157.148.46,,1,False,,,,,,
rdt.mackeeper.com,,403,62,rdt.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-06-12T00:00:00Z,2024-06-16T23:59:59Z,CN=rdt.mackeeper.com,rdt.mackeeper.com,www.rdt.mackeeper.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,8becfbc75fe8a9ca4a833f33c27ea9ca,9ef7ff77a5bc2b21ca0a653ed063edd770ef7ec319e68ff9917bf4ad65298f29,,ctls,rdt.mackeeper.com,,443,https://rdt.mackeeper.com:443,https,nginx/1.20.2,text/html,GET,37.48.87.182,/,163078286,37.48.87.182,Nginx:1.20.2,3,False,,,,,https://mackeeper.com/landings/404/,
rf.mackeeper.com,Россия – это мы!,200,254969,rf.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-01-23T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c71b5af80510fd70ab966e2a4acc77f6,5f85785aa1d084ad3f37e8c60ba399d186585b59d57bfe193783f5f284fae3ef,True,ctls,rf.mackeeper.com,,443,https://rf.mackeeper.com:443,https,nginx,text/html,GET,3.120.5.212,/,-329155669,18.195.33.50,Nginx,277,False,,,*.google.com.vn,,,
rz.mackeeper.com,,404,18,rz.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,rz.mackeeper.com,,443,https://rz.mackeeper.com:443,https,,text/plain,GET,34.193.92.233,/,-1840324437,34.239.32.41,,1,False,,,,,,
safebrowsing.clario.co,"Hold on, it's not safe",200,119,safebrowsing.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,safebrowsing.clario.co,cloudfront,443,https://safebrowsing.clario.co:443,https,awselb/2.0,text/html,GET,13.32.99.27,/,-303994251,13.32.99.20,Amazon Web Services,7,False,True,,,,,
safeweb.mackeeper.com,"Hold on, it's not safe",200,119,safeweb.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,safeweb.mackeeper.com,cloudfront,443,https://safeweb.mackeeper.com:443,https,awselb/2.0,text/html,GET,13.32.121.126,/,-303994251,13.32.121.91,Amazon Web Services,7,False,True,,,,,
securecart.mackeeper.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://securecart.mackeeper.com:80,http,CloudFront,text/html,GET,143.204.215.4,/,771567589,143.204.215.98,Amazon Web Services,20,False,True,,,,,
stage-account.mackeeper.com,BIG-IP logout page,200,5303,stage-account.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,stage-account.mackeeper.com,,443,https://stage-account.mackeeper.com:443,https,BigIP,text/html,GET,91.196.156.126,/,878647854,91.196.156.126,HSTS,131,False,,True,,https://stage-account.mackeeper.com/my.logout.php3?errorcode=19,,
static-cdn.mackeeper.com,,403,243,static-cdn.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-10-01T23:59:59Z,CN=static-cdn.mackeeper.com,static-cdn.mackeeper.com,static-cdn.kromtech.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,990136bc4ba03697660c0e35a8752534,280fb2a0520c9ca4d731c90d7db43d31df7419710c6ddbec98585386c09d71ca,,ctls,static-cdn.mackeeper.com,cloudfront,443,https://static-cdn.mackeeper.com:443,https,AmazonS3,application/xml,GET,143.204.215.101,/,1986503524,143.204.215.30,Amazon Web Services,2,False,True,,,,,
static-cdn.sz.clario.co,,403,243,static-cdn.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,static-cdn.sz.clario.co,cloudfront,443,https://static-cdn.sz.clario.co:443,https,AmazonS3,application/xml,GET,13.225.78.12,/,-937375056,13.225.78.70,Amazon Web Services,2,False,True,,,,,
static.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,cloudfront,443,https://static.mackeeper.com:443,https,nginx,text/html,GET,52.222.236.29,/,1860899195,52.222.236.69,Sentry:5.5.0,1494,False,True,,*.google.vg,https://mackeeper.com,,
statistic.mackeeper.com,MacKeeper Statistics Official Website,200,1064,statistic.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,statistic.mackeeper.com,cloudfront,443,https://statistic.mackeeper.com:443,https,nginx,text/html,GET,13.32.121.91,/,-1840324437,13.32.121.125,Nginx,29,False,True,,,,,
store.mackeeper.com,Product Overview | MacKeeper,200,488888,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,cloudflare,443,https://store.mackeeper.com:443,https,nginx,text/html,GET,104.16.242.229,/,-1056419772,104.16.243.229,Sentry:5.5.0,1535,False,True,,*.google.com.cu,https://mackeeper.com/product/,,
support.mackeeper.com,,200,2,support.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,support.mackeeper.com,,443,https://support.mackeeper.com:443,https,nginx,text/html,GET,54.82.142.244,/,1494302000,18.233.149.94,Nginx,1,False,,,,,,
sz.clario.co,403 Forbidden,403,146,sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,sz.clario.co,cloudfront,443,https://sz.clario.co:443,https,nginx,text/html,GET,18.66.97.92,/,-1561873722,18.66.97.43,Nginx,8,False,True,,,,,
test-affiliates.mackeeper.com,Access Forbidden,403,1589,test-affiliates.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-11T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,eedb81921d81370ce5be6be02bc7f7f6,c5f24439918e73a2c0786b81f2b4735e32237aeeb735b56d8b77a13172ce3bf1,True,ctls,test-affiliates.mackeeper.com,cloudfront,443,https://test-affiliates.mackeeper.com:443,https,CloudFront,text/html,GET,18.66.97.76,/,-534073640,18.66.97.105,Amazon Web Services,25,False,True,,,,,
ufl.mackeeper.com,Join International Legion of Defence of Ukraine (ILDU),200,249343,ufl.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-01-23T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c71b5af80510fd70ab966e2a4acc77f6,5f85785aa1d084ad3f37e8c60ba399d186585b59d57bfe193783f5f284fae3ef,True,ctls,ufl.mackeeper.com,,443,https://ufl.mackeeper.com:443,https,nginx,text/html,GET,18.195.33.50,/,-2058504113,3.120.5.212,Nginx,2973,False,,,https://cdn.linkedin.oribi.io/,,,
update.mackeeper.com,,403,255,update.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,update.mackeeper.com,cloudfront,443,https://update.mackeeper.com:443,https,AmazonS3,application/xml,GET,52.222.236.70,/,373714686,2600:9000:223e:600:11:52ab:be80:93a1,Amazon Web Services,2,False,True,,,,,
updater-api.clario.co,,500,,updater-api.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,updater-api.clario.co,cloudfront,443,https://updater-api.clario.co:443,https,,application/json,GET,18.66.122.90,/,-1840324437,18.66.122.39,Amazon Web Services,1,False,True,,,,,
ut-static.sz.mackeeper.com,,403,243,ut-static.sz.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-01-28T23:59:59Z,CN=*.sz.mackeeper.com,*.sz.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,14939bf486ed254511922a42e238743d,6a2f48300420a56e1ca84096cd044311d4a4a518c32af13cb93ae6db4bfbbfbb,True,ctls,ut-static.sz.mackeeper.com,cloudfront,443,https://ut-static.sz.mackeeper.com:443,https,AmazonS3,application/xml,GET,65.9.66.12,/,-1523910229,65.9.66.20,Amazon Web Services,2,False,True,,,,,
vpn-api.mackeeper.com,MacKeeper - a single app for a clean and secure Mac,200,602321,mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,mackeeper.com,,443,https://vpn-api.mackeeper.com:443,https,nginx,text/html,GET,178.79.140.54,/,-780928015,178.79.140.54,Sentry:5.5.0,1494,False,,,*.google.co.vi,https://mackeeper.com,,
