input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
apiconstructor.eu1.services.nestle.com,,200,3442,apiconstructor.eu1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2022-05-04T00:00:00Z,2023-05-05T23:59:59Z,"CN=apiconstructor.eu1.services.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",apiconstructor.eu1.services.nestle.com,Nestlé Ltd,www.apiconstructor.eu1.services.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,63dd69e0147b2be85b77e5367bc3453f,83b86d5b74cb3a8a143a4827504652c74dc0adbdc00a78ca38db26915b3ae246,ctls,apiconstructor.eu1.services.nestle.com,,443,https://apiconstructor.eu1.services.nestle.com:443,https,text/html,GET,155.56.229.166,/,37221072,155.56.229.166,HSTS,1,False,,,SAP,True,,
apicrt.ap1.services.nestle.com,400 No required SSL certificate was sent,400,231,apicrt.ap1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=apicrt.ap1.services.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",apicrt.ap1.services.nestle.com,Nestlé Ltd,ap1.services.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1023e55eb80fff20062f6980a8be3829,c7272338c7e42ffe940341d6e8d9d730d7197eaff4f8c030c90a5a72cc243ed0,ctls,apicrt.ap1.services.nestle.com,,443,https://apicrt.ap1.services.nestle.com:443,https,text/html,GET,157.133.168.177,/,,157.133.168.177,,9,False,,,,,,
apicrt.eu1.services.nestle.com,400 No required SSL certificate was sent,400,231,apicrt.eu1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=apicrt.eu1.services.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",apicrt.eu1.services.nestle.com,Nestlé Ltd,eu1.services.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cff65aedffe1fd589eeaf1ca07109b53,b0e58e8b8ef1cafd832eb41b9eba155dbc802d14eaa46b7756a2fb51991b5f62,ctls,apicrt.eu1.services.nestle.com,,443,https://apicrt.eu1.services.nestle.com:443,https,text/html,GET,130.214.227.253,/,-219082595,130.214.227.253,,9,False,,,,,,
apicrtppd.eu1.services.nestle.com,400 No required SSL certificate was sent,400,231,apicrtppd.eu1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-08-12T00:00:00Z,2023-08-15T23:59:59Z,"CN=apicrtppd.eu1.services.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",apicrtppd.eu1.services.nestle.com,Nestlé Ltd,www.apicrtppd.eu1.services.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3090a21569dd821a719d4f3a18c2d26,dcb0071110b95efc1941497d0d76497969c1cee6ec7ef7b52180b7856a2f4cd0,ctls,apicrtppd.eu1.services.nestle.com,,443,https://apicrtppd.eu1.services.nestle.com:443,https,text/html,GET,130.214.227.28,/,-219082595,130.214.227.28,,9,False,,,,,,
apicrtppd.us2.services.nestle.com,400 No required SSL certificate was sent,400,231,apicrtppd.us2.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-03-27T00:00:00Z,2024-03-27T23:59:59Z,"CN=prod.pdh.salsify.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",prod.pdh.salsify.nestle.com,Nestlé Ltd,www.prod.pdh.salsify.nestle.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f8ae0c0af8c9c91f4760eec685d03604,e3bf3f97b90588fd502125ecdb999e6793e0224fc3f4104a80ce948ec5b33b43,ctls,apicrtppd.us2.services.nestle.com,,443,https://apicrtppd.us2.services.nestle.com:443,https,text/html,GET,130.214.255.111,/,-219082595,130.214.255.111,,9,False,,,,,,
apicrtprd.eu1.services.nestle.com,,503,183,apicrtprd.eu1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2020-04-19T00:00:00Z,2022-04-27T12:00:00Z,"CN=*.eu1.services.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.eu1.services.nestle.com,Nestlé Ltd,eu1.services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,6b19bff2a459c7abaefe41e3a2407441,74eda3e8c14f33df459e546a6b457c0eae106fbd02c9f481da27a17cd2f93fb8,ctls,apicrtprd.eu1.services.nestle.com,,443,https://apicrtprd.eu1.services.nestle.com:443,https,,GET,155.56.248.68,/,1902041501,155.56.248.68,F5 BigIP,1,False,,True,BigIP,True,,
app-consumer-metrics-scraper.az.ciam.nestle.com,,404,21,app-consumer-metrics-scraper.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,app-consumer-metrics-scraper.az.ciam.nestle.com,azure,443,https://app-consumer-metrics-scraper.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
app-regikit.dev.az.ciam.nestle.com,,404,21,app-regikit.dev.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-09T10:42:49Z,2024-05-08T10:42:49Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e3c8da2a32d9586f012e5261df5a9684,0c967078d76f5ffa8de1a84732f30a2d017a3ef7520fd0ab54cf3b7205e25493,ctls,app-regikit.dev.az.ciam.nestle.com,azure,443,https://app-regikit.dev.az.ciam.nestle.com:443,https,text/plain,GET,40.68.121.103,/,-1669793162,40.68.121.103,HSTS,1,False,True,,,,,
app-schema-deployer.az.ciam.nestle.com,,404,21,app-schema-deployer.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,app-schema-deployer.az.ciam.nestle.com,azure,443,https://app-schema-deployer.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
app.comienzosano.nestle.com,Nestlé Mom and me | 1000 Primeros Días del Bebé,200,248515,www.momandme.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-06T08:25:35Z,2023-07-05T08:25:34Z,CN=comienzosano.nestle.com,comienzosano.nestle.com,,www.momandme.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,063e3853d879e1a6f83e6cd55ec3b0ce,05593de29ee11ef382be6e2879a1cfc5abb629ae50bf026da0b622506921100e,ctls,www.momandme.nestle.com,,80,http://app.comienzosano.nestle.com:80,http,text/html,GET,35.171.238.11,/,1710914213,3.224.123.132,Varnish,4997,False,,,nginx,,,https://www.momandme.nestle.com/
apps.nestle.com,This site is temporarily unavailable | Nestlé,403,36180,apps.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-02T10:05:19Z,2023-07-31T10:05:18Z,CN=prod11.edgeduck.io,prod11.edgeduck.io,,www.vitalproteins.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d66e8035780cf8518eda8bf0bed26791,bc48a1cb25ac85fc63601d6ce3456e3838d05ed540ad48886ac742875d98f9f2,ctls,apps.nestle.com,,443,https://apps.nestle.com:443,https,text/html,GET,184.86.103.206,/,-1029824505,2a02:26f0:1700:11::b856:679b,,528,False,,,,,,
aribaimagecatalog.services.nestle.com,,503,183,aribaimagecatalog.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-04-07T00:00:00Z,2020-04-15T12:00:00Z,"CN=aribaimagecatalog.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",aribaimagecatalog.services.nestle.com,Nestlé Ltd,aribaimagecatalog.services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,85c9c8da2563f18716cfbb012f5d8952,f56372176b3897affd371fd7310d843b1dbad9cb03f74b16926f88257a566be6,ctls,aribaimagecatalog.services.nestle.com,,443,https://aribaimagecatalog.services.nestle.com:443,https,,GET,155.56.248.93,/,1902041501,155.56.248.93,F5 BigIP,1,False,,,BigIP,True,,
assets-fxtrading.services.nestle.com,,503,183,assets-fxtrading.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,assets-fxtrading.services.nestle.com,,443,https://assets-fxtrading.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
assets.factory.nestle.com,Web Site Not Found,404,970,assets.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,assets.factory.nestle.com,cloudflare,443,https://assets.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
au.jobs.nestle.com,Careers at Nestlé Australia | Nestlé Australia,200,265402,www.nestle.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b6e2177a55b2736dd2b5a63cb43408ef,5ffc084c47c4603afe2358038f9bbd99a4183499f36a7c2e77e1ef46436d0933,ctls,www.nestle.com.au,cloudflare,443,https://au.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,-230794792,2606:4700::6812:1b8e,Varnish,5257,False,True,,cloudflare,,,https://www.nestle.com.au/en/careers
aus36s.services.nestle.com,,503,183,aus36s.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,aus36s.services.nestle.com,,443,https://aus36s.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
authauthteam.factory.nestle.com,Web Site Not Found,404,970,authauthteam.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,authauthteam.factory.nestle.com,cloudflare,443,https://authauthteam.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
autholbramzoubek.services.nestle.com,,503,183,autholbramzoubek.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,autholbramzoubek.services.nestle.com,,443,https://autholbramzoubek.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
autodiscover.nestle.com,Sign in to Outlook,200,202695,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,80,http://autodiscover.nestle.com:80,http,text/html,GET,52.98.241.200,/,-1249852061,2603:1026:c0d:6a::8,HSTS,174,False,,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=fccd72d4-4efc-8d20-c820-ee62848df54c&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=nestle.com&nonce=638209650637864614.eb03dc61-b545-401c-8b2d-944e939e8d7d&state=DctBDoMgEEBRaO_iDh1kGGBhPAswszDRkqi11y-L93dfK6Xe3avT0KMCuThDIg_kQiQki6MUcFzJmuLRGwRbTSwzm4QoySWJHFj3d5jaL0_rKXk_lo9c9y5jbcfw8JK_d-Ptqu2R8w8
axiscancermediacenterbbva.factory.nestle.com,Web Site Not Found,404,970,axiscancermediacenterbbva.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,axiscancermediacenterbbva.factory.nestle.com,cloudflare,443,https://axiscancermediacenterbbva.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
az.ciam.nestle.com,503 Service Temporarily Unavailable,503,190,az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-13T13:29:54Z,2023-07-12T13:29:53Z,CN=az.ciam.nestle.com,az.ciam.nestle.com,,az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8b0d90bd9be8511650ba36bb13767313,103394488c648cab79d00b734f5095919eb9e6b5f369e33e78b1e30ae938b544,ctls,az.ciam.nestle.com,azure,443,https://az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,1457316476,13.95.31.104,HSTS,8,False,True,,,,,
az.orion.ams.nestle.com,zscaler,200,7403,p.zpa-auth.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=p.zpa-auth.net, O=Zscaler\, Inc., L=San Jose, ST=California, C=US",p.zpa-auth.net,"Zscaler, Inc.",p.zpa-auth.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb7a89dd3565d98aa5fd2f95edb22850,11174c278f25885da06535a39e2644ddcad5d69f88350bba1fd9caa4a5a28b7e,ctls,p.zpa-auth.net,,443,https://az.orion.ams.nestle.com:443,https,text/html,GET,18.194.144.26,/,-383826317,3.121.121.155,HSTS,156,False,,,exporter/1.0,,wss://p.zpa-auth.net,https://p.zpa-auth.net:443/IevTunx4Bg/doauth?origurl=https%3A%2F%2Faz%2Eorion%2Eams%2Enestle%2Ecom%3A443%2F
az.orion.aoa.nestle.com,zscaler,200,7403,p.zpa-auth.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=p.zpa-auth.net, O=Zscaler\, Inc., L=San Jose, ST=California, C=US",p.zpa-auth.net,"Zscaler, Inc.",p.zpa-auth.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb7a89dd3565d98aa5fd2f95edb22850,11174c278f25885da06535a39e2644ddcad5d69f88350bba1fd9caa4a5a28b7e,ctls,p.zpa-auth.net,,443,https://az.orion.aoa.nestle.com:443,https,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,156,False,,,exporter/1.0,,wss://p.zpa-auth.net,https://p.zpa-auth.net:443/IevTunx4Bg/doauth?origurl=https%3A%2F%2Faz%2Eorion%2Eaoa%2Enestle%2Ecom%3A443%2F
az.orion.eur.nestle.com,zscaler,200,7403,p.zpa-auth.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=p.zpa-auth.net, O=Zscaler\, Inc., L=San Jose, ST=California, C=US",p.zpa-auth.net,"Zscaler, Inc.",p.zpa-auth.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb7a89dd3565d98aa5fd2f95edb22850,11174c278f25885da06535a39e2644ddcad5d69f88350bba1fd9caa4a5a28b7e,ctls,p.zpa-auth.net,,443,https://az.orion.eur.nestle.com:443,https,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,156,False,,,exporter/1.0,,wss://p.zpa-auth.net,https://p.zpa-auth.net:443/IevTunx4Bg/doauth?origurl=https%3A%2F%2Faz%2Eorion%2Eeur%2Enestle%2Ecom%3A443%2F
b2bregistration.nestle.com,IIS Windows Server,200,703,b2bregistration.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=B2Bregistration.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",B2Bregistration.nestle.com,Nestlé Ltd,www.B2Bregistration.nestle.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,dd945a0e2bdee617e8943c5521bc3ed2,4bbbcab0d9705c3dda40d61f31523d1ea7e9fe8bb805efc705de2219cf58c534,ctls,b2bregistration.nestle.com,azure,443,https://b2bregistration.nestle.com:443,https,text/html,GET,51.143.117.62,/,1631801191,51.143.117.62,Windows Server,32,False,True,,Microsoft-IIS/10.0,,,
babyandme-ir.nestle.com,خانه | نستله ایران؛ سالم آغاز کنید، سالم بمانید,200,352047,www.babyandme-ir.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-20T01:21:25Z,2023-08-18T01:21:24Z,CN=babyandme-ir.nestle.com,babyandme-ir.nestle.com,,www.starthealthy-ir.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,568bc8861e2852c04fa796c4e00098bf,b7e39bacc24cfadecb0c1e78a94a0a7f291600512d0062054d747f2d5350ac98,ctls,www.babyandme-ir.nestle.com,,443,https://babyandme-ir.nestle.com:443,https,text/html,GET,23.185.0.4,/,773700401,2620:12a:8000::4,Varnish,1101,False,,,nginx,,,https://www.babyandme-ir.nestle.com/
babymilk.nestle.com,,503,687,,,,,,,,,,,,,,,,,,,,,incapsula,80,http://babymilk.nestle.com:80,http,text/html,GET,199.83.129.95,/,1496278229,199.83.135.95,Imperva,1,False,True,,,,,
beta.factory.nestle.com,Web Site Not Found,404,970,beta.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,beta.factory.nestle.com,cloudflare,443,https://beta.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
bic.hq.nestle.com,Microsoft Azure Web App - Error 404,404,2667,bic.hq.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,bic.hq.nestle.com,azure,443,https://bic.hq.nestle.com:443,https,text/html,GET,20.50.2.49,/,,20.50.2.49,,87,False,True,True,,,,
bookclub.nestle.com,Cargando...,200,9159,bookclub.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-28T00:00:00Z,2023-10-11T23:59:59Z,CN=*.nestle.com,*.nestle.com,,*.nestle.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,45fee2c2c652886bac16619d1c0db1ac,633f15a7b9d1bc2d25e16737a2b985eca71a2c45672e90974df870fdf495f662,ctls,bookclub.nestle.com,cloudfront,443,https://bookclub.nestle.com:443,https,text/html,GET,99.86.4.21,/,1093409224,2600:9000:2057:4e00:1e:93ce:2cc0:93a1,Amazon Web Services,22,False,True,True,AmazonS3,,,
boservices.ecommerce.nestle.com,Error,503,175,boservices.ecommerce.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-02T10:05:19Z,2023-07-31T10:05:18Z,CN=prod11.edgeduck.io,prod11.edgeduck.io,,www.vitalproteins.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d66e8035780cf8518eda8bf0bed26791,bc48a1cb25ac85fc63601d6ce3456e3838d05ed540ad48886ac742875d98f9f2,ctls,boservices.ecommerce.nestle.com,,443,https://boservices.ecommerce.nestle.com:443,https,text/html,GET,95.101.111.145,/,217189600,95.101.111.143,HSTS,5,False,,,,,,
br.jobs.nestle.com,Carreiras | Nestlé,200,291660,www.nestle.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-15T00:00:00Z,2024-02-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe843801313f5f45df755234b1ed957b,28b04373a5ed511a33a43cce958222a8f2f26d2d1eb8ad1b9f69e972b544dd15,ctls,www.nestle.com.br,cloudflare,443,https://br.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1437087854,2606:4700::6812:1a8e,Varnish,6581,False,True,,cloudflare,,,https://www.nestle.com.br/carreiras/trabalha-na-nestle
