input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
https://anchor.fm,Tools to manage and grow your podcast - Spotify for Creators,200,90403,creators.spotify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-02-07T07:51:56Z,2025-03-09T07:51:55Z,CN=creators.spotify.com,creators.spotify.com,creators.spotify.com,"CN=Certainly Intermediate R1, O=Certainly, C=US",Certainly Intermediate R1,Certainly,ab4fc4e2e810c22425377aa9853bbf17,fb988ba2a642bcff88b14f0925873c222293d2dbef256deb82add01a670144ac,ctls,creators.spotify.com,443,https://anchor.fm,https,envoy,GET,151.101.2.133,/,/favicon.ico,151.101.130.133,Webpack,335,False,other,0,,fastly,text/html,True,,,True,https://creators.spotify.com/,
https://api.opencagedata.com,,200,943,api.opencagedata.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-04-26T00:00:00Z,2025-05-27T23:59:59Z,CN=*.opencagedata.com,*.opencagedata.com,opencagedata.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,6c428d7be327a14a3fb0c01cb25a0da2,89f6ca97b94bfd914f929614c35374e4f2a221dc17beef54873a97507bd59f96,ctls,api.opencagedata.com,443,https://api.opencagedata.com,https,Apache,GET,159.69.31.46,/,/favicon.ico,95.216.158.244,HSTS,42,False,nonerror,0,,,text/html,,,,True,,
https://connect.facebook.net,Facebook – Anmelden oder Registrieren,200,271144,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,m.facebook.com,443,https://connect.facebook.net,https,,GET,157.240.253.1,/,/favicon.ico,2a03:2880:f083:9:face:b00c:0:3,HTTP/3,30,False,nonerror,0,"Meta Platforms, Inc.",,text/html,,-560962771,,True,https://m.facebook.com/?wtsid=rdr_0tFlsQl0wyteYLaF5,attachment.fbsbx.com
https://downloads.ctfassets.net,,404,109,downloads.ctfassets.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-16T00:00:00Z,2025-12-14T23:59:59Z,CN=assets.ctfassets.net,assets.ctfassets.net,downloads.ctfassets.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,dcea00add6f27df7d6c64d4de001d0e4,c0f4f148558adb504f13c1bf7dad5c303368a3a692a96fd79d70dd5cde2d07fa,ctls,downloads.ctfassets.net,443,https://downloads.ctfassets.net,https,CloudFront,GET,18.66.122.27,/,/favicon.ico,18.66.122.76,Amazon Web Services,7,False,error,0,,cloudfront,application/json,True,-1759937580,,,,
https://images.ctfassets.net,,404,109,images.ctfassets.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-18T00:00:00Z,2025-12-16T23:59:59Z,CN=images.ctfassets.net,images.ctfassets.net,images.ctfassets.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd12a1fb436ecab2de6dd778663b71ea,598681ad38cc36d0f2da8602294323e3fc02df927502012136ed0700e66d7a6c,ctls,images.ctfassets.net,443,https://images.ctfassets.net,https,CloudFront,GET,13.33.187.2,/,/favicon.ico,2600:9000:235a:1800:12:94b3:c380:93a1,Amazon Web Services,7,False,error,0,,cloudfront,application/json,True,-1759937580,,,,
https://internet.nl,"Test for modern Internet Standards like IPv6, DNSSEC, HTTPS, DMARC, STARTTLS and DANE.",200,11456,internet.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-28T12:30:34Z,2025-04-28T12:30:33Z,CN=internet.nl,internet.nl,www.internet.nl,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,d04a94bb4e5850106dd28ec56311b46b,955372136b5b399a32782d4d281beb740060dbb4d165eee501d8e13f59b39d26,ctls,internet.nl,443,https://internet.nl,https,nginx,GET,62.204.66.10,/,/static/favicon.png,2a00:d00:ff:162:62:204:66:10,Python,439,False,nonerror,0,,,text/html,,-60159223,,,,https://*.internet.nl
https://sidn-nl.uriports.com/reports/report,,405,,sidn-nl.uriports.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-12-14T23:27:11Z,2025-03-14T23:27:10Z,CN=*.uriports.com,*.uriports.com,uriports.com,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,db166204b0490c0c077e43d5745d5a48,763369c1e915538eddd18f7b9d1a08284ded348f2550797c13040772d300897e,ctls,sidn-nl.uriports.com,443,https://sidn-nl.uriports.com/reports/report,https,nginx,GET,87.239.13.42,/reports/report,/reports/report/favicon.ico,2001:678:6a0::3:101,Nginx,1,False,other,0,,,text/html,,,,True,,
https://sidn-rdap-api-develop-odp2zwap2a-ez.a.run.app,,404,63,sidn-rdap-api-develop-odp2zwap2a-ez.a.run.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:18Z,2025-04-21T08:35:17Z,CN=*.a.run.app,*.a.run.app,*.us-west8.run.app,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,e6ff0ab2fcd437cb4b2e6d45ca3b63e4,a70be078740bea2b2f552f3b9844eca69d3016adbaed747b7af63ea4b98e5d1e,ctls,sidn-rdap-api-develop-odp2zwap2a-ez.a.run.app,443,https://sidn-rdap-api-develop-odp2zwap2a-ez.a.run.app,https,Google Frontend,GET,216.239.32.53,/,/favicon.ico,2001:4860:4802:36::35,Node.js,1,False,nonerror,0,,google,application/json,True,,,True,,
https://sidn.activehosted.com,,402,184,sidn.activehosted.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-01T00:01:04Z,2025-05-02T01:01:02Z,CN=activehosted.com,activehosted.com,*.euc.activehosted.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,189a9c3751e4e995d0a647c173d8a32d,509796b6392588991c78e928bdaad8bbaeb00263ad46358603f1be777c3a5927,ctls,sidn.activehosted.com,443,https://sidn.activehosted.com,https,cloudflare,GET,104.17.206.31,/,/favicon.ico,2606:4700::6811:ca1f,PHP,1,False,nonerror,0,,cloudflare,text/html,True,,,True,,
https://sidn.recruitee.com,Not Found,404,49151,recruitee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-05-09T00:00:00Z,2025-05-08T23:59:59Z,CN=*.recruitee.com,*.recruitee.com,recruitee.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,e4b1537a25a50545323c5ac4dfe149d1,48cc8bed12830780ced44f7af3d18c972842773f385f498a82fa4ad837aa7356,ctls,recruitee.com,443,https://sidn.recruitee.com,https,cloudflare,GET,35.186.220.63,/,/60780a9b4720a47267a88257/66e2fea8901d473b60a3782b_recruitee_favicon.png,35.186.220.63,Weglot,1228,False,error,0,,google,text/html,True,-693949049,,True,https://recruitee.com/careers_not_hosted,https://auth.recruitee.com
https://static.mailplus.nl,,200,22,static.mailplus.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-09-12T00:00:00Z,2025-10-02T23:59:59Z,CN=*.mailplus.nl,*.mailplus.nl,mailplus.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d229104ca099fb35eadff3e1e38c5cc3,46fc7a72f5fba740a2859a6a630daf7d8e7c8606d14e91cd9f565867c68fd86a,ctls,static.mailplus.nl,443,https://static.mailplus.nl,https,Spotler,GET,46.31.51.51,/,/favicon.ico,2a02:23e8:200::49:152,HSTS,2,False,nonerror,0,,,text/html,,,,True,,
https://vimeo.com,Vimeo AI-Powered Video Platform,200,286675,vimeo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-21T09:46:48Z,2025-04-21T10:46:39Z,CN=vimeo.com,vimeo.com,*.vimeo.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,b08abc74d473d98f17b9f060331be80e,bb8aa26bd73538789978fa3d91636cc24dc18fac2d944a30cfbfed202b8fd5b9,ctls,vimeo.com,443,https://vimeo.com,https,cloudflare,GET,162.159.138.60,/,/svg/legacy_view_support/iris_icon_v_64.svg,162.159.128.61,Varnish,47,False,other,0,,cloudflare,text/html,True,,,True,,https:
https://www.facebook.com,Facebook – Anmelden oder Registrieren,200,271110,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,m.facebook.com,443,https://www.facebook.com,https,,GET,157.240.251.35,/,/favicon.ico,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,30,False,nonerror,0,"Meta Platforms, Inc.",,text/html,,-560962771,,True,https://m.facebook.com/?wtsid=rdr_0abrtIRpaBBCiN0Ra,facebook.com
https://www.facebook.com/,Facebook – Anmelden oder Registrieren,200,271145,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,m.facebook.com,443,https://www.facebook.com/,https,,GET,157.240.251.35,/,/favicon.ico,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,30,False,nonerror,0,"Meta Platforms, Inc.",,text/html,,-560962771,,True,https://m.facebook.com/?wtsid=rdr_0KuPSjGIMWs3nfLfw,www.facebook.com
https://www.google.com,Google,200,260826,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:23Z,2025-04-21T08:37:22Z,CN=www.google.com,www.google.com,www.google.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,63f15ff9f2f55a05b138cb99273c3b11,5991b59e9a9d39dbaa87cdd0426f5057bf81f7c19f09d75eabb9729cb4098082,ctls,www.google.com,443,https://www.google.com,https,gws,GET,142.250.186.132,/,/images/branding/product_ios/3x/gsa_ios_60dp.png,2a00:1450:4001:803::2004,HTTP/3,145,False,other,0,,google,text/html,True,2089967249,,,,https:
https://www.googletagmanager.com,Error 404 (Not Found)!!1,404,1561,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.google-analytics.com,*.google-analytics.com,www.googleoptimize.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,6087bf6157d576bba4c26f9fc0671c4d,2da8cf164d2d416f2bb6a4d971dbf8464e6da47fcd99485f02bedb6717d18706,ctls,www.googletagmanager.com,443,https://www.googletagmanager.com,https,Google Tag Manager,GET,142.250.184.232,/,/favicon.ico,2a00:1450:4001:812::2008,HTTP/3,12,False,error,0,,google,text/html,True,,,True,,https://csp.withgoogle.com/csp/scaffolding/ascgcycc:1452:0
https://www.sidn.nl,Zorgeloos online | SIDN,200,102141,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://www.sidn.nl,https,openresty,GET,34.111.90.63,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:1901:0:8ca2::,OpenResty,1853,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,,https://*.youtube.com
https://www.sidnlabs.nl,Home SIDN Labs | SIDN Labs,200,97767,www.sidnlabs.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidnlabs.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",sidnlabs.nl,www.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,751f0c82c6022d5bf9b0da72641f435d,8195c58f1cb4d42394cf61a54a8840c76e0843311990790a87c867ac3504103e,ctls,www.sidnlabs.nl,443,https://www.sidnlabs.nl,https,openresty,GET,34.111.90.63,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:1901:0:8ca2::,OpenResty,1728,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,,https://*.linkedin.com
https://www.youtube.com,YouTube,200,318714,m.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,m.youtube.com,443,https://www.youtube.com,https,ESF,GET,142.250.185.78,/,/static/logos/favicon.ico,2a00:1450:4001:82a::200e,HTTP/3,13,False,other,0,,google,text/html,True,-1189442692,,True,https://m.youtube.com/,
huisstijl.sidn.nl,,247,604,huisstijl.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=huisstijl.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",huisstijl.sidn.nl,huisstijl.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,bc96de0708b19e10406201a6bea77f93,5759dd046a75567abe83a2df5c13ba1e668013b841fee9140cc2c12d0465d1d1,ctls,huisstijl.sidn.nl,443,https://huisstijl.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
impact.sidn.nl,Onze impact | Over SIDN | SIDN,200,76723,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://impact.sidn.nl,https,openresty,GET,34.91.215.247,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,34.91.215.247,OpenResty,1263,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,https://www.sidn.nl/over-sidn/onze-impact,https://*.licdn.com
intfeb6prdeng.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://intfeb6prdeng.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:fe00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
iomedae.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://iomedae.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
ip.sidn.nl,SIDN,200,2527,ip.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-12T00:00:00Z,2025-11-12T23:59:59Z,"CN=ip.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",ip.sidn.nl,ipv6.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,d3dbd7175e34a2d4b1635130ec0ff378,f68279ef0da33233e15c14bbf88de244798a9c33db0cf92934f62da935923b86,ctls,ip.sidn.nl,443,https://ip.sidn.nl,https,Apache,GET,212.114.120.63,/,/assets/icons/favicon.ico,2001:7b8:62b:1:212:114:120:63,HSTS,64,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,,text/html,,2062046771,,,,
ipv4.sidn.nl,SIDN,200,2527,ipv4.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-12T00:00:00Z,2025-11-12T23:59:59Z,"CN=ip.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",ip.sidn.nl,ipv6.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,d3dbd7175e34a2d4b1635130ec0ff378,f68279ef0da33233e15c14bbf88de244798a9c33db0cf92934f62da935923b86,ctls,ipv4.sidn.nl,443,https://ipv4.sidn.nl,https,Apache,GET,212.114.120.63,/,/assets/icons/favicon.ico,212.114.120.63,HSTS,64,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,,text/html,,2062046771,,,,
irma.sidn.nl,,404,19,irma.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-11-12T00:00:00Z,2025-11-12T23:59:59Z,"CN=irma.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",irma.sidn.nl,irma.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,5889bc54bab0aa084ab5a896122fe165,beab51e09f61997ed2283ca355ed152cf8e610fc10256f751f1cd68b366dc3e7,ctls,irma.sidn.nl,443,https://irma.sidn.nl,https,,GET,94.198.154.167,/,/favicon.ico,2a00:d78:0:b001:94:198:154:167,,2,False,error,0,Stichting Internet Domeinregistratie Nederland,,text/plain,,,,,,
ise-admin1.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://ise-admin1.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
itoc-prod.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://itoc-prod.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
ja-int-jobs.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://ja-int-jobs.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
jaarverslag-a.sidn.nl,SIDN Jaarverslag 2023,200,52802,jaarverslag-a.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-08-23T00:00:00Z,2025-08-23T23:59:59Z,"CN=jaarverslag-a.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",jaarverslag-a.sidn.nl,jaarverslag-a.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,36548cd95ced29adc5dde2ef50756254,cf826931eb30eaef15c8b05f846108eca97a765ccf40a6dcd8a36957a277fef4,ctls,jaarverslag-a.sidn.nl,443,https://jaarverslag-a.sidn.nl,https,Apache,GET,212.114.120.67,/,/images/favicon.png,2001:7b8:62b:1:212:114:120:67,HSTS,660,False,other,0,Stichting Internet Domeinregistratie Nederland,,text/html,,,,,https://jaarverslag-a.sidn.nl/jaarverslag2023/,
jaarverslag.sidn.nl,SIDN Jaarverslag 2023,200,52937,jaarverslag.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-13T00:00:00Z,2025-11-13T23:59:59Z,"CN=jaarverslag.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",jaarverslag.sidn.nl,jaarverslag.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,da7ad3316839cc4e7f8f431a79183ab1,037f975674639097d003536809a66af0d359dbd1e7f955f8ec545c3875368a8c,ctls,jaarverslag.sidn.nl,443,https://jaarverslag.sidn.nl,https,Apache,GET,212.114.120.63,/,/images/favicon.png,2001:7b8:62b:1:212:114:120:63,HSTS,660,False,other,0,Stichting Internet Domeinregistratie Nederland,,text/html,,,,,https://jaarverslag.sidn.nl/jaarverslag2023/,
jeffv.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://jeffv.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
jensen-previa-4.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://jensen-previa-4.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:f200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
