input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_self_signed,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate,csp_domains_
legaltrackerhelp.thomsonreuters.com,Secure Login,200,8797,legaltrackerhelp.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2018-10-23T00:00:00Z,2020-10-22T23:59:59Z,"CN=legaltrackerhelp.thomsonreuters.com, O=Thomson Reuters Inc, street=3 Times Square, L=New York, ST=NY, postalCode=10036, C=US",legaltrackerhelp.thomsonreuters.com,legaltrackerhelp.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,157d9acd5e22ed387a8261adbe08f239,f620c745d3faa6b26effa3a884ed27d5ef26adff0bba376354fbdc7b25852fb8,ctls,legaltrackerhelp.thomsonreuters.com,azure,443,https://legaltrackerhelp.thomsonreuters.com:443,https,,text/html,GET,40.112.243.12,/,-1811345428,40.112.243.12,IIS,26,False,True,Thomson Reuters Inc,,,https://legaltrackerhelp.thomsonreuters.com/secure/0/alert?type=PageNotFound,True,,
lev-emea-ci.thomsonreuters.com,Lynx NewsEvents Manager,200,1589,lev-emea-ci.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-22T00:00:00Z,2023-12-22T23:59:59Z,"CN=lev-emea-ci.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lev-emea-ci.thomsonreuters.com,dev1.lynxevents.int.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,85b995a75659075b6903a64bca243ef6,4849ec3e47d20cb5c1b5d18c1bedf7a20c3018b63ad061b3c0b457ec087264bb,ctls,lev-emea-ci.thomsonreuters.com,,443,https://lev-emea-ci.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.77.92.234,/,1631801191,34.255.66.65,Windows Server,36,False,,Thomson Reuters Corporation,,,,,,
lev-emea-uat.7976.aws.thomsonreuters.com,Lynx NewsEvents Manager,200,1589,lev-emea-uat.7976.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-22T23:59:59Z,"CN=lev-uat.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lev-uat.thomsonreuters.com,lynxevt-ppe.int.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,eee70e7d700ccb74b33d0575d43cbb6d,4c23f8d3b9a2287a4e26bcf623a2ccf769b52a989e9fe30b162397315fc5fe90,ctls,lev-emea-uat.7976.aws.thomsonreuters.com,,443,https://lev-emea-uat.7976.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.77.15.234,/,1631801191,34.250.141.4,Windows Server,36,False,,Thomson Reuters Corporation,,,,,,
lev-prod.7976.aws.thomsonreuters.com,Lynx NewsEvents Manager,200,1589,lev-prod.7976.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-22T23:59:59Z,"CN=lynxevt.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lynxevt.thomsonreuters.com,lynxevt.int.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,744a2120585b5500cf7a0115aa2a3d48,801a5412b475c6fb4f59319ebb5a1d9cc2649da80e9a094e9297514f6337a86e,ctls,lev-prod.7976.aws.thomsonreuters.com,,443,https://lev-prod.7976.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,34.249.19.94,/,1631801191,34.241.252.118,Windows Server,36,False,,Thomson Reuters Corporation,,,,,,
lev-uat.thomsonreuters.com,Lynx NewsEvents Manager,200,1589,lev-uat.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-22T23:59:59Z,"CN=lev-uat.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lev-uat.thomsonreuters.com,lynxevt-ppe.int.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,eee70e7d700ccb74b33d0575d43cbb6d,4c23f8d3b9a2287a4e26bcf623a2ccf769b52a989e9fe30b162397315fc5fe90,ctls,lev-uat.thomsonreuters.com,,443,https://lev-uat.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.77.15.234,/,1631801191,34.250.141.4,Windows Server,36,False,,Thomson Reuters Corporation,,,,,,
liaison.agency.thomsonreuters.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,cloudfront,80,http://liaison.agency.thomsonreuters.com:80,http,CloudFront,text/html,GET,18.66.97.107,/,90253864,18.66.97.52,Amazon Web Services,20,False,True,,,,,,,
liaison.thomsonreuters.com,Reuters Liaison,200,22772,liaison.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=liaison.reuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",liaison.reuters.com,liaison.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4e33b7bdca1091a3492fd81d7e5f519a,7eead204ad9c195a2e74fdea53ff8fef03e629f6c70fd7dee05c06fc8ef76e2c,ctls,liaison.thomsonreuters.com,cloudfront,443,https://liaison.thomsonreuters.com:443,https,Apache/2.4.29 (Ubuntu),text/html,GET,18.66.97.52,/,-1815578469,18.66.97.105,Ubuntu,327,False,True,Thomson Reuters Corporation,,,,,,*.vimeo.com
licensa.qa.taxone.thomsonreuters.com,502 Bad Gateway,502,157,licensa.qa.taxone.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-03-28T00:00:00Z,2023-03-28T23:59:59Z,"CN=qa.taxone.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",qa.taxone.thomsonreuters.com,safx.qa.taxone.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fcc14d888c3d49d0033bcc0a6fe4f20a,2f755aa1a2d1132b7a974467bea5e7d45cec212d3c9f49b957852b6e83b31d31,ctls,licensa.qa.taxone.thomsonreuters.com,,443,https://licensa.qa.taxone.thomsonreuters.com:443,https,nginx/1.18.0,text/html,GET,23.21.161.183,/,2063039216,23.21.161.183,Nginx:1.18.0,8,False,,Thomson Reuters Corporation,,,,True,,
license.prod.taxone.thomsonreuters.com,HTTP Status 404 – Not Found,404,431,license.prod.taxone.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,2023-10-17T23:59:59Z,"CN=license.prod.taxone.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",license.prod.taxone.thomsonreuters.com,license.prod.taxone.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,152eda3c3ef5c3c96e6a19ff3a11fbb7,0158f66ddf1a53f914f633761041d483ea04268f44bf9cc0820e837c3bf3087e,ctls,license.prod.taxone.thomsonreuters.com,,443,https://license.prod.taxone.thomsonreuters.com:443,https,nginx,text/html,GET,18.206.18.80,/,-230353730,18.206.18.80,Nginx,1,False,,Thomson Reuters Corporation,,,,,,
link.thomsonreuters.com,,404,,link.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-09-14T23:59:59Z,CN=*.bmesend.com,*.bmesend.com,*.bmesend.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,86e03c910273118f0d007edf359d92cf,70bfd03adda5c0deb194cfaf1bb3a4d936607c71ce068240919e2cdd6fa2158c,ctls,link.thomsonreuters.com,,443,https://link.thomsonreuters.com:443,https,Microsoft-IIS/10.0,,GET,34.238.94.133,/,-1840324437,34.193.61.10,Windows Server,1,False,,,,True,,,True,
linkresolver.thomsonreuters.com,,200,32050,signon.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-09T00:00:00Z,2024-06-08T23:59:59Z,"CN=*.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",*.thomsonreuters.com,*.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,99bc3745bdbcaec8f9049b088f44ef70,8b655e0ddb597900dfb14957ee040d8a086159b912814f9b7dc804e9cbe75347,ctls,signon.thomsonreuters.com,,80,http://linkresolver.thomsonreuters.com:80,http,,text/html,GET,167.68.5.82,/,-202259369,167.68.5.210,HSTS,100,False,,Thomson Reuters Corporation,,,https://signon.thomsonreuters.com?productid=CBT&viewproductid=cbtmobile&returnto=https%3a%2f%2fm.next.westlaw.com%2fCosi%2fSignOn%3fredirectTo%3d%25252f%25253f__lrTS%25253d20230711041205425%26viewProductCode%3dcbtmobile&tracetoken=0710232312370Mp79egujKdzwXqEiJDVwZarvTVoes1RhipOz-U8fLuZLMjhY3HA-J9NS4zOtLoJRfVBgbpLbRC-w_fDDCyS3ec8NDEMhaj0-6hVbEjkTavw71uzeIA2Me3Rdeex8uTe3UikRDcr9fRGTL64qVjFmv91pnSlF0B7tetrVgLbXZEZpXs4_kUnYUNGR1RRwCUwHeWxTCirdU365lfb06fnkz04BGe7YM2r5r7juT08m5GjVm_gFvC-B7dlm0_NUwPpZlEOa-JdwMVAuUoGAtbi9m2Sq7OTKa9xKbJGAeuEsDJLh5nE37e4avrQBEK9RieYncm-Pu34JoHE_cnTCaY5LlEu95udVEWOM2xdiye70x3RtiVDkTrwu6XfUKWw3irID,,True,
linsi-prod-coreservices.8528.aws.thomsonreuters.com,,404,,linsi-prod-coreservices.8528.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=linsi-prod-coreservices.8528.aws.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",linsi-prod-coreservices.8528.aws.thomsonreuters.com,linsi-prod-green-euw1-coreservices.8528.aws.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d3f5f44d4a3455faf739f09cf5920935,6822ddf9027d9caa27c387f4f3e2fc039a250d2b1853bffdcdf43c280d80de29,ctls,linsi-prod-coreservices.8528.aws.thomsonreuters.com,,443,https://linsi-prod-coreservices.8528.aws.thomsonreuters.com:443,https,Kestrel,,GET,34.246.120.244,/,-1840324437,54.228.14.77,Microsoft ASP.NET,1,False,,Thomson Reuters Corporation,,,,,,
linsi-uat-coreservices.8528.aws.thomsonreuters.com,,404,,linsi-uat-coreservices.8528.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=linsi-uat-coreservices.8528.aws.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",linsi-uat-coreservices.8528.aws.thomsonreuters.com,linsi-uat-green-euw1-coreservices.8528.aws.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1bd1856da78f681fdb14146ba6e3ed71,8a02507dcb5257373313e34cf292b06473ba3f574e4d1414c376741aa0790dd6,ctls,linsi-uat-coreservices.8528.aws.thomsonreuters.com,,443,https://linsi-uat-coreservices.8528.aws.thomsonreuters.com:443,https,Kestrel,,GET,99.81.61.199,/,-1840324437,52.48.176.43,Microsoft ASP.NET,1,False,,Thomson Reuters Corporation,,,,,,
lipperinsight.thomsonreuters.com,,200,,lipperinsight.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-01T00:00:00Z,2024-05-31T23:59:59Z,"CN=webfarm.cloud.gcs.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",webfarm.cloud.gcs.thomsonreuters.com,webfarm.cloud.gcs.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,5a89995d3453270d1ede87f9a47701b9,45f42098c5bf3773049265e923e36a0988a0143bcb636600768fa0f129aae8d6,ctls,lipperinsight.thomsonreuters.com,,443,https://lipperinsight.thomsonreuters.com:443,https,nginx,application/octet-stream,GET,52.1.143.248,/,1494302000,54.165.35.179,Nginx,1,False,,Thomson Reuters Corporation,,True,,,,
livecentral.thomsonreuters.com,Enterprise Single Sign-On,200,9908,sso.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=sso.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",sso.thomsonreuters.com,sso.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40b36781a80bfe4e067cc4c625c3fe2b,783917bbd251218360a5723f06fc71dbfc9521f61f90a7c24791d7b9e491a1fc,ctls,sso.thomsonreuters.com,,443,https://livecentral.thomsonreuters.com:443,https,,text/html,GET,52.1.198.165,/,-1840324437,35.174.132.65,HSTS,262,False,,Thomson Reuters Corporation,,,https://sso.thomsonreuters.com/as/authorization.oauth2?client_id=dc-Nk9tZmY4U3N7vxtOaoaAGT&response_type=code&scope=openid%20trmfa%20profile%20email&redirect_uri=https://livecentral.thomsonreuters.com/esso/callback,,,
livenotestream.thomsonreuters.com,LogOn,200,5949,livenotestream.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-08T00:00:00Z,2024-07-07T23:59:59Z,"CN=livenote.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",livenote.com,www.livenotecentral.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,48229ce91dbb4e0de32ddc2357e2a68b,e2fea4d7b51bcc6b73256105397b9738c1677bb8003ee36d7311d0fab97ad43e,ctls,livenotestream.thomsonreuters.com,,443,https://livenotestream.thomsonreuters.com:443,https,Microsoft-IIS/8.5,text/html,GET,52.21.218.141,/,-1402166476,52.200.80.44,Windows Server,140,False,,Thomson Reuters Corporation,,,,,,
lmscore-us1.opt.thomsonreuters.com,HTTP Status 404 – Not Found,404,682,lmscore-us1.opt.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-10T23:59:59Z,"CN=lmscore-us1.opt.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lmscore-us1.opt.thomsonreuters.com,lmscore-us1.opt.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,47898b8f7da909c192e4ca6f2c86b7fd,3b819a996483f075ad0cac58202922b20dcf519bee97406c61f2afa59aa2bb10,ctls,lmscore-us1.opt.thomsonreuters.com,,443,https://lmscore-us1.opt.thomsonreuters.com:443,https,,text/html,GET,167.68.44.89,/,-1998384787,167.68.32.167,,1,False,,Thomson Reuters Corporation,,,,,,
lnsvideoprod.thomsonreuters.com,Wowza Streaming Engine 4 Subscription Edition 4.8.17+1 build20211216162410,200,202,lnsvideoprod.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-08T00:00:00Z,2024-07-07T23:59:59Z,"CN=livenote.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",livenote.com,www.livenotecentral.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,48229ce91dbb4e0de32ddc2357e2a68b,e2fea4d7b51bcc6b73256105397b9738c1677bb8003ee36d7311d0fab97ad43e,ctls,lnsvideoprod.thomsonreuters.com,,443,https://lnsvideoprod.thomsonreuters.com:443,https,WowzaStreamingEngine/4.8.17+1,text/html,GET,18.204.145.62,/,-1840324437,18.204.145.62,,1,False,,Thomson Reuters Corporation,,,,,,
londonlw1.rtv.thomsonreuters.com,MLink Exchange,404,3244,,,,,,,,,,,,,,,,,,,80,http://londonlw1.rtv.thomsonreuters.com:80,http,,text/html,GET,155.46.134.12,/,-1957648796,155.46.134.12,,99,False,,,,,,,,
londonlw2.rtv.thomsonreuters.com,MLink Exchange,404,3244,,,,,,,,,,,,,,,,,,,80,http://londonlw2.rtv.thomsonreuters.com:80,http,,text/html,GET,155.46.134.13,/,-646570107,155.46.134.13,,99,False,,,,,,,,
londonlw5.rtv.thomsonreuters.com,MLink Exchange,404,3244,,,,,,,,,,,,,,,,,,,80,http://londonlw5.rtv.thomsonreuters.com:80,http,,text/html,GET,155.46.134.16,/,-415110173,155.46.134.16,,99,False,,,,,,,,
londonlw6.rtv.thomsonreuters.com,MLink Exchange,404,3244,,,,,,,,,,,,,,,,,,,80,http://londonlw6.rtv.thomsonreuters.com:80,http,,text/html,GET,155.46.134.17,/,655499279,155.46.134.17,,99,False,,,,,,,,
londontvcloud.rtv.thomsonreuters.com,,200,580,londontvcloud.rtv.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=londontvcloud.rtv.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",londontvcloud.rtv.thomsonreuters.com,londontvcloud.rtv.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,84a3575e444fb8bf4902f570d132c4da,210dba3007d39911324660d697248b276e6d9bd905d43f1ce7ca4f24dadb1ab7,ctls,londontvcloud.rtv.thomsonreuters.com,,443,https://londontvcloud.rtv.thomsonreuters.com:443,https,http server 1.0,text/html,GET,155.46.134.26,/,1446125496,155.46.134.26,,23,False,,Thomson Reuters Corporation,,,,,,
louisiana.support.legalsolutions.thomsonreuters.com,Security check,403,8057,louisiana.support.legalsolutions.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-08T23:41:59Z,2023-09-06T23:41:58Z,CN=sacramento.support.legalsolutions.thomsonreuters.com,sacramento.support.legalsolutions.thomsonreuters.com,wyomingdistrict.support.legalsolutions.thomsonreuters.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e332a2c59960109e283ed87fe1c4ed6a,aa22d1d9e0b3c13b78a54a1d1c70147d9f36dd3074e4df3a6bcc5346a214287c,ctls,louisiana.support.legalsolutions.thomsonreuters.com,cloudflare,443,https://louisiana.support.legalsolutions.thomsonreuters.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,104,False,True,,,,https://louisiana.support.legalsolutions.thomsonreuters.com/hc/en-us,,,
lpkg.euw1.thomsonreuters.com,IIS Windows Server,200,703,lpkg.euw1.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=lpkg.euw1.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",lpkg.euw1.thomsonreuters.com,pckus2p-web.amers.ime.reuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,60ab1a84a0a16761ee6eb87ffc6590e4,a63f9ce7717e40af35604efda612b58a64bbdc91d8c6ba6ad0295a896f7677e2,ctls,lpkg.euw1.thomsonreuters.com,,443,https://lpkg.euw1.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.208.241.226,/,1631801191,52.31.45.219,Windows Server,32,False,,Thomson Reuters Corporation,,,,,,
lpkg.use1.thomsonreuters.com,IIS Windows Server,200,703,lpkg.use1.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=lpkg.euw1.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",lpkg.euw1.thomsonreuters.com,pckus2p-web.amers.ime.reuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e7ea5b140c958b3ad2f0b68a59821675,b5db71cb1e62e45d5960d18fce6cd2c30891ec741c8d13efd62a5c9b34adc620,ctls,lpkg.use1.thomsonreuters.com,,443,https://lpkg.use1.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.44.218.89,/,1631801191,23.23.32.124,Windows Server,32,False,,Thomson Reuters Corporation,,,,True,,
lps-amers-core-health.5419.aws.thomsonreuters.com,,404,,lps-amers-core-health.5419.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-amers.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-amers.thomsonreuters.com,lps-amers-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f5f96d77f054071e4cdcfcc0a69f35d,8d9a8c52142689e32c579e21c6d88d0749b53a2ab5eda5b51788d4eabbf00cd4,ctls,lps-amers-core-health.5419.aws.thomsonreuters.com,,443,https://lps-amers-core-health.5419.aws.thomsonreuters.com:443,https,Microsoft-HTTPAPI/2.0,,GET,34.224.252.1,/,-1329049442,44.194.200.25,Microsoft HTTPAPI:2.0,1,False,,Thomson Reuters Corporation,,,,,,
lps-amers-core.thomsonreuters.com,,404,,lps-amers-core.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-amers.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-amers.thomsonreuters.com,lps-amers-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f5f96d77f054071e4cdcfcc0a69f35d,8d9a8c52142689e32c579e21c6d88d0749b53a2ab5eda5b51788d4eabbf00cd4,ctls,lps-amers-core.thomsonreuters.com,,443,https://lps-amers-core.thomsonreuters.com:443,https,Microsoft-HTTPAPI/2.0,,GET,34.224.252.1,/,-1640938249,44.194.200.25,Microsoft HTTPAPI:2.0,1,False,,Thomson Reuters Corporation,,,,,,
lps-amers-health.5419.aws.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-amers-health.5419.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-amers.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-amers.thomsonreuters.com,lps-amers-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f5f96d77f054071e4cdcfcc0a69f35d,8d9a8c52142689e32c579e21c6d88d0749b53a2ab5eda5b51788d4eabbf00cd4,ctls,lps-amers-health.5419.aws.thomsonreuters.com,,443,https://lps-amers-health.5419.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,44.194.200.25,/,103714908,34.224.252.1,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-amers-img.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-amers-img.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-amers.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-amers.thomsonreuters.com,lps-amers-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f5f96d77f054071e4cdcfcc0a69f35d,8d9a8c52142689e32c579e21c6d88d0749b53a2ab5eda5b51788d4eabbf00cd4,ctls,lps-amers-img.thomsonreuters.com,,443,https://lps-amers-img.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,44.194.200.25,/,103714908,34.224.252.1,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
