input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_subject_org_,final_url
customers.verbalizeit.com,Sign In | VerbalizeIt,200,4784,customers.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,customers.verbalizeit.com,443,https://customers.verbalizeit.com:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,50.18.196.37,/,-1840324437,54.183.145.79,Ubuntu,128,False,,,,,https://customers.verbalizeit.com/sign-in
db3fdeb27.ss0004.smartling.com,,404,25,db3fdeb27.ss0004.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,db3fdeb27.ss0004.smartling.com,443,https://db3fdeb27.ss0004.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
de.epiloglaser.sl.smartling.com,,404,25,de.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,de.epiloglaser.sl.smartling.com,443,https://de.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,34.224.247.191,/,480409337,52.73.222.135,Nginx,2,False,,,,,
de.kobobooks.sl.smartling.com,,404,25,de.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-22T00:00:00Z,2023-09-21T23:59:59Z,CN=kobobooks.de,kobobooks.de,www.kobobooks.de,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,e5022d8b03c28c070a0497c828a1de2a,93d524a9e5f8dedb216d91b20a02f9107237ef8e9656de05979ffb29bcafd1bc,,ctls,de.kobobooks.sl.smartling.com,443,https://de.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,18.211.44.66,/,480409337,3.228.93.222,Nginx,2,False,,,,,
de.smartling.com,Übersetzungs- und Lokalisierungslösungen – Smartling,200,870133,de.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,de.smartling.com,443,https://de.smartling.com:443,https,Netlify,text/html,GET,54.86.30.20,/,-411828681,52.73.79.6,webpack,53,False,,,,,
de.surveymonkey.sl.smartling.com,,404,25,de.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,de.surveymonkey.sl.smartling.com,443,https://de.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.153.2.101,/,480409337,54.183.96.214,Nginx,2,False,,,,,
demo.ba.sl.smartling.com,,404,25,demo.ba.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-11-08T23:59:59Z,CN=*.ba.smartlingdemo.com,*.ba.smartlingdemo.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ba700b934b9d69cc1c44bd6ae13dfa01,09561a11577b8c57d79e4d35fa23e86bc9f5ab7c78d3ec2c5f07d3803fb5ebe4,True,ctls,demo.ba.sl.smartling.com,443,https://demo.ba.sl.smartling.com:443,https,nginx,text/html,GET,34.255.104.176,/,480409337,54.76.174.122,Nginx,2,False,,,,,
detr.sl.smartling.com,,404,25,detr.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,detr.sl.smartling.com,443,https://detr.sl.smartling.com:443,https,nginx,text/html,GET,54.219.162.5,/,480409337,54.183.45.36,Nginx,2,False,,,,,
developer.smartling.com,Security check,403,7782,help.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-07T23:37:22Z,2023-07-06T23:37:21Z,CN=help.smartling.com,help.smartling.com,help.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5280706f77944728746851882be8a380,24db84ab689b7e4585390e3d1cbce9af6e6d4e040d8657b5ae222fd1ece9fe49,,ctls,help.smartling.com,443,https://developer.smartling.com:443,https,cloudflare,text/html,GET,34.234.255.147,/,,54.243.197.237,Cloudflare,103,False,,,,,https://help.smartling.com/hc/en-us
dewnc.surveymonkey.sl.smartling.com,,404,25,dewnc.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,dewnc.surveymonkey.sl.smartling.com,443,https://dewnc.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.183.96.214,/,480409337,54.153.2.101,Nginx,2,False,,,,,
dk.epiloglaser.sl.smartling.com,,404,25,dk.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,dk.epiloglaser.sl.smartling.com,443,https://dk.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,3.229.152.143,/,480409337,34.224.247.191,Nginx,2,False,,,,,
dk.smartling.com,Løsninger til oversættelse og lokalisering af indhold – Smartling,200,868568,dk.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,dk.smartling.com,443,https://dk.smartling.com:443,https,Netlify,text/html,GET,52.205.99.113,/,796519150,54.86.30.20,webpack,53,False,,,,,
docs.smartling.com,Security check,403,7803,help.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-07T23:37:22Z,2023-07-06T23:37:21Z,CN=help.smartling.com,help.smartling.com,help.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5280706f77944728746851882be8a380,24db84ab689b7e4585390e3d1cbce9af6e6d4e040d8657b5ae222fd1ece9fe49,,ctls,help.smartling.com,443,https://docs.smartling.com:443,https,cloudflare,text/html,GET,54.243.197.237,/,,23.22.198.183,Cloudflare,103,False,,,,,https://help.smartling.com/hc/en-us
downloads.smartling.com,,200,57,downloads.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-22T00:00:00Z,2024-02-10T23:59:59Z,CN=smartling.com,smartling.com,smartling.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,437a6d0d40fbe1fa70a8a2c298148796,10ad11106fdeb825ad3ce4a05671499097567f2a70a4cbd88d84de550b616145,True,ctls,downloads.smartling.com,443,https://downloads.smartling.com:443,https,AmazonS3,text/html,GET,18.155.129.126,/,-1949744913,18.155.129.3,Amazon Web Services,5,False,cloudfront,True,,,
ec68c866b.ss0002.smartling.com,,404,25,ec68c866b.ss0002.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ec68c866b.ss0002.smartling.com,443,https://ec68c866b.ss0002.smartling.com:443,https,nginx,text/html,GET,18.211.3.202,/,480409337,52.71.64.35,Nginx,2,False,,,,,
ecova.sl.smartling.com,,404,25,ecova.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,ecova.sl.smartling.com,443,https://ecova.sl.smartling.com:443,https,nginx,text/html,GET,34.194.60.232,/,480409337,34.230.160.228,Nginx,2,False,,,,,
ee8e4f9a6.ss0012.smartling.com,,404,25,ee8e4f9a6.ss0012.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ee8e4f9a6.ss0012.smartling.com,443,https://ee8e4f9a6.ss0012.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
email.smartling.com,404 Not Found,404,162,email.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-22T00:00:00Z,2024-02-10T23:59:59Z,CN=smartling.com,smartling.com,smartling.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,437a6d0d40fbe1fa70a8a2c298148796,10ad11106fdeb825ad3ce4a05671499097567f2a70a4cbd88d84de550b616145,True,ctls,email.smartling.com,443,https://email.smartling.com:443,https,nginx,text/html,GET,52.222.236.117,/,190856733,52.222.236.7,Nginx,8,False,cloudfront,True,,,
email.verbalizeit.com,Sign In,200,213196,sso.secureserver.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-04T01:30:11Z,2023-11-05T01:30:11Z,"CN=*.secureserver.net, O=Special Domain Services\, LLC, L=Tempe, ST=Arizona, C=US",*.secureserver.net,secureserver.net,"CN=Starfield Secure Certificate Authority - G2, OU=http://certs.starfieldtech.com/repository/, O=Starfield Technologies\, Inc., L=Scottsdale, ST=Arizona, C=US",Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",75a208eec6aede64ae63b10a7697d857,2633df2f68a7928c16a85e52956a6055d0e6b36d9c33effef3c42234a2fdaa87,True,ctls,sso.secureserver.net,443,https://email.verbalizeit.com:443,https,envoy,text/html,GET,173.201.193.20,/,,68.178.252.20,React,98,False,,,,"Special Domain Services, LLC",https://sso.secureserver.net/login?app=email&realm=pass
encorevalues1.motivaction.sl.smartling.com,,404,25,encorevalues1.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,encorevalues1.motivaction.sl.smartling.com,443,https://encorevalues1.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,3.212.90.109,/,480409337,44.197.12.156,Nginx,2,False,,,,,
encorevalues1stg.motivaction.sl.smartling.com,,404,25,encorevalues1stg.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,encorevalues1stg.motivaction.sl.smartling.com,443,https://encorevalues1stg.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,44.207.163.250,/,480409337,3.93.214.205,Nginx,2,False,,,,,
ent05.sl.smartling.com,,404,25,ent05.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,ent05.sl.smartling.com,443,https://ent05.sl.smartling.com:443,https,nginx,text/html,GET,52.200.196.85,/,480409337,34.203.129.10,Nginx,2,False,,,,,
ent06.sl.smartling.com,,404,25,ent06.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ent06.sl.smartling.com,443,https://ent06.sl.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,52.205.99.113,Nginx,2,False,,,,,
ent07.sl.smartling.com,,404,25,ent07.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ent07.sl.smartling.com,443,https://ent07.sl.smartling.com:443,https,nginx,text/html,GET,100.24.151.68,/,480409337,54.157.203.4,Nginx,2,False,,,,,
es-mx.smartling.com,Soluciones de traducción de idiomas y localización de contenido - Smartling,200,870291,es-mx.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,es-mx.smartling.com,443,https://es-mx.smartling.com:443,https,Netlify,text/html,GET,52.205.99.113,/,-178137125,52.73.79.6,webpack,53,False,,,,,
es.epiloglaser.sl.smartling.com,,404,25,es.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,es.epiloglaser.sl.smartling.com,443,https://es.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,34.224.247.191,/,480409337,3.229.152.143,Nginx,2,False,,,,,
es.kobobooks.sl.smartling.com,,404,25,es.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-22T00:00:00Z,2023-09-21T23:59:59Z,CN=kobobooks.es,kobobooks.es,www.kobobooks.es,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,b8aacbb7a285989b75371b276d3626a5,ef2b717bf30a0bd5f765a712332b7d1f4e34d35af2320c3458d132dde190e980,,ctls,es.kobobooks.sl.smartling.com,443,https://es.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,3.208.223.7,/,480409337,35.171.77.250,Nginx,2,False,,,,,
es.smartling.com,Soluciones de traducción de idiomas y localización de contenido - Smartling,200,869963,es.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,es.smartling.com,443,https://es.smartling.com:443,https,Netlify,text/html,GET,52.205.99.113,/,-49782796,54.86.30.20,webpack,53,False,,,,,
essexwire.sl.smartling.com,,404,25,essexwire.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,essexwire.sl.smartling.com,443,https://essexwire.sl.smartling.com:443,https,nginx,text/html,GET,54.236.198.179,/,480409337,52.200.196.85,Nginx,2,False,,,,,
eu-west-gdn2.ba.sl.smartling.com,,404,25,eu-west-gdn2.ba.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-09T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,20295fb8da67e71ab37da5a34d735dec,baffc65aebb50eff2a7fb7f13671d22ab5f972b81c6d64a2be599d150dd1b700,True,ctls,eu-west-gdn2.ba.sl.smartling.com,443,https://eu-west-gdn2.ba.sl.smartling.com:443,https,nginx,text/html,GET,54.72.141.113,/,480409337,34.251.146.79,Nginx,2,False,,,,,
eu.surveymonkey.sl.smartling.com,,404,25,eu.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-12-19T00:00:00Z,2024-01-17T23:59:59Z,CN=*.eu.surveymonkey.com,*.eu.surveymonkey.com,*.surveymonkey.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eec1790d07ca430917cfbd902d7de102,5013e11e88433df6a9de823daa3f60bff4e7b437dac92a9339533856928e0d4c,True,ctls,eu.surveymonkey.sl.smartling.com,443,https://eu.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.76.73.171,/,480409337,52.211.233.199,Nginx,2,False,,,,,
express.smartling.com,Smartling Pricing: Plans Tailored To How Much You Translate,200,521325,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://express.smartling.com:443,https,Netlify,text/html,GET,54.243.197.237,/,-1385460163,35.170.30.95,webpack,53,False,,,,,https://www.smartling.com/plans/
f097e2ec8.ss0029.smartling.com,,404,25,f097e2ec8.ss0029.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,f097e2ec8.ss0029.smartling.com,443,https://f097e2ec8.ss0029.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
fairtrade.sl.smartling.com,,404,25,fairtrade.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,fairtrade.sl.smartling.com,443,https://fairtrade.sl.smartling.com:443,https,nginx,text/html,GET,54.157.203.4,/,480409337,34.233.117.122,Nginx,2,False,,,,,
fax.verbalizeit.com,Sign In,200,213240,sso.secureserver.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-04T01:30:11Z,2023-11-05T01:30:11Z,"CN=*.secureserver.net, O=Special Domain Services\, LLC, L=Tempe, ST=Arizona, C=US",*.secureserver.net,secureserver.net,"CN=Starfield Secure Certificate Authority - G2, OU=http://certs.starfieldtech.com/repository/, O=Starfield Technologies\, Inc., L=Scottsdale, ST=Arizona, C=US",Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",75a208eec6aede64ae63b10a7697d857,2633df2f68a7928c16a85e52956a6055d0e6b36d9c33effef3c42234a2fdaa87,True,ctls,sso.secureserver.net,443,https://fax.verbalizeit.com:443,https,envoy,text/html,GET,216.69.141.129,/,1197640859,216.69.141.129,React,98,False,,,,"Special Domain Services, LLC",https://sso.secureserver.net/login?app=fax&realm=pass&pl_id=527397
fbappstore.cdbaby.sl.smartling.com,,404,25,fbappstore.cdbaby.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-01-24T00:00:00Z,2024-02-08T23:59:59Z,"CN=cdbaby.com, O=CD BABY, L=Portland, ST=Oregon, C=US",cdbaby.com,pt.qa-members-lab.cdbaby.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,57243034c478d6ccdd4fd6ab15641366,199b49476eda354c40c8a4aa3f84c8e0e4851c5b8da1321b396c34caa6e35552,,ctls,fbappstore.cdbaby.sl.smartling.com,443,https://fbappstore.cdbaby.sl.smartling.com:443,https,nginx,text/html,GET,184.169.241.206,/,480409337,54.215.228.8,Nginx,2,False,,,,CD BABY,
fdc31292d.ss0022.smartling.com,,404,25,fdc31292d.ss0022.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,fdc31292d.ss0022.smartling.com,443,https://fdc31292d.ss0022.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
