input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_
lm.ci.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://lm.ci.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.154,/,796496413,104.126.37.162,8,False,,,,,
localhostapi.next.airbnb.com,Invalid URL,400,209,localhostapi.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,localhostapi.next.airbnb.com,443,https://localhostapi.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,-327929256,95.101.111.163,8,False,,,,,
logs.next.airbnb.com,Invalid URL,400,209,logs.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,logs.next.airbnb.com,443,https://logs.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,-70869697,104.126.37.154,8,False,,,,,
longtail-seo-jp.new.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://longtail-seo-jp.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,-663284778,104.126.37.154,8,False,,,,,
lt.airbnb.com,Access Denied,403,263,lt.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,lt.airbnb.com,443,https://lt.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,-130744285,95.101.111.158,10,False,HTTP/3,,,,
luce.evd.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://luce.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,1452159091,104.126.37.154,8,False,,,,,
luckey.app,,200,2830,,,,,,,,,,,,,,,,,,,,,80,http://luckey.app:80,http,openresty,text/html,GET,34.102.136.180,/,-2111597754,34.102.136.180,1,False,OpenResty,google,True,,
luckey.fr,Luckey : la conciergerie Airbnb qui propose une gestion complète,200,145910,luckey.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=www.airbnb.hosting, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.hosting,"Airbnb, Inc.",www.luckey.es,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,947e3087d9640451efa322ca9077dfa0,3766c0305c34cd26f4149ad659a9b943cd6cb5b80c358c2b76c81a8b44ec77f6,,ctls,luckey.fr,443,https://luckey.fr:443,https,nginx,text/html,GET,23.67.130.167,/,-1171018911,23.67.130.167,3244,False,Nginx,,,,
luckey.in,Registered & Protected by MarkMonitor,200,1601,,,,,,,,,,,,,,,,,,,,,80,http://luckey.in:80,http,,text/html,GET,99.83.176.46,/,19682120,99.83.176.46,59,False,,,,,
luckey.partners,503 Service Unavailable - Airbnb,503,1759,luckey.partners,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=www.airbnb.hosting, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.hosting,"Airbnb, Inc.",www.luckey.es,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,947e3087d9640451efa322ca9077dfa0,3766c0305c34cd26f4149ad659a9b943cd6cb5b80c358c2b76c81a8b44ec77f6,,ctls,luckey.partners,443,https://luckey.partners:443,https,nginx,text/html,GET,23.67.130.167,/,-376508420,23.67.130.167,51,False,Nginx,,,,
luke-1-spring-boot-security-saml-active-okta-airbnb.appwww5f.airbnb.app,,404,67,,,,,,,,,,,,,,,,,,,,,80,http://luke-1-spring-boot-security-saml-active-okta-airbnb.appwww5f.airbnb.app:80,http,Vercel,text/plain,GET,76.76.21.9,/,1307429962,76.76.21.93,4,False,Vercel,,,,
lutron.adapter.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://lutron.adapter.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,-1533285655,104.126.37.154,8,False,,,,,
lux.next.airbnb.com,Invalid URL,400,209,lux.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,lux.next.airbnb.com,443,https://lux.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,628578664,95.101.111.158,8,False,,,,,
luxuryretreats.com,Access Denied,403,269,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,443,https://luxuryretreats.com:443,https,AkamaiGHost,text/html,GET,23.213.161.198,/,1275074728,23.213.161.204,10,False,HTTP/3,,,https://www.airbnb.com/luxury,
lv.airbnb.com,Access Denied,403,263,lv.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,lv.airbnb.com,443,https://lv.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,-298246608,104.126.37.162,10,False,HTTP/3,,,,
lyf.airbnb.com,Access Denied,403,264,lyf.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,lyf.airbnb.com,443,https://lyf.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,-1307730072,104.126.37.162,10,False,,,,,
m.airbnb.com,Access Denied,403,263,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,443,https://m.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,609635929,104.126.37.154,10,False,HTTP/3,,,https://www.airbnb.com/,
m.next.airbnb.com,Invalid URL,400,209,m.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,m.next.airbnb.com,443,https://m.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,1670074896,95.101.111.163,8,False,,,,,
m2.luxuryretreats.com,Access Denied,403,269,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,443,https://m2.luxuryretreats.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,1275074728,95.101.111.163,10,False,HTTP/3,,,https://www.airbnb.com/luxury,
magenta.hoteltonight-test.com,,404,,magenta.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,magenta.hoteltonight-test.com,443,https://magenta.hoteltonight-test.com:443,https,,,GET,151.101.2.217,/,-1840324437,151.101.194.217,1,False,Varnish,fastly,True,,
mail.next.airbnb.com,Invalid URL,400,209,mail.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail.next.airbnb.com,443,https://mail.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,-1848590282,104.126.37.154,8,False,,,,,
mail11.next.airbnb.com,Invalid URL,400,209,mail11.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail11.next.airbnb.com,443,https://mail11.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,663552393,104.126.37.154,8,False,,,,,
mail2.next.airbnb.com,Invalid URL,400,209,mail2.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail2.next.airbnb.com,443,https://mail2.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,-1249270975,95.101.111.163,8,False,,,,,
mail21.next.airbnb.com,Invalid URL,400,209,mail21.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail21.next.airbnb.com,443,https://mail21.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,-727159493,95.101.111.158,8,False,,,,,
mail24.next.airbnb.com,Invalid URL,400,209,mail24.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail24.next.airbnb.com,443,https://mail24.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,-911284876,104.126.37.162,8,False,,,,,
mail26.next.airbnb.com,Invalid URL,400,209,mail26.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail26.next.airbnb.com,443,https://mail26.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,1252641212,104.126.37.162,8,False,,,,,
mail27.next.airbnb.com,Invalid URL,400,209,mail27.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail27.next.airbnb.com,443,https://mail27.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,1567026985,95.101.111.158,8,False,,,,,
mail28.next.airbnb.com,Invalid URL,400,209,mail28.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail28.next.airbnb.com,443,https://mail28.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,708437531,95.101.111.158,8,False,,,,,
mail30.next.airbnb.com,Invalid URL,400,209,mail30.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail30.next.airbnb.com,443,https://mail30.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,1875512508,104.126.37.162,8,False,,,,,
mail31.next.airbnb.com,Invalid URL,400,209,mail31.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail31.next.airbnb.com,443,https://mail31.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,1160871985,95.101.111.163,8,False,,,,,
mail32.next.airbnb.com,Invalid URL,400,209,mail32.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail32.next.airbnb.com,443,https://mail32.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,1469980422,104.126.37.154,8,False,,,,,
mail33.next.airbnb.com,Invalid URL,400,209,mail33.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail33.next.airbnb.com,443,https://mail33.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,710932354,104.126.37.154,8,False,,,,,
mail35.next.airbnb.com,Invalid URL,400,209,mail35.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail35.next.airbnb.com,443,https://mail35.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,316115325,95.101.111.158,8,False,,,,,
mailgw02.moodle.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://mailgw02.moodle.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,456052378,95.101.111.158,8,False,,,,,
mala3eb.optustvnow.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://mala3eb.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,-2039503378,104.126.37.154,8,False,,,,,
manager.next.airbnb.com,Invalid URL,400,209,manager.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,manager.next.airbnb.com,443,https://manager.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,-1494626207,95.101.111.158,8,False,,,,,
manat0-com.kb.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://manat0-com.kb.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-1991049229,95.101.111.158,8,False,,,,,
march-covid19el.next.airbnb.com,Invalid URL,400,209,march-covid19el.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,march-covid19el.next.airbnb.com,443,https://march-covid19el.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,603462876,104.126.37.154,8,False,,,,,
marylucia.new.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://marylucia.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.154,/,-1537664391,104.126.37.162,8,False,,,,,
masterman.merchdirect.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://masterman.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,-1744583420,104.126.37.154,8,False,,,,,
masterword.optustvnow.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://masterword.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,1850843116,95.101.111.163,8,False,,,,,
mature.p2p.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://mature.p2p.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,196278758,104.126.37.154,8,False,,,,,
maxlim.kb.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://maxlim.kb.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.154,/,1614710926,104.126.37.162,8,False,,,,,
maza.blast2s.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://maza.blast2s.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.37.162,/,379781946,104.126.37.154,8,False,,,,,
