input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_subject_org_,cdn_name,cdn
lon3-bartenderservice-a9.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-bartenderservice-a9.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-bartenderservice-a9.beta2.logmeonce.com,443,https://lon3-bartenderservice-a9.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
lon3-datatime-a3.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-datatime-a3.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-datatime-a3.beta2.logmeonce.com,443,https://lon3-datatime-a3.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lon3-kafkaconsumer-noncorelon3.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-kafkaconsumer-noncorelon3.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-kafkaconsumer-noncorelon3.beta2.logmeonce.com,443,https://lon3-kafkaconsumer-noncorelon3.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lon3-logkibana-a1.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-logkibana-a1.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-logkibana-a1.beta2.logmeonce.com,443,https://lon3-logkibana-a1.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lon3-presence-a1.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-presence-a1.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-presence-a1.beta2.logmeonce.com,443,https://lon3-presence-a1.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
lon3-socialproofsparkeyalbum-a1.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-socialproofsparkeyalbum-a1.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-socialproofsparkeyalbum-a1.beta2.logmeonce.com,443,https://lon3-socialproofsparkeyalbum-a1.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
lon3-user2cassandra-a2.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-user2cassandra-a2.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-user2cassandra-a2.beta2.logmeonce.com,443,https://lon3-user2cassandra-a2.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lon3-weblb-wg6.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lon3-weblb-wg6.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lon3-weblb-wg6.beta2.logmeonce.com,443,https://lon3-weblb-wg6.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lw-dc4-dist2-lo0.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lw-dc4-dist2-lo0.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lw-dc4-dist2-lo0.beta2.logmeonce.com,443,https://lw-dc4-dist2-lo0.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
lxe.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,lxe.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,lxe.beta2.logmeonce.com,443,https://lxe.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
m-merdeka-com8.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,m-merdeka-com8.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,m-merdeka-com8.beta2.logmeonce.com,443,https://m-merdeka-com8.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
ma-cwsp-lapp01.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,ma-cwsp-lapp01.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,ma-cwsp-lapp01.beta2.logmeonce.com,443,https://ma-cwsp-lapp01.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mail-oma03.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mail-oma03.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mail-oma03.beta2.logmeonce.com,443,https://mail-oma03.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
mailin2-brasil.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mailin2-brasil.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mailin2-brasil.beta2.logmeonce.com,443,https://mailin2-brasil.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
mailout3.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mailout3.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mailout3.beta2.logmeonce.com,443,https://mailout3.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
maratonweb20.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,maratonweb20.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,maratonweb20.beta2.logmeonce.com,443,https://maratonweb20.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mcap1.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mcap1.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mcap1.beta2.logmeonce.com,443,https://mcap1.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
mg60xg8dh.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mg60xg8dh.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mg60xg8dh.beta2.logmeonce.com,443,https://mg60xg8dh.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
micro8.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,micro8.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,micro8.beta2.logmeonce.com,443,https://micro8.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
midway-gateway-1-us-east-1.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,midway-gateway-1-us-east-1.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,midway-gateway-1-us-east-1.beta2.logmeonce.com,443,https://midway-gateway-1-us-east-1.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mktgreq.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mktgreq.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mktgreq.beta2.logmeonce.com,443,https://mktgreq.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mobile.logmeonce.com,503 Service Temporarily Unavailable,503,190,mobile.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mobile.logmeonce.com,443,https://mobile.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
moloches-egress-mtc07.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,moloches-egress-mtc07.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,moloches-egress-mtc07.beta2.logmeonce.com,443,https://moloches-egress-mtc07.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mom-portfolio.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mom-portfolio.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mom-portfolio.beta2.logmeonce.com,443,https://mom-portfolio.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
moonlightsubthai.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,moonlightsubthai.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,moonlightsubthai.beta2.logmeonce.com,443,https://moonlightsubthai.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mos-res-abroad-cdn.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mos-res-abroad-cdn.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mos-res-abroad-cdn.beta2.logmeonce.com,443,https://mos-res-abroad-cdn.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mrprod05c1hodc.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mrprod05c1hodc.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mrprod05c1hodc.beta2.logmeonce.com,443,https://mrprod05c1hodc.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mss-sjc03-ngw-11-r3-938-2.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mss-sjc03-ngw-11-r3-938-2.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mss-sjc03-ngw-11-r3-938-2.beta2.logmeonce.com,443,https://mss-sjc03-ngw-11-r3-938-2.beta2.logmeonce.com:443,https,nginx,text/html,GET,3.216.117.236,/,1999891207,34.231.248.239,Nginx,8,False,,,,
mta01v13.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mta01v13.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mta01v13.beta2.logmeonce.com,443,https://mta01v13.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
mtasentry2a.beta2.logmeonce.com,503 Service Temporarily Unavailable,503,190,mtasentry2a.beta2.logmeonce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-02T13:46:53Z,2023-09-03T13:46:53Z,CN=*.logmeonce.com,*.logmeonce.com,logmeonce.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7c55080b81e225c10f241f764018d5de,feda8c81a71ce80d7e7b9e5a0536ed54bc2463a649397d32a1d0a40904f6500d,True,ctls,mtasentry2a.beta2.logmeonce.com,443,https://mtasentry2a.beta2.logmeonce.com:443,https,nginx,text/html,GET,34.231.248.239,/,1999891207,3.216.117.236,Nginx,8,False,,,,
