input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,final_url,a_,tech_,lines,failed,favicon,tls_self_signed,tls_mismatched,tls_subject_org_
ipv4-c068-nyc005-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157357,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://ipv4-c068-nyc005-ix.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv4-c393-dfw001-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161255,www.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv4-c393-dfw001-ix.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv4-sftp.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157318,player.vimeo.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv4-sftp.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,762878928,,,
ipv4myaws.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161242,*.tvcitoyenne.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv4myaws.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv6-c012-muc001-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161245,player.twitch.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c012-muc001-ix.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv6-c043-pit002-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161244,*.veitech.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c043-pit002-ix.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-1549978383,,,
ipv6-c085-phx001-ix.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158103,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c085-phx001-ix.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv6-c088-lax009-ix.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157317,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c088-lax009-ix.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
ipv6-c090-phl001-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161255,*.veitech.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c090-phl001-ix.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-1724124541,,,
ipv6-c104-sjc005-ix.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158066,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c104-sjc005-ix.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-1742731922,,,
ipv6-c148-fra002-ix.pressroom.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161243,*.tvlocale.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c148-fra002-ix.pressroom.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-175133170,,,
ipv6-c198-sea001-ix.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161284,*.apple.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ipv6-c198-sea001-ix.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
irbnet.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157358,player.myvideoplace.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://irbnet.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-678493479,,,
irbnet.seller.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161260,*.smartrezo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://irbnet.seller.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,1135285162,,,
irc.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161247,s.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://irc.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
is1inet3.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157318,players-cdn.vidmizer.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://is1inet3.qwantbot-178-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-365757,,,
isd12.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161264,*.tvcitoyenne.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://isd12.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,-1867261466,,,
ishbook.qwantbot-54-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157357,*.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://ishbook.qwantbot-54-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,450065812,,,
jrss-215-70-89-26.qwantbot-54-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157326,player.myvideoplace.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-70-89-26.qwantbot-54-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-71-248-38.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,151280,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-71-248-38.qwantbot-178-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-72-174-45.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161244,*.smartrezo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-72-174-45.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-72-214-5elasticbeanstalk.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161244,s2.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-72-214-5elasticbeanstalk.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-72-46-6.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161245,www.youtube.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-72-46-6.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-73-14-82.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157326,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-73-14-82.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-73-233-67.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157370,qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-73-233-67.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-73-84-34.qwantbot-54-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161246,*.localetv.eu,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-73-84-34.qwantbot-54-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-74-238-21.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157359,*.trendy-community.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-74-238-21.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jrss-215-74-50-16.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157336,player.vimeo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jrss-215-74-50-16.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
jsd-testdr.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161284,*.tvlocale.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://jsd-testdr.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
junctionsolutions.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161272,www.youtube-nocookie.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://junctionsolutions.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
kadokawa.qwantbot-178-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157358,*.vid.web.acsta.net,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://kadokawa.qwantbot-178-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
karchive.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161246,lmqt.fyi,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://karchive.search.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
kassonmm.search.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,157347,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://kassonmm.search.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
keisu.qwantbot-54-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,161279,*.apple.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://keisu.qwantbot-54-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,https://www.qwant.com/,194.187.168.99,HSTS,167,False,,,,
