new,host,a,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,aaaa,txt,mx,caa,ptr
,fm.music.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,font.sec.miui.com,"104.110.240.227, 104.110.240.217","font.sec.miui.com.mgslb.com, font.sec.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:7100::213:c688, 2a02:26f0:7100::213:c692",,,,
,fopen.be.mi.com,,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,foxfabricsglobal.shopmanager.rakuten.com,209.67.181.142,,,NOERROR,,,,,,,,,,
,fr.api.xmpush.global.xiaomi.com,"18.192.138.255, 3.123.190.105",fr-api-xmpush-global-xiaomi-com1-1276557578.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fr.feedback.xmpush.global.xiaomi.com,"52.59.27.133, 3.127.90.159",fr-feedback-xmpush-global-xiaomi-1731981156.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fr.register.xmpush.global.xiaomi.com,"52.58.58.182, 3.76.165.208",fr-register-xmpush-global-xiaomi-566439580.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fr1.wms.be.mi.com,47.74.175.228,"fr1.wms.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,fs.be.mi.com,"18.194.222.150, 3.127.227.23","fs.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fund.jr.mi.com,"124.251.58.9, 183.84.5.153",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,g.home.mi.com,169.197.116.188,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,g.mi.com,20.47.97.231,"game.xiaomi.com, cname-app-com-amsproxy.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,g.pandora.xiaomi.com,,coml7.pandora.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,gallery.cdn.intl.miui.com,,"gallery.cdn.intl.miui.com.mgslb.com, gallery.cdn.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,gallery.market.xiaomi.com,,"gallery.market.xiaomi.com.mgslb.com, gallery.market.xiaomi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,galleryc3l7.pandora.xiaomi.com,120.92.66.59,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,galleryl7.pandora.xiaomi.com,"120.92.66.59, 183.84.5.181",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,game.browser.intl.miui.com,47.241.0.17,extranet.ap-southeast-1.miui-l7-browser.egp2iatnbr.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,game.chat.mi.com,43.224.247.176,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,game.mi.com,120.133.33.154,"game.xiaomi.com, extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,game.sec.miui.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,gamebox.sec.intl.miui.com,,"gamebox.sec.intl.miui.com.mgslb.com, gamebox.sec.intl.miui.com.bsgslb.cn, zxmhwdl.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,,,,
,gamebox.sec.miui.com,"185.23.181.23, 185.23.181.24, 185.23.181.25, 185.23.181.20","gamebox.sec.miui.com.mgslb.com, gamebox.sec.miui.com.bsgslb.cn, zxiaomipic.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,,,,
,gamespace.sec.intl.miui.com,"2.19.117.152, 2.19.117.134","gamespace.sec.intl.miui.com.mgslb.com, gamespace.sec.intl.miui.com.ksyna.net, gamespace.sec.intl.miui.com.edgesuite.net, a1344.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:fe00::5c7a:6510, 2a02:26f0:fe00::5c7a:6528",,,,
,gamespace.sec.miui.com,"104.110.240.227, 104.110.240.217","gamespace.sec.miui.com.mgslb.com, gamespace.sec.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:7100::213:c688, 2a02:26f0:7100::213:c692",,,,
,gate.chess.g.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,gateway.kefu.mi.com,"124.251.100.130, 183.84.7.86",matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,gateway.sms.xiaomi.com,"124.251.34.42, 183.84.7.4, 183.84.7.187, 120.133.33.137",extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,gcpsystemincomingiscdp9a6615chp24n446epzdrupalbrasil-outlookoct.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,,
,gimg-global.cdn.pc.mi.com,10.38.202.130,intranet.cn-beijing-6.nginx-qa.uqlntg9yvw.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.130,,,,,
,git.10046.mi.com,124.251.58.131,nginx.c3.10046.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,git.game.xiaomi.com,10.118.32.31,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.118.32.31,,,,,
,git.n.xiaomi.com,10.108.238.163,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.238.163,,,,,
,git.xiaomi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,gl.maf.be.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,gl.xms.be.xiaomi.com,"18.194.222.150, 3.127.227.23","gl.xms.be.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-ad-intl-pri-alisgp.alb.xiaomi.com,"8.219.222.3, 8.219.230.89, 8.219.230.172, 8.219.231.171, 8.219.231.200, 8.219.235.0, 8.219.236.175, 8.219.240.224, 8.219.246.69, 8.219.246.247, 8.222.135.193, 8.222.141.40, 8.222.142.119, 8.222.144.221, 8.222.145.34, 8.222.148.179, 8.222.149.19, 8.222.149.119, 8.222.155.65, 8.222.155.239",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,global-ad-pri-alisgp.alb.xiaomi.com,8.219.192.180,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,global-ad-pri-mbaws.alb.xiaomi.com,"43.205.20.10, 65.0.137.112",mife-ad-mbaws-internet-42a76972b7f07cc1.elb.ap-south-1.amazonaws.com,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-e.mi.com,35.154.241.122,"extranet-ipv4-pub-mbaws.alb.xiaomi.com, mife-com-mbaws-internet-fb858efd00f0046e.elb.ap-south-1.amazonaws.com","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop-1.shopclues.com,13.233.9.122,,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop.alpha.eff.org,173.239.79.211,priv.365m.eff.org,"ns1.eff.org, hostmaster.eff.org",NOERROR,,,,,,,v=spf1 a -all,,,
,global-shop.api.zynga.com,"54.70.190.145, 54.218.149.120, 35.81.22.94, 52.26.181.104, 52.27.44.23, 54.148.155.92, 52.42.78.225, 54.244.33.15",api.zynga.com,"ns-1454.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1454.awsdns-53.org, ns-1793.awsdns-32.co.uk, ns-200.awsdns-25.com, ns-527.awsdns-01.net",,,,,,,
,global-shop.assessments.indeed.tech,"10.116.32.79, 10.116.99.124, 10.116.163.141",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.116.32.79, 10.116.99.124, 10.116.163.141",,,,,
,global-shop.cw-dev.ecobee.com,10.90.152.3,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,True,10.90.152.3,,,,,
,global-shop.host120.udemy.com,"104.18.160.90, 104.16.226.91",,"anna.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,"2606:4700::6810:e25b, 2606:4700::6812:a05a",v=spf1 include:spf-default.udemy.com -all,,,
,global-shop.inf.miui.com,157.185.170.20,global-shop.inf.miui.com.wsdvs.com,"dns1.wsdvs.info, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,,,
,global-shop.live.bitdiscovery.com,"50.18.170.118, 54.183.63.247",36915c77-bd-bdingresspubli-a24d-1044068914.us-west-1.elb.amazonaws.com,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop.nl-uk.deezer.com,208.91.197.27,,"ns1327.ztomy.com, abuse.opticaljungle.com",NOERROR,,,"ns2327.ztomy.com, ns1327.ztomy.com",,,,v=spf1 a -all,,,ns1327.ztomy.com
,global-shop.press.tomorrowland.com,"172.66.40.152, 172.66.43.104",customers.prezly.com,"marty.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,"2606:4700:3108::ac42:2b68, 2606:4700:3108::ac42:2898",,,"amazon.com, comodoca.com, letsencrypt.org, sectigo.com, mailto:admin@prezly.com, digicert.com, entrust.net, globalsign.com, pki.goog",
,global-shop.prod.sqills.com,,ext-135.vdc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop.stage.twilio.com,"13.32.99.92, 13.32.99.99, 13.32.99.111, 13.32.99.43",dvksptar9cd7z.cloudfront.net,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-111.awsdns-13.com, ns-616.awsdns-13.net, ns-1221.awsdns-24.org, ns-1903.awsdns-45.co.uk",,,,,,,
,global-shop.stage2.bitdiscovery.com,"52.22.131.127, 18.204.193.99",379d40d7-bd-bdingresspubli-a24d-1970181518.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop.t.mobikwik.com,"104.18.23.34, 104.18.22.34",*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
,global-shop.test.sketch.com,,"lb-public.non-prod.sketch.com, public-lb.non-prod.sketch.com","ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global-shop.tianma-prd-in.vivo.com,129.227.254.190,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,global-shop.unified.seek.com,"104.18.23.53, 104.18.22.53",wildcard.unified.seek.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
,global-shop.websitebuilder.easyname.com,185.51.8.148,,"nsi1.easyname.com, hostmaster.easyname.com",NOERROR,,,,,,,,,,
,global.account.xiaomi.com,20.47.97.125,,,NOERROR,True,azure,,,,,,,,
,global.app.mi.com,"107.155.53.109, 107.155.53.111",extranet-ipv4-pub-ksmos-epc.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,global.b.mi.com,157.185.170.144,"global.b.mi.com.mgslb.com, global.b.mi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,,,
,global.control.preload.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,global.dev.b.mi.com,"163.171.128.148, 163.171.132.119","global.dev.b.mi.com.mgslb.com, global.dev.b.mi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,,,
,global.developer.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,global.e.mi.com,"65.0.137.112, 43.205.20.10","global-ad-pri-mbaws.alb.xiaomi.com, mife-ad-mbaws-internet-42a76972b7f07cc1.elb.ap-south-1.amazonaws.com","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global.market.xiaomi.com,,"g1.fr.de.market.xiaomi.com, aws-de-apm2-12779800.eu-central-1.elb.amazonaws.com","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,global.miui.com,,"global.miui.com.mgslb.com, global.miui.com.cdn.dnsv1.com, g4zn8okw.tweb.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,,,,,
,global.shop,"188.114.96.3, 188.114.97.3",,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"april.ns.cloudflare.com, jimmy.ns.cloudflare.com",,,"2a06:98c1:3120::3, 2a06:98c1:3121::3",,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,
,global.shopclues.com,23.197.5.216,"global.shopclues.com.edgekey.net, e3470.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,global.web.b.mi.com,"163.171.132.119, 163.171.128.148","global.web.b.mi.com.mgslb.com, global.web.b.mi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,,,,
,globalapi.ad.xiaomi.com,20.47.97.238,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,globalvideo.cdn.pandora.intl.xiaomi.com,"2.16.202.57, 2.16.202.9","globalvideo.cdn.pandora.intl.c.mgslb.com, mi-llcv.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:480:f::213:7ed8, 2a02:26f0:480:f::213:7ee3",,,,
,gmsdk.g.mi.com,43.224.247.19,hk.gmsdk.g.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,go.buy.mi.com,"20.47.97.185, 20.157.18.26",ams.aznl.pubproxy.lb.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,go.pt.xiaomi.com,"18.194.222.150, 3.127.227.23","go.pt.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gongyi.mi.com,47.74.175.228,"gongyi.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,grayconfig-preview.ai.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,gsdk.mgp.mi.com,"2.16.107.129, 2.16.107.192","gsdk.mgp.mi.com.ksyna.net, frsdk.mgp.mi.com.edgesuite.net, a1847.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,gtglobal.intl.miui.com,"3.65.189.43, 3.66.117.193","extranet-pub-fraws.alb.xiaomi.com, mife-com-fraws-internet-5fb8e6d01ae6cf08.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gw.pay.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,gw8.pay.xiaomi.com,120.92.102.70,cname.mione.test.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,h.sec.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,h1.market.xiaomi.com,"156.238.130.2, 156.251.67.245, 156.251.67.252, 156.238.130.9, 156.251.67.249, 156.238.130.6, 156.251.67.246, 156.238.130.10, 156.251.67.253, 156.251.67.250","h1.market.c.mgslb.com, h1.market.xiaomi.com.baishan-cloud.net, zxmhwdl.v.baishan-cloud.net, xmhg.v.baishan-cloud.net","ns1.baishan-cloud.net, postmaster.baishan-cloud.net",NOERROR,,,,,,,,,,
,h3.market.xiaomi.com,35.241.31.20,"h3.market.c.mgslb.com, h3.market.c.gcp.mgslb.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,google,,,,,,,,
,h4.market.xiaomi.com,35.241.31.20,"h4.market.c.mgslb.com, h4.market.c.gcp.mgslb.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,google,,,,,,,,
,h5-app.api.intl.miui.com,"2.16.107.32, 2.16.107.27","h5-app.api.intl.miui.com.mgslb.com, h5-app.api.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:ab00::b819:3298, 2a02:26f0:ab00::b819:32a1",,,,
,h5.ai.mi.com,"183.84.7.86, 124.251.100.130",matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,h5.app.intl.miui.com,"23.213.161.19, 23.213.161.4","h5.app.intl.miui.com.mgslb.com, h5.app.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:3500:11::215:14d2, 2a02:26f0:3500:11::215:14d5",,,,
,h5.market.xiaomi.com,35.241.31.20,"h5.market.c.mgslb.com, h5.market.c.gcp.mgslb.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,google,,,,,,,,
,h5.mi.com,104.250.44.1,"h5.mi.com.mgslb.com, h5.mi.com.download.ks-cdn.com, l5-global.gslb.ksyuncdn.com","ksyuncdn.com, w.ksyuncdn.com, ns1.ksyuncdn.com, dnsadmin",NOERROR,,,,,,,,,,
,h5.xiaomiyoupin.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,h6.market.xiaomi.com,34.117.143.198,"h6.market.c.mgslb.com, h6.market.c.gcp.mgslb.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,google,,,,,,,,
,h7.market.xiaomi.com,34.117.143.198,"h7.market.c.mgslb.com, h6.market.c.gcp.mgslb.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,google,,,,,,,,
,h8.market.xiaomi.com,"163.181.56.171, 163.181.56.172, 163.181.56.173, 163.181.56.174, 163.181.56.175, 163.181.56.168, 163.181.56.169, 163.181.56.170","h8.market.c.mgslb.com, h0.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
,hanshow.esl.men.mi.com,"3.127.227.23, 18.194.222.150","hanshow.esl.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,hao.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,harbor.men.mi.com,"18.194.222.150, 3.127.227.23","harbor.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1390.awsdns-45.org, ns-1853.awsdns-39.co.uk, ns-271.awsdns-33.com, ns-777.awsdns-33.net, ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,hd.browser.miui.com,,cname-app-com-amsproxy.w.mi-dun.com,,NOERROR,True,azure,,,,,,,,
,hd.c.mi.com,"47.241.97.200, 8.219.246.161, 8.219.247.27",matrix-pri-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,hd.mina.mi.com,"124.251.58.58, 183.84.5.170",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,headline.miui.com,127.0.0.1,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,127.0.0.1,,,,,
,heimdall.assistant.miui.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,help.jr.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hk-file.intl.miui.com,"2.16.107.27, 2.16.107.32","hk-file.intl.miui.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:6c00::210:ba11, 2a02:26f0:6c00::210:ba20",,,,
,hk.billapi.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hk.l.g.mi.com,43.224.247.167,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,hk.mibi.api.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hk.mibi.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hk.mibi.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hk.miui.com,47.241.94.133,extranet-x-miui-pri-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,hksdk.mgp.mi.com,"85.112.113.40, 85.112.113.43","frsdk.mgp.mi.com.edgesuite.net, a1847.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,hlthopen.io.mi.com,,hlth.io.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,hm.xiaomi.com,"69.231.184.61, 161.189.127.125, 69.231.183.244, 52.83.132.94","api-mifit-cn.huami.com, k8s-albpublicprod-a0c2bfe9d8-180403333.cn-northwest-1.elb.amazonaws.com.cn","ns-2705.awsdns-cn-41.biz, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,home.miui.com,"104.110.240.227, 104.110.240.217","home.miui.com.mgslb.com, home.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:7100::213:c688, 2a02:26f0:7100::213:c692",,,,
,hot-browser-intl-miui-pri-alisgp.alb.xiaomi.com,47.241.57.225,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,hot.browser.intl.miui.com,"183.84.5.11, 124.251.100.109",browsers-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,hot.browser.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,hr.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,httpdns.browser.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,httpdns.market.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,huanxin.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
