input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_
in.app.men.mi.com,,200,80,in.app.men.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-05-16T06:20:25Z,2023-06-17T06:20:25Z,CN=in.app.men.mi.com,in.app.men.mi.com,,in.it.men.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4e06ee74c542888dc95eb15e8c8dd199,cd623177bc40bb8035239adcc26f79a2b80ce289e65d16ce97884fac76368f99,ctls,in.app.men.mi.com,443,https://in.app.men.mi.com:443,https,,text/html,GET,3.109.97.37,/,-927895498,3.109.6.190,,1,False,,,,,
in.backend.mi.com,Xiaomi-Konto - Anmelden,200,12367,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.backend.mi.com:443,https,Server,text/html,GET,3.127.227.23,/,-927895498,18.194.222.150,Java,116,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.backend.mi.com%252F%26sign%3DYTIzZTAyZjY0YjI0ZjRhYTdiOWNlMjY0MTkxM2I5ZWI%3D&sid=midun&checkSafeAddress=true&_old=true,
in.broker.miwifi.com,,400,70,in.broker.miwifi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-20T00:00:00Z,2024-03-15T23:59:59Z,CN=*.broker.miwifi.com,*.broker.miwifi.com,,*.broker.miwifi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",6c5fc1fa5426375a27dba70d4d966407,050fce54d6241c30b0d33b8b21c4cc1e4d18c000c5404d70c798196a210974db,ctls,in.broker.miwifi.com,443,https://in.broker.miwifi.com:443,https,MonKing/3.14,application/octet-stream,GET,20.47.97.231,/,,20.47.97.231,,1,False,True,azure,True,,
in.business.smartcamera.api.io.mi.com,404 Not Found,404,223,in.business.smartcamera.api.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-06-07T00:00:00Z,2023-06-08T23:59:59Z,CN=home.mi.com,home.mi.com,,home.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",28e715ff94ac6fd3c3d6a24df1179795,416b2b9caa0cffcf7bf7e61f281d327e93a0044a188bb522b61249e7cdc7a4d4,ctls,in.business.smartcamera.api.io.mi.com,443,https://in.business.smartcamera.api.io.mi.com:443,https,Tengine,text/html,GET,161.117.73.67,/,223515758,161.117.73.67,Tengine,9,False,,,,,
in.cs.be.mi.com,Xiaomi-Konto - Anmelden,200,12363,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.cs.be.mi.com:443,https,Server,text/html,GET,3.127.227.23,/,991287010,18.194.222.150,Java,116,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.cs.be.mi.com%252F%26sign%3DMWRmNGZjZTAxOWExN2U5MmM2M2RiYzg4MTAwNWJjNWM%3D&sid=midun&checkSafeAddress=true&_old=true,
in.express.be.mi.com,内网统一认证 (Central Authentication Service),200,4745,cas.mioffice.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-09T00:00:00Z,2024-03-04T23:59:59Z,CN=*.mioffice.cn,*.mioffice.cn,,mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e36c6b8ff501c476f1d98db0c20b80f2,15d1b1cb3e221fa6538b3287fed8835044b038af596d806de9a625e92ac9fe4c,ctls,cas.mioffice.cn,443,https://in.express.be.mi.com:443,https,openresty,text/html,GET,18.194.222.150,/,-62992199,3.127.227.23,OpenResty,2,False,True,,,https://cas.mioffice.cn/login?service=https%3A%2F%2Fp.dun.mi.com%2Fcas%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.express.be.mi.com%252F%26sign%3DMjFhMTc2MGMyZGM2Y2YwZmJhZmUzNGI5YWE4MDU4ZDE%3D,
in.home.mi.com,米家,200,947,in.home.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-19T07:11:04Z,2023-09-17T09:43:40Z,CN=*.home.mi.com,*.home.mi.com,,home.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",10ae4cc0a140e31c50a6040ce2a3312c,21dbdbba82cd332247e9dd23e99cc4dcfa44eec34c0e16572ee78782955a1c1b,ctls,in.home.mi.com,443,https://in.home.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,833121513,20.47.97.231,,15,False,True,azure,True,,
in.i.mi.com,Xiaomi Cloud,200,23616,in.i.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-04T07:25:53Z,2023-06-03T06:54:23Z,CN=*.i.mi.com,*.i.mi.com,,i.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5d060caa5d7120e34507568fc1f07fbe,d1054ffa3dce00bf7bcfe8aa8425e9b69d6412904625a408ebffb0680122984e,ctls,in.i.mi.com,443,https://in.i.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1045491329,20.47.97.231,,1,False,True,azure,True,,
in.lis.be.mi.com,,500,157,in.lis.be.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-11-11T07:37:11Z,2023-12-13T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,,dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",f970d149aeacaa1e486edb47ce6313d5,4c6fc13486cbf9603fc254a28577c88cfc0744a966a1a977b68a150c0a7d8c12,ctls,in.lis.be.mi.com,443,https://in.lis.be.mi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,116323821,20.47.97.231,,1,False,True,azure,True,,
in.log.miwifi.com,403 Forbidden,403,601,in.log.miwifi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-12-06T00:00:00Z,2023-12-29T23:59:59Z,CN=*.log.miwifi.com,*.log.miwifi.com,,*.log.miwifi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9f83c458147a420ca5d174bcb70967be,956ff0dcd54110bcdb9d497a52c6ccc223782efe50ce2df0cf1b694454d2e695,ctls,in.log.miwifi.com,443,https://in.log.miwifi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,517833830,20.47.97.231,,25,False,True,azure,True,,
in.miui.com,Miui 14,200,42823,www.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-27T00:00:00Z,2023-10-21T23:59:59Z,CN=www.mi.com,www.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",71ca3ebf29f71dcadb6b1f4ea415f974,49fdce9298b6719674f44a4d9d91a30f695594a4c44401d5bf124bf896b441c9,ctls,www.mi.com,443,https://in.miui.com:443,https,,text/html,GET,13.126.103.230,/,-442712463,13.127.212.46,React,160,False,,,,https://www.mi.com/global/miui,*.mi.com
in.mka2.kefu.mi.com,Xiaomi-Konto - Anmelden,200,12380,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.mka2.kefu.mi.com:443,https,Server,text/html,GET,18.194.222.150,/,,3.127.227.23,Java,117,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.mka2.kefu.mi.com%252F%26sign%3DOWViZDY5NjRkNjBjNzY4NmI3YTM4NDRjMGM5ZTE4NGQ%3D&sid=midun&checkSafeAddress=true&_old=true,
in.mst.kefu.mi.com,Xiaomi-Konto - Anmelden,200,12378,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.mst.kefu.mi.com:443,https,Server,text/html,GET,20.47.97.231,/,266645728,20.47.97.231,Java,117,False,True,azure,True,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.mst.kefu.mi.com%252F%26sign%3DMDdkMGMwNTA2NDBjMTJhY2IzMzAyODNjMDZhYzA1MzE%3D&sid=midun&checkSafeAddress=true&_old=true,
in.oms.men.mi.com,503 Service Temporarily Unavailable,503,600,in.oms.men.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-05-16T06:20:25Z,2023-06-17T06:20:25Z,CN=in.app.men.mi.com,in.app.men.mi.com,,in.it.men.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4e06ee74c542888dc95eb15e8c8dd199,cd623177bc40bb8035239adcc26f79a2b80ce289e65d16ce97884fac76368f99,ctls,in.oms.men.mi.com,443,https://in.oms.men.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,802558892,20.47.97.231,HSTS,14,False,,azure,True,,
in.pos.d.mi.com,,200,15417,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.pos.d.mi.com:443,https,Server,text/html,GET,20.47.97.231,/,-927895498,20.47.97.231,,20,False,True,azure,True,https://account.xiaomi.com/fe/service/login?sid=posbe_in&qs=%253Fcallback%253Dhttps%25253A%25252F%25252Fin.pos.d.mi.com%25252Fsts%25253Fsign%25253D4OnIggasEOJwMJcm01b9f0uxRsQ%2525253D%252526followup%25253Dhttps%2525253A%2525252F%2525252Fin.pos.d.mi.com%2525252Fadmin%2525252Fpage%25252521main.action%2525253Fnull%2526sid%253Dposbe_in&callback=https%3A%2F%2Fin.pos.d.mi.com%2Fsts%3Fsign%3D4OnIggasEOJwMJcm01b9f0uxRsQ%253D%26followup%3Dhttps%253A%252F%252Fin.pos.d.mi.com%252Fadmin%252Fpage%2521main.action%253Fnull&_sign=EJSoSyEi2AixTHqzxH94mKWnSNs%3D&serviceParam=%7B%22checkSafePhone%22%3Afalse%2C%22checkSafeAddress%22%3Afalse%2C%22lsrp_score%22%3A0.0%7D&showActiveX=false&theme=&needTheme=false&bizDeviceType=,
in.processor.smartcamera.api.io.mi.com,,404,122,in.processor.smartcamera.api.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-01-04T08:22:07Z,2024-02-05T08:22:07Z,CN=*.processor.smartcamera.api.io.mi.com,*.processor.smartcamera.api.io.mi.com,,processor.smartcamera.api.io.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e922aca57d5aab31c9446db97a21ebe5,da66dba716151604d897e7c892cbd379b383423d81d8f38c89b40eec8e9d4816,ctls,in.processor.smartcamera.api.io.mi.com,443,https://in.processor.smartcamera.api.io.mi.com:443,https,Tengine,application/json,GET,161.117.73.70,/,116323821,161.117.73.70,Tengine,1,False,True,,,,
in.support.kefu.mi.com,404,404,816,in.support.kefu.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-09T09:52:38Z,2023-06-29T07:13:35Z,CN=in.mui.kefu.mi.com,in.mui.kefu.mi.com,,www.in.mui.kefu.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",15c4df374346414c334c759330a106ca,f0aedd0993386f1e6edc2bf622ddfe801532f40d19f1bc42094b3fe6a1a05010,ctls,in.support.kefu.mi.com,443,https://in.support.kefu.mi.com:443,https,MonKing/3.14,text/html,GET,18.194.222.150,/,1869063353,3.127.227.23,,42,False,,,,,
in.wps.be.mi.com,Xiaomi-Konto - Anmelden,200,12365,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.wps.be.mi.com:443,https,Server,text/html,GET,18.194.222.150,/,-1298108480,3.127.227.23,Java,116,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.wps.be.mi.com%252F%26sign%3DZWUyMWM3ODRiNGJlNDEyZmEwNjJjOTlkODBkNzlkNGM%3D&sid=midun&checkSafeAddress=true&_old=true,
in.xms.d.mi.com,Xiaomi-Konto - Anmelden,200,12363,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.xms.d.mi.com:443,https,Server,text/html,GET,18.194.222.150,/,1515047127,3.127.227.23,Java,116,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fin.xms.d.mi.com%252F%26sign%3DMjA1YzkxNGYzMGUxMTQzY2Q0MDhiNjllYzYyZjc3MWE%3D&sid=midun&checkSafeAddress=true&_old=true,
in.xmsapi.d.mi.com,,200,15417,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://in.xmsapi.d.mi.com:443,https,Server,text/html,GET,20.47.97.231,/,1515047127,20.47.97.231,,20,False,True,azure,True,https://account.xiaomi.com/fe/service/login?sid=xms_in_api&qs=%253Fcallback%253Dhttp%25253A%25252F%25252Fin.xmsapi.d.mi.com%25252Fsts%25253Ffollowup%25253Dhttp%2525253A%2525252F%2525252Fin.xmsapi.d.mi.com%2525252Fadmin%2525252Fpage%25252521main.action%252526sign%25253DMhzdXb%2525252BQFmRs6ucwsnjA3Jb71wc%2525253D%2526sid%253Dxms_in_api&callback=http%3A%2F%2Fin.xmsapi.d.mi.com%2Fsts%3Ffollowup%3Dhttp%253A%252F%252Fin.xmsapi.d.mi.com%252Fadmin%252Fpage%2521main.action%26sign%3DMhzdXb%252BQFmRs6ucwsnjA3Jb71wc%253D&_sign=2RHBk0%2F7EfaxDkNYL1SZ8ZMqiaA%3D&serviceParam=%7B%22checkSafePhone%22%3Afalse%2C%22checkSafeAddress%22%3Afalse%2C%22lsrp_score%22%3A0.0%7D&showActiveX=false&theme=&needTheme=false&bizDeviceType=,
in.xmss.micloud.mi.com,Welcome to tengine!,200,555,in.xmss.micloud.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-04-10T00:00:00Z,2024-04-30T23:59:59Z,CN=in.xmss.micloud.mi.com,in.xmss.micloud.mi.com,,in.xmss.micloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",68d215d973a0844a44498627f4a6f22e,67152182ff478736c9a2a05a9c15f29526de9bbe63eb685c39ef7b918c9a7cd0,ctls,in.xmss.micloud.mi.com,443,https://in.xmss.micloud.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1938795895,20.47.97.231,,24,False,,azure,True,,
in.xmssdn.micloud.mi.com,404 Not Found,404,598,in.xmssdn.micloud.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-13T00:00:00Z,2023-07-14T23:59:59Z,CN=*.xmssdn.micloud.mi.com,*.xmssdn.micloud.mi.com,,*.xmssdn.micloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1a570809b65e6738026b65efb80f0e14,9026f035417ec01f8baf69515d13e09a47cb07032e64be7d3e2f555ac606f333,ctls,in.xmssdn.micloud.mi.com,443,https://in.xmssdn.micloud.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-957190057,20.47.97.231,,25,False,True,azure,True,,
in2.xmssdn.micloud.mi.com,404 Not Found,404,631,in2.xmssdn.micloud.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-13T00:00:00Z,2023-07-14T23:59:59Z,CN=*.xmssdn.micloud.mi.com,*.xmssdn.micloud.mi.com,,*.xmssdn.micloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1a570809b65e6738026b65efb80f0e14,9026f035417ec01f8baf69515d13e09a47cb07032e64be7d3e2f555ac606f333,ctls,in2.xmssdn.micloud.mi.com,443,https://in2.xmssdn.micloud.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1069249302,20.47.97.231,,25,False,True,azure,True,,
inapi.pay.xiaomi.com,403 Forbidden,403,971,inapi.pay.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-11T07:07:46Z,2023-10-09T10:05:24Z,CN=*.pay.xiaomi.com,*.pay.xiaomi.com,,pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",df8674020ef1ade2e8e5de5a50b92f61,1a6236dd823aec7485772647b991fd42a7f129c6146c326c43d5cce0853d2f31,ctls,inapi.pay.xiaomi.com,443,https://inapi.pay.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-380324271,20.47.97.231,,31,False,True,azure,True,,
india.activity.browser.intl.miui.com,,200,,india.activity.browser.intl.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-12-29T00:00:00Z,2024-01-22T23:59:59Z,CN=*.browser.intl.miui.com,*.browser.intl.miui.com,,*.browser.intl.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",aa7367d2bd73c3eec8f90592027ea018,23b59dd6fb72ababfddbf6aaf7680b9fcb89f4460d231d886eafd3416f7ded1d,ctls,india.activity.browser.intl.miui.com,443,https://india.activity.browser.intl.miui.com:443,https,,text/html,GET,47.241.0.17,/,-1840324437,47.241.0.17,,1,False,True,,,,
info.sec.miui.com,404 Not Found,404,191,info.sec.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-12-26T00:00:00Z,2024-01-16T23:59:59Z,CN=*.sec.miui.com,*.sec.miui.com,,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d4cb71fc8165311a6ced56c4b2698124,e4cf8ccfef895cd0b028329f1f40624333e3bb1d0987e4ddf30df0cc4e9290d4,ctls,info.sec.miui.com,443,https://info.sec.miui.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,332539761,20.47.97.231,,12,False,True,azure,True,,
infosec.pt.xiaomi.com,内网统一认证 (Central Authentication Service),200,4745,cas.mioffice.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-09T00:00:00Z,2024-03-04T23:59:59Z,CN=*.mioffice.cn,*.mioffice.cn,,mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e36c6b8ff501c476f1d98db0c20b80f2,15d1b1cb3e221fa6538b3287fed8835044b038af596d806de9a625e92ac9fe4c,ctls,cas.mioffice.cn,443,https://infosec.pt.xiaomi.com:443,https,openresty,text/html,GET,3.127.227.23,/,1462659235,18.194.222.150,OpenResty,2,False,True,,,https://cas.mioffice.cn/login?service=https%3A%2F%2Fp.dun.mi.com%2Fcas%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Finfosec.pt.xiaomi.com%252F%26sign%3DOTJiNDMwZjEyMTc4YzM4MTgxZjhjYTA4M2MwZjQyNWY%3D,
infosec.xiaomi.com,出错啦,403,857,infosec.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-27T00:00:00Z,2023-06-27T23:59:59Z,CN=*.xiaomi.com,*.xiaomi.com,,xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",50e2ffd05c12919a242a6e7ec21e5f0c,ea6a74387a7bb163671ca04f0a8948d946e22fecaea9787297e334089dbac171,ctls,infosec.xiaomi.com,443,https://infosec.xiaomi.com:443,https,MonKing/3.14,text/html,GET,3.127.227.23,/,1622208272,18.194.222.150,,29,False,True,,,,
ingw.pay.xiaomi.com,,200,492,,,,,,,,,,,,,,,,,,,,,,443,https://ingw.pay.xiaomi.com:443,https,MIWS,text/html,GET,20.47.97.231,/,1862370705,20.47.97.231,,16,False,,azure,True,http://p.www.xiaomi.com/error.html,
