new,host,a,cname,soa,status_code,mx,txt,cdn,cdn-name,aaaa,ns,caa,has_internal_ips,internal_ips
[x],hellcat.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hellfire.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hello-drinks.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hello-world.odoo.com,34.22.243.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu170a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hello.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hello2.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hellofresh.odoo.com,34.123.210.188,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp58.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hellomarket-odoo13e-01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],helloworld.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helloworld01.odoo.com,141.95.172.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu156a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],help-me.odoo.com,34.116.92.174,,"ns0.odoo.com, admin.odoo.com",NOERROR,au06a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],help1.odoo.com,34.81.119.204,,"ns0.odoo.com, admin.odoo.com",NOERROR,as79a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],help8.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helpdesk.odoo.com,178.33.40.43,odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,"mx1a.odoo.com, mx1b.odoo.com","google-site-verification=GTR7w9X5rUnftXj6VRMSaHzHvJd2AuIqlSBGouHTLcE, v=spf1 include:_spf.odoo.com include:_spf.google.com ip4:5.135.141.8 -all, google-site-verification=V4lCmbjYG6Iobcm3fd4CTkdUeVaUShT_Ys48adxeLmI, google-site-verification=HPrQ2HXxHN60Ev-JQ9yZ_6d1eOR_grkVFyGe8JHuzOg, google-site-verification=iNBIN8rSHf6Q3LbzPsEqEztmMmsn-eGM5PW5KLakXNM, google-site-verification=pgjyH0qvN69B0m_HrTKV6h8TVnbRXp5etEHo19unPy4",,,2001:41d0:203:7958::,"ns1.odoo.com, ns0.odoo.com, ns3.odoo.com","letsencrypt.org, mailto:abuse@odoo.com",,
[x],helpdesk1.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helpdesk3.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helpdesk5.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helpdesk6.odoo.com,104.199.235.109,,"ns0.odoo.com, admin.odoo.com",NOERROR,as81a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helpdesk8.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],helper.odoo.com,34.22.179.143,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu190a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],helptest.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],helvetia.odoo.com,34.79.244.221,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp121.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hemel.odoo.com,141.95.196.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu142a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hena.odoo.com,34.123.217.140,,"ns0.odoo.com, admin.odoo.com",NOERROR,am44a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],heng.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,,True,google,,,,,
[x],henrytest.odoo.com,34.171.213.90,,"ns0.odoo.com, admin.odoo.com",NOERROR,am105a.odoo.com,,True,google,,,,,
[x],heriot-watt.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],heritagetile.odoo.com,34.135.28.71,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp66.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hermanos.odoo.com,104.199.209.126,,"ns0.odoo.com, admin.odoo.com",NOERROR,as86a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hermes.odoo.com,35.187.126.238,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp66.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hermes1.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hermes2.odoo.com,141.95.196.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu142a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hermon.odoo.com,35.238.0.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,am124a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hero.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],heroes.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],heroku.odoo.com,35.200.207.9,,"ns0.odoo.com, admin.odoo.com",NOERROR,me22a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hexagon.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hfodallas.odoo.com,35.239.223.94,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp90.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hhhh.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hiba.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hicks.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hidden.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hien.odoo.com,104.199.236.225,,"ns0.odoo.com, admin.odoo.com",NOERROR,as76a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],higgins.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],high-heels.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],highland.odoo.com,130.211.116.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,am123a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],highlight.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hightech1.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],highway.odoo.com,34.81.119.204,,"ns0.odoo.com, admin.odoo.com",NOERROR,as79a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],higlaser1.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hilda.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hildur.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hillary.odoo.com,35.232.235.94,,"ns0.odoo.com, admin.odoo.com",NOERROR,am130a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hillsdale.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hillsong.odoo.com,104.199.35.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu154a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hilo.odoo.com,145.239.155.6,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu159a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hilton.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],himalaya.odoo.com,35.195.164.178,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu186a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],himalayan-basmati-rice.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hinson.odoo.com,34.72.85.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hint.odoo.com,141.95.203.43,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu147a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hiro.odoo.com,34.172.253.209,,"ns0.odoo.com, admin.odoo.com",NOERROR,am125a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hirondelle.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hispace.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hispeed.odoo.com,34.93.4.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,me04a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],histart.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],history.odoo.com,34.122.171.228,,"ns0.odoo.com, admin.odoo.com",NOERROR,am137a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hitch.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hitechmasterminds.odoo.com,35.229.250.56,,"ns0.odoo.com, admin.odoo.com",NOERROR,as24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hitler.odoo.com,35.193.132.132,,"ns0.odoo.com, admin.odoo.com",NOERROR,am140a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hits.odoo.com,104.199.236.225,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hitu.odoo.com,35.221.158.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,as89a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hive3.odoo.com,141.95.203.43,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu147a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hivemind.odoo.com,130.211.116.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,am123a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hiver.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hk02p00ls-gsp81-hk02-ssl.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hk03si-p02-osprey.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hkgroup.odoo.com,35.244.0.66,,"ns0.odoo.com, admin.odoo.com",NOERROR,me06a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hkust.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hlms.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hmart.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hmsc.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hocmai.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hogar.odoo.com,34.122.171.228,,"ns0.odoo.com, admin.odoo.com",NOERROR,am137a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hogwarts.odoo.com,34.81.50.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,as60a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hola.odoo.com,35.205.249.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu202a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hola1.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],holding.odoo.com,145.239.155.37,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu82a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hole.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],holidays-adventure.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],holland.odoo.com,34.69.245.75,,"ns0.odoo.com, admin.odoo.com",NOERROR,am126a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hollandbio.odoo.com,34.77.157.251,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp71.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hollis.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],holly.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],holm.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],holzhaus-fabrik.odoo.com,34.77.205.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp62.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home-1.odoo.com,35.200.207.9,,"ns0.odoo.com, admin.odoo.com",NOERROR,me22a.odoo.com,,True,google,,,,,
[x],home10.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home14.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home16.odoo.com,34.171.247.76,,"ns0.odoo.com, admin.odoo.com",NOERROR,am132a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home19.odoo.com,104.199.35.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu154a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home2.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],home64.odoo.com,34.22.237.216,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu187a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home7.odoo.com,35.193.132.132,,"ns0.odoo.com, admin.odoo.com",NOERROR,am140a.odoo.com,,True,google,,,,,
[x],home8.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home83.odoo.com,34.93.134.184,,"ns0.odoo.com, admin.odoo.com",NOERROR,me31a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home9.odoo.com,104.199.236.225,,"ns0.odoo.com, admin.odoo.com",NOERROR,as76a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],home96.odoo.com,35.193.131.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am136a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],homebase.odoo.com,141.95.172.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu156a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],homegaliciaonline.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],homeland.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],homensfantasiados.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],homes.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],homeschool.odoo.com,35.239.200.50,,"ns0.odoo.com, admin.odoo.com",NOERROR,am138a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],homeserve.odoo.com,34.151.84.147,,,NOERROR,au05a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],homestay.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],homestead.odoo.com,34.69.245.75,,"ns0.odoo.com, admin.odoo.com",NOERROR,am126a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hometech.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],homevision.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],honda.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],honduras.odoo.com,34.66.170.240,,"ns0.odoo.com, admin.odoo.com",NOERROR,am131a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],honestly.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],honey.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hootsuitetms.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hooy.odoo.com,35.222.240.31,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp87.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hora.odoo.com,145.239.155.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu180a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],horizon.odoo.com,35.238.0.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,am124a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],horizontal.odoo.com,145.239.155.3,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu84a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hornet.odoo.com,34.93.67.205,,"ns0.odoo.com, admin.odoo.com",NOERROR,me01a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hospital.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],host-141-116-48-98.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],host-214-55-59-20.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],host-214-60-78-45.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],host.odoo.com,34.78.70.204,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu76a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hosted-cdn-backend-1-52.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hostel.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hostmaster.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hotdeal.odoo.com,104.199.138.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,as80a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hotline.odoo.com,141.95.172.221,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu185a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hotpot.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hourglass.odoo.com,34.171.173.83,,"ns0.odoo.com, admin.odoo.com",NOERROR,am121a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],house.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],household.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],how-to.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],howto.odoo.com,35.195.218.166,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp100.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],howtobeyourbitch.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],howwewonder.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hr-test.odoo.com,34.93.133.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,me20a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hrms.odoo.com,35.200.207.9,,"ns0.odoo.com, admin.odoo.com",NOERROR,me22a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hrsource.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hrsystems.odoo.com,145.239.155.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu184a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],hsbc.odoo.com,34.93.133.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,me20a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],hssbfs-m88.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],hssbfs-m88.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],htown.odoo.com,35.221.158.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,as89a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],htt-telcel-net42.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],http-m--internet--org-tokopedia-com-6-3.runbot189.odoo.com,,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],http-m-news07-com.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],http-m-news1-com.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],http-uk-ask-com2-0.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
