input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
155-9-215-10.test.odoo.com,Typo | Odoo,200,41543,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-215-10.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,723157773,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-215-10.test.odoo.com&autodbname=155-9-215-10&hosting=tt1.test.odoo.com,google,True,,,,
155-9-215-84.test.odoo.com,Typo | Odoo,200,41499,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-215-84.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-334019766,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-215-84.test.odoo.com&autodbname=155-9-215-84&hosting=tt1.test.odoo.com,google,True,,,,
155-9-218-66.runbot50.odoo.com,Typo | Odoo,200,42121,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-218-66.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-816135838,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=155-9-218-66.runbot50.odoo.com&autodbname=155-9-218-66&hosting=eu177a.odoo.com,,,,,,
155-9-219-41.runbot50.odoo.com,Typo | Odoo,200,42471,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-219-41.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-179626315,141.94.74.34,Python,598,False,https://www.odoo.com/typo?domain=155-9-219-41.runbot50.odoo.com&autodbname=155-9-219-41&hosting=eu177a.odoo.com,,,,,,
155-9-219-41.test.odoo.com,Typo | Odoo,200,41464,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-219-41.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,995568980,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-219-41.test.odoo.com&autodbname=155-9-219-41&hosting=tt1.test.odoo.com,google,True,,,,
155-9-224-81.runbot50.odoo.com,Typo | Odoo,200,42063,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-224-81.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-117579776,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=155-9-224-81.runbot50.odoo.com&autodbname=155-9-224-81&hosting=eu177a.odoo.com,,,,,,
155-9-241-81.test.odoo.com,Typo | Odoo,200,41543,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-241-81.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-245932062,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-241-81.test.odoo.com&autodbname=155-9-241-81&hosting=tt1.test.odoo.com,google,True,,,,
155-9-242-68.runbot183.odoo.com,404 Not Found,404,153,155-9-242-68.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,155-9-242-68.runbot183.odoo.com,443,https://155-9-242-68.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
155-9-242-68.runbot50.odoo.com,Typo | Odoo,200,42471,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-242-68.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1519894468,141.94.74.34,Python,598,False,https://www.odoo.com/typo?domain=155-9-242-68.runbot50.odoo.com&autodbname=155-9-242-68&hosting=eu177a.odoo.com,,,,,,
155-9-242-68.test.odoo.com,Typo | Odoo,200,41170,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-242-68.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-706764249,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=155-9-242-68.test.odoo.com&autodbname=155-9-242-68&hosting=tt1.test.odoo.com,google,True,,,,
155-9-51-16.test.odoo.com,Typo | Odoo,200,41165,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-51-16.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-161849224,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=155-9-51-16.test.odoo.com&autodbname=155-9-51-16&hosting=tt1.test.odoo.com,google,True,,,,
155-9-52-38.test.odoo.com,Typo | Odoo,200,41503,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-52-38.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1931655861,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-52-38.test.odoo.com&autodbname=155-9-52-38&hosting=tt1.test.odoo.com,google,True,,,,
155-9-52-76.test.odoo.com,Typo | Odoo,200,41538,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-52-76.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,55091190,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-52-76.test.odoo.com&autodbname=155-9-52-76&hosting=tt1.test.odoo.com,google,True,,,,
155-9-56-38.runbot50.odoo.com,Typo | Odoo,200,42021,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-56-38.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1186484473,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=155-9-56-38.runbot50.odoo.com&autodbname=155-9-56-38&hosting=eu177a.odoo.com,,,,,,
155-9-57-38.test.odoo.com,Typo | Odoo,200,41424,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-57-38.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-933721461,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-57-38.test.odoo.com&autodbname=155-9-57-38&hosting=tt1.test.odoo.com,google,True,,,,
155-9-75-46.runbot50.odoo.com,Typo | Odoo,200,42056,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://155-9-75-46.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1854789893,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=155-9-75-46.runbot50.odoo.com&autodbname=155-9-75-46&hosting=eu177a.odoo.com,,,,,,
155-9-75-46.test.odoo.com,Typo | Odoo,200,41130,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-75-46.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-985493941,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=155-9-75-46.test.odoo.com&autodbname=155-9-75-46&hosting=tt1.test.odoo.com,google,True,,,,
155-9-77-95.test.odoo.com,Typo | Odoo,200,41424,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://155-9-77-95.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1335477509,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=155-9-77-95.test.odoo.com&autodbname=155-9-77-95&hosting=tt1.test.odoo.com,google,True,,,,
16090032.iot.test.odoo.com,Typo | Odoo,200,41380,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://16090032.iot.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-501191366,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=16090032.iot.test.odoo.com&autodbname=16090032&hosting=tt1.test.odoo.com,google,True,,,,
17-121-112-17.test.odoo.com,Typo | Odoo,200,41210,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-112-17.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1194474144,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=17-121-112-17.test.odoo.com&autodbname=17-121-112-17&hosting=tt1.test.odoo.com,google,True,,,,
17-121-112-32.test.odoo.com,Typo | Odoo,200,41210,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-112-32.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1577727615,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=17-121-112-32.test.odoo.com&autodbname=17-121-112-32&hosting=tt1.test.odoo.com,google,True,,,,
17-121-112-33.runbot183.odoo.com,404 Not Found,404,555,17-121-112-33.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,17-121-112-33.runbot183.odoo.com,443,https://17-121-112-33.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,-1523547558,141.94.74.20,Nginx,14,False,,,,,,,
17-121-112-66.runbot50.odoo.com,Typo | Odoo,200,42105,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://17-121-112-66.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-927943753,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=17-121-112-66.runbot50.odoo.com&autodbname=17-121-112-66&hosting=eu177a.odoo.com,,,,,,
17-121-112-66.test.odoo.com,Typo | Odoo,200,41583,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-112-66.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,2039433644,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-112-66.test.odoo.com&autodbname=17-121-112-66&hosting=tt1.test.odoo.com,google,True,,,,
17-121-112-74.runbot183.odoo.com,404 Not Found,404,153,17-121-112-74.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,17-121-112-74.runbot183.odoo.com,443,https://17-121-112-74.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
17-121-112-82.test.odoo.com,Typo | Odoo,200,41210,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-112-82.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-17695780,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=17-121-112-82.test.odoo.com&autodbname=17-121-112-82&hosting=tt1.test.odoo.com,google,True,,,,
17-121-113-48.test.odoo.com,Typo | Odoo,200,41210,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-113-48.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1866380369,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=17-121-113-48.test.odoo.com&autodbname=17-121-113-48&hosting=tt1.test.odoo.com,google,True,,,,
17-121-113-76.test.odoo.com,Typo | Odoo,200,41504,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-113-76.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1147235784,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-113-76.test.odoo.com&autodbname=17-121-113-76&hosting=tt1.test.odoo.com,google,True,,,,
17-121-114-52.test.odoo.com,Typo | Odoo,200,41583,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-114-52.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1911826663,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-114-52.test.odoo.com&autodbname=17-121-114-52&hosting=tt1.test.odoo.com,google,True,,,,
17-121-115-73.runbot50.odoo.com,Typo | Odoo,200,42419,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://17-121-115-73.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1192522261,141.94.74.34,Python,598,False,https://www.odoo.com/typo?domain=17-121-115-73.runbot50.odoo.com&autodbname=17-121-115-73&hosting=eu177a.odoo.com,,,,,,
17-121-115-73.test.odoo.com,Typo | Odoo,200,41618,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-115-73.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-2010012670,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-115-73.test.odoo.com&autodbname=17-121-115-73&hosting=tt1.test.odoo.com,google,True,,,,
17-121-115-87.runbot50.odoo.com,Typo | Odoo,200,42105,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://17-121-115-87.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1214822776,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=17-121-115-87.runbot50.odoo.com&autodbname=17-121-115-87&hosting=eu177a.odoo.com,,,,,,
17-121-115-87.test.odoo.com,Typo | Odoo,200,41618,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-115-87.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-889632151,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-115-87.test.odoo.com&autodbname=17-121-115-87&hosting=tt1.test.odoo.com,google,True,,,,
17-121-116-32.runbot50.odoo.com,Typo | Odoo,200,42140,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://17-121-116-32.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1743108416,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=17-121-116-32.runbot50.odoo.com&autodbname=17-121-116-32&hosting=eu177a.odoo.com,,,,,,
17-121-116-32.test.odoo.com,Typo | Odoo,200,41504,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-116-32.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1166695687,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-116-32.test.odoo.com&autodbname=17-121-116-32&hosting=tt1.test.odoo.com,google,True,,,,
17-121-116-63.test.odoo.com,Typo | Odoo,200,41504,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://17-121-116-63.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1328232114,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=17-121-116-63.test.odoo.com&autodbname=17-121-116-63&hosting=tt1.test.odoo.com,google,True,,,,
