input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
lyncdiscover.richardsonrfpd.com,,200,372,lyncdiscover.richardsonrfpd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.richardsonrfpd.com,443,https://lyncdiscover.richardsonrfpd.com:443,https,,application/json,GET,52.112.192.14,/,1351330667,2603:1027:0:48::21,Azure,1,False,,,,True,True,,
lyncdiscover.siliconexpert.com,,200,370,lyncdiscover.siliconexpert.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.siliconexpert.com,443,https://lyncdiscover.siliconexpert.com:443,https,,application/json,GET,52.112.193.16,/,1590242221,2603:1027:0:48::21,Azure,1,False,,,,True,True,,
lyncdiscover.transim.com,,200,358,lyncdiscover.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.transim.com,443,https://lyncdiscover.transim.com:443,https,,application/json,GET,52.112.192.14,/,831425502,2603:1027:0:48::21,Azure,1,False,,,,True,True,,
lyncdiscover.verical.com,,200,359,lyncdiscover.verical.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.verical.com,443,https://lyncdiscover.verical.com:443,https,,application/json,GET,52.112.192.142,/,35247236,2603:1027::e,Azure,1,False,,,,True,True,,
mail.aspencore.com,Sign in to Outlook,200,200463,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,80,http://mail.aspencore.com:80,http,,text/html,GET,204.74.99.100,/,1777231875,204.74.99.100,HSTS,173,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=eae78935-346e-4afe-a245-d609a9bba85d&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638198298450484784.c7b56cdf-46c6-454f-8480-bbe6a997b861&state=DcsxFoAgDARR0OdxIqAh2RyHoLaWXt8Uf7rJKaU1LCHXSFI50QyHgXtlsIL3qd5lXg-xTCHu_BAYldxvGWbqkJbj3cr7jfID,,,,,
marubun.arrow.com,Marubun Arrow,200,131655,www.marubunarrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-05-08T23:59:59Z,"CN=www.marubunarrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",www.marubunarrow.com,"Arrow Electronics, Inc",marubunarrow.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d5abbbe2a3f64e5ff801c9d0e95bc3b7,8ddc9062b70e01a0a8c4ec48fa4f92b0397df22a84689116d80e3e4d51f9607b,ctls,www.marubunarrow.com,80,http://marubun.arrow.com:80,http,nginx,text/html,GET,23.100.9.35,/,546425916,23.100.9.35,WordPress,599,False,azure,https://www.marubunarrow.com/,True,,,,
media.aspencore.com,403 - Forbidden: Access is denied.,403,1233,media.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,media.aspencore.com,443,https://media.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,425714122,54.198.152.156,Windows Server,30,False,,,,,True,,
mfi.arrow.com,Page Redirection,200,612,mfi.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=ecsapi.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ecsapi.arrow.com,"Arrow Electronics, Inc",ecswc.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,011efdc0deefcb84d08367e4630b6064,89c8060c173b72c83b54b19b020b74c16531d55270a4bf20c1da8508176a1c9e,ctls,mfi.arrow.com,443,https://mfi.arrow.com:443,https,Oracle-HTTP-Server,text/html,GET,63.94.171.26,/,-165678167,63.94.171.26,Oracle HTTP Server,15,False,,,,,,url=https://components.arrow.com/home,
mfiservices.arrow.com,Page Redirection,200,612,mfiservices.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=ecsapi.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ecsapi.arrow.com,"Arrow Electronics, Inc",ecswc.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,011efdc0deefcb84d08367e4630b6064,89c8060c173b72c83b54b19b020b74c16531d55270a4bf20c1da8508176a1c9e,ctls,mfiservices.arrow.com,443,https://mfiservices.arrow.com:443,https,Oracle-HTTP-Server,text/html,GET,63.94.171.26,/,-165678167,63.94.171.26,Oracle HTTP Server,15,False,,,,,,url=https://components.arrow.com/home,
mine.siliconexpert.com,SiliconExpert | Electronic Components Database,200,103985,my.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,my.siliconexpert.com,443,https://mine.siliconexpert.com:443,https,,text/html,GET,104.126.37.171,/,840928223,2a02:26f0:1700:11::b856:6788,Imperva,1056,False,,https://my.siliconexpert.com/login?view,,,True,https://salesforce.com,
mlps.siliconexpert.com,Product Lifecycle Risk Management Platform & Support Services,200,225169,www.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,www.siliconexpert.com,443,https://mlps.siliconexpert.com:443,https,,text/html,GET,104.17.73.206,/,1036644667,104.17.74.206,Yoast SEO:20.7,2916,False,cloudflare,https://www.siliconexpert.com/,True,,True,*.w.org,
mobapi.arrow.com,Red Hat Enterprise Linux,200,786,mobapi.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,2023-06-13T23:59:59Z,"CN=*.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrow.com,"Arrow Electronics, Inc",www.fiveyearsout.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32f19d06e6ca84869295df9049688e60,fa5cd6912e28fa8f5149a2f5692d277e90dc9fe491aef52b916fbd52a3730854,ctls,mobapi.arrow.com,443,https://mobapi.arrow.com:443,https,nginx/1.20.1,text/html,GET,216.150.168.128,/,1483217389,216.150.168.128,Nginx:1.20.1,47,False,,,,,True,,
msoid.aepetsche.com,Sign in to your account,200,203496,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.aepetsche.com:443,https,,text/html,GET,40.126.31.73,/,-1840324437,20.190.159.68,HSTS,174,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298404440247.ZjhlZGM5Y2YtZDJmNy00NGRjLWJjMjYtMDAxYzA1NzFjZGM2MWE0NWE3MzUtYjUzNi00ZmQ1LTkyMGUtZTRkOGJhNDcwZDAz&ui_locales=en-US&mkt=en-US&state=PxoT5QRkGnDpkawKn_rbaFC7iiBNjWIHuP0IX8iQoTUzzmBLPKss7cIc_YXPTltk6yk8YD-UtwUQGeUFH5dmk5GjXtBCKH1zxogNqfGXdVJ2ISpr31I6WHQpf29xZIL579sI6DbvctiiX2EEqShkh0dSlAhrrAc47plv43KwzdQB-ZdkSuXLeqo6MTENsm1Rs-om5LOh38eq6W-6qCxmkquTaOI-_cLMSV75oruwL8HUECqCx6hm_c9i-a9PxpyQC4kYgvFdWaWTgnut6s2YYw&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.aspencore.com,Sign in to your account,200,203493,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.aspencore.com:443,https,,text/html,GET,40.126.32.72,/,-1840324437,40.126.32.136,HSTS,174,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298405941138.ODExYWE1NjQtYzYyZi00OWZmLTkyNDUtMWYzYmI4ZWQxMGJiMmM4MWVkOWEtNGYyMi00YThkLWFjMmEtZGQxYTJjZjlkMDhm&ui_locales=en-US&mkt=en-US&state=2R9ceiRn9q7zBtAKvR0q3MMktOK2OR5GDK4a12ImbY_c9I5YtwzjpML7Ip6Vf6ljmHjBUW0qmKj5jvE7cRnmqqQYi-mWbrrtz9Pj94OMF8qCkf-_b7nATKwU7ph5SBQSVgTJuCSw99joRLAgYUv1YO-8l-gPWYKEPoycTyANQjten1UDZ9_gSaETfGerfS8sqeY5yMFM4SRSfe_2K72uTSClIHjkw3Z9EkA948Yex7q97xFlZiiKlcpEoE-HETaeMlTyIyDV0zd2SpjIX0sbiw&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.eetimes.com,Sign in to your account,200,203971,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.eetimes.com:443,https,,text/html,GET,20.190.159.2,/,-1840324437,20.190.159.0,HSTS,174,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298405233519.Nzg0NDg4NDQtNzk2My00NTU5LThiOTEtMTI5MmMzYWU4NmI3YWVhYzgzZGUtMjZhZi00M2NiLTk3Y2QtMzFlYzJjYmNjZDdk&ui_locales=en-US&mkt=en-US&state=V9KGZ-K3Sr2yGvf2LeL0EZpzV955OecifBMdAJd9iQlszfyAHOUL3BIgzxo5rGGUhxjEh-IIbSe6bcofqXQDiuAncbgc9k8Txx1hMZi4CqOTOjtI0YdVYr73ybgqRXzP_IZvwODr6fhVPAOsxHHbHJqyX0frklYzutGBwatObwuWzThRF3Z8yfyxJZKgBX-bWPQ7rPkyAOyILaVlNXrfKzANif89igNDfu18ADOtKuoQ2JhywFEGP8lsry5F1K97xvHnqrSE3NxA5ZbK434yXA&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.einfochips.com,Sign in to your account,200,207373,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.einfochips.com:443,https,,text/html,GET,20.190.159.68,/,-1840324437,20.190.159.0,HSTS,173,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298405266773.MzlhYjFlYTQtMTdmYS00NjA4LTg0OWItZjY5YTRmZTI3OTE1MzRhNDZkZDYtZTVjNS00ZDU0LTkxNmItMzEzMDA1NzYxNGFj&ui_locales=en-US&mkt=en-US&state=rY8pGhWcZajOJwzpHA2TU175AYRMWCPRE5Tmm7nXOJvKIu4_mpu4yN-NdisXWU9cW2Vf-Ybx3MMeEiV_f4bRCQWOZAMG4c4GO20aEhyigdJ9Ru8j7GkW_2VOCNs1eMkujANmS2yCS93QHH6-1hfFTGKlFYDnXNhldAGQbMRyWFiQLWkJmNaB12D7cJsHbocHEQ1rJsUsBfHKXWS-rWMaSpFxRY_hLa2n_NA24zsqS_4fpKZZ5NeTFQVjj--k64fXg3bQFbp_PZFM1whiBVqduw&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.siliconexpert.com,Sign in to your account,200,205969,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.siliconexpert.com:443,https,,text/html,GET,40.126.32.140,/,-1840324437,20.190.160.22,HSTS,173,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298410439574.OWVmNjQ2NWEtYzRkNy00MzMxLTlhYWMtZDFjNTlhMGU1YjUxMWNhMWNiNTAtMWIwNi00Yjc5LTk3MzYtYzNlYTA4N2Y0M2Uw&ui_locales=en-US&mkt=en-US&state=mvTqxFHf-GrEoly_ssxdv27xC5m9WWt_a0qJFYSbPdm75ZBQ1RHNuHB91lH1PQifkBm1P__g_l7cRz7-4uEd2WSpm4xwjZ9MHramrJzkGvw3NuAFefSIh1CQM2ZTB4W7iVK0KLpqx9APQsYr0o6_G3xPkQ-EV6dCd6y_vnI-BbzwEDxVQ6QVSdZTsroaSh2beQ5dri9KRmpn3NjSnAE0bcfPU5VEKaP99XM_4SBKvvXBDIODicuWeFc3VAJvLpBFHFreqxODSip9fStRvSEnmg&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.transim.com,Sign in to your account,200,203509,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.transim.com:443,https,,text/html,GET,20.190.159.0,/,-1840324437,40.126.31.71,HSTS,173,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298403746179.MWQwMjM4NTItNTBiMS00OTNkLWI0YTYtZTg1OTdmZjBjYmZmM2JhM2QxNjItZTcxYS00Yzc2LWJjN2MtZDI4YjE2Zjk1MjYy&ui_locales=en-US&mkt=en-US&state=X2w_IOdH00XqnPeSJDndboa359vqlogfW_peEPr4CfgFEdVTNo9DAOZs2cPAaWeWY-Y9Bp8zCqrV9f02ZgxMt_ElrCndCHq_88jdWrojuvdkunCfhI_ZM4DycDJjrak39ZUE-utEIXU52VHA_zs84bGbi4pzMqSASCD2Ch6gXyYNrgCPYRrZbRTW6OcXfg527e5Da7esminm16UusmKpxxmsXBGLr87XHB5a8Akv41BFml7nyrrCXcZsrjQTYU1IQtEeFD1yCGx4zzehMijhiQ&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
msoid.verical.com,Sign in to your account,200,206519,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://msoid.verical.com:443,https,,text/html,GET,40.126.32.74,/,-1840324437,20.190.160.20,HSTS,173,False,azure,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638198298404436437.NWEwMDg2OTItNDczNy00NWI4LWE1YzAtNjU1ZGIwODdlMjgwMTMyYTZlZjEtYmVmOC00NGUxLTgwZDAtNzE0YjZhNDFkOWI0&ui_locales=en-US&mkt=en-US&state=ZaP-QDuFnOHDkkzt8hHCJdkQWLxaR9oNSwb4XvswbKzCbcvMQLXcgQ7uOupnHUrgduWFckKYC5mcJv9l8C98wLE6gPha0Qga8Vkypx8WweV8aVmiOlCQvshN3u5Iq_QmVoP97NLAtSWImrn0268CVq_UisUgAAkmJibOi96xIZb1zKZi1a8tzOF1i9CmA9eBeHG7s6ybHM5rm4d8myJgYrMbkP4tjx1vcD421ZgDknLyQcLYmNGXfRb4T5SyiTxMOGVqPDsCbobj5frvkOOvPg&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,True,,,,
my.siliconexpert.com,SiliconExpert | Electronic Components Database,200,103985,my.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,my.siliconexpert.com,443,https://my.siliconexpert.com:443,https,,text/html,GET,104.126.37.162,/,840928223,2a02:26f0:1700:11::b856:6788,Imperva,1056,False,,https://my.siliconexpert.com/login?view,,,True,https://*.gstatic.com,
mysupport.ecs.arrow.com,My Support - Arrow ECS,200,30414,mysupport.ecs.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-06T00:00:00Z,2023-12-05T23:59:59Z,"CN=mysupport.ecs.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",mysupport.ecs.arrow.com,"Arrow Electronics, Inc",mysupport.ecs.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0ffd6a957a8e3f22d9442394dc9dbcbb,9fe0190cf7885ae878ba0cb90b44b4e160d826c653af6b47c79692e56e36ae76,ctls,mysupport.ecs.arrow.com,443,https://mysupport.ecs.arrow.com:443,https,Microsoft-IIS/10.0,text/html,GET,193.45.11.172,/,1772087922,193.45.11.172,Windows Server,611,False,,,,,,,
nexgen-cdn.siliconexpert.com,,403,243,nexgen-cdn.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,161e0bb510eab2283b1cddd28ef577b7,da3773b8bc57e3ef2612e32b25da6b1f4a7c375f49ee269919190ebbd907c2c2,ctls,nexgen-cdn.siliconexpert.com,443,https://nexgen-cdn.siliconexpert.com:443,https,AmazonS3,application/xml,GET,52.222.236.96,/,-1393455936,2600:9000:223e:da00:19:5617:500:93a1,Amazon Web Services,2,False,cloudfront,,True,,True,,
