new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,mx,txt,caa
,mail.delivery-190-us-west-2.prod.hydra.sophos.com,34.213.30.39,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-191-eu-central-1.prod.hydra.sophos.com,35.159.27.4,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-191-eu-west-1.prod.hydra.sophos.com,34.253.238.4,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-191-us-west-2.prod.hydra.sophos.com,34.213.30.4,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-192-us-west-2.prod.hydra.sophos.com,34.213.30.40,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-193-eu-central-1.prod.hydra.sophos.com,35.159.27.41,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-193-eu-west-1.prod.hydra.sophos.com,34.253.238.41,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-193-us-east-2.prod.hydra.sophos.com,18.216.23.0,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-194-eu-central-1.prod.hydra.sophos.com,35.159.27.42,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-194-eu-west-1.prod.hydra.sophos.com,34.253.238.42,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-195-eu-central-1.prod.hydra.sophos.com,35.159.27.43,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-195-eu-west-1.prod.hydra.sophos.com,34.253.238.43,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-195-us-east-2.prod.hydra.sophos.com,18.216.23.10,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-195-us-west-2.prod.hydra.sophos.com,34.213.30.43,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-196-us-east-2.prod.hydra.sophos.com,18.216.23.11,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-196-us-west-2.prod.hydra.sophos.com,34.213.30.44,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-197-eu-central-1.prod.hydra.sophos.com,35.159.27.45,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-197-us-east-2.prod.hydra.sophos.com,18.216.23.12,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-197-us-west-2.prod.hydra.sophos.com,34.213.30.45,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-198-eu-west-1.prod.hydra.sophos.com,34.253.238.46,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-198-us-east-2.prod.hydra.sophos.com,18.216.23.13,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-199-eu-central-1.prod.hydra.sophos.com,35.159.27.47,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-199-eu-west-1.prod.hydra.sophos.com,34.253.238.47,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-199-us-east-2.prod.hydra.sophos.com,18.216.23.14,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-199-us-west-2.prod.hydra.sophos.com,34.213.30.47,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-2-eu-central-1.prod.hydra.sophos.com,35.159.27.1,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=3As1F5cON5zTc5x-T9C3_XFmoFuPr6xRB0o-mLCsPd4,
,mail.delivery-20-eu-west-1.prod.hydra.sophos.com,34.253.219.147,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-200-eu-central-1.prod.hydra.sophos.com,35.159.27.48,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-200-eu-west-1.prod.hydra.sophos.com,34.253.238.48,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-200-us-west-2.prod.hydra.sophos.com,34.213.30.48,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-201-eu-central-1.prod.hydra.sophos.com,35.159.27.49,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-201-eu-west-1.prod.hydra.sophos.com,34.253.238.49,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=yspKTLBRf95kVLj01rEg9F9g_CvqrUH-djYSE_iRaGI,
,mail.delivery-201-us-east-2.prod.hydra.sophos.com,18.216.23.16,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-201-us-west-2.prod.hydra.sophos.com,34.213.30.49,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-202-us-east-2.prod.hydra.sophos.com,18.216.23.17,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-203-us-east-2.prod.hydra.sophos.com,18.216.23.18,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-203-us-west-2.prod.hydra.sophos.com,34.213.30.50,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-204-eu-central-1.prod.hydra.sophos.com,35.159.27.51,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-205-eu-central-1.prod.hydra.sophos.com,35.159.27.52,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-205-us-east-2.prod.hydra.sophos.com,18.216.23.2,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-205-us-west-2.prod.hydra.sophos.com,34.213.30.52,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-206-eu-central-1.prod.hydra.sophos.com,35.159.27.53,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-206-eu-west-1.prod.hydra.sophos.com,34.253.238.53,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-206-us-east-2.prod.hydra.sophos.com,18.216.23.20,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-206-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-207-eu-central-1.prod.hydra.sophos.com,35.159.27.54,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-207-eu-west-1.prod.hydra.sophos.com,34.253.238.54,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-207-us-east-2.prod.hydra.sophos.com,18.216.23.21,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-207-us-west-2.prod.hydra.sophos.com,34.213.30.54,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-208-us-east-2.prod.hydra.sophos.com,18.216.23.22,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-208-us-west-2.prod.hydra.sophos.com,34.213.30.55,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-209-eu-central-1.prod.hydra.sophos.com,35.159.27.56,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-209-us-east-2.prod.hydra.sophos.com,18.216.23.23,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-209-us-west-2.prod.hydra.sophos.com,34.213.30.56,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-210-eu-central-1.prod.hydra.sophos.com,35.159.27.57,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-210-eu-west-1.prod.hydra.sophos.com,34.253.238.57,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-210-us-west-2.prod.hydra.sophos.com,34.213.30.57,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-211-eu-central-1.prod.hydra.sophos.com,35.159.27.58,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-211-eu-west-1.prod.hydra.sophos.com,34.253.238.58,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-211-us-west-2.prod.hydra.sophos.com,34.213.30.58,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-212-eu-central-1.prod.hydra.sophos.com,35.159.27.59,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-212-eu-west-1.prod.hydra.sophos.com,34.253.238.59,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-212-us-west-2.prod.hydra.sophos.com,34.213.30.59,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-213-eu-central-1.prod.hydra.sophos.com,35.159.27.6,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-213-eu-west-1.prod.hydra.sophos.com,34.253.238.6,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-213-us-west-2.prod.hydra.sophos.com,34.213.30.6,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-214-eu-central-1.prod.hydra.sophos.com,35.159.27.60,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-214-eu-west-1.prod.hydra.sophos.com,34.253.238.60,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-214-us-west-2.prod.hydra.sophos.com,34.213.30.60,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-215-eu-central-1.prod.hydra.sophos.com,35.159.27.61,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-215-us-west-2.prod.hydra.sophos.com,34.213.30.61,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-216-eu-central-1.prod.hydra.sophos.com,35.159.27.62,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-216-eu-west-1.prod.hydra.sophos.com,34.253.238.62,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-216-us-east-2.prod.hydra.sophos.com,18.216.23.3,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=UmF5h7dhteFcLeI9LCPGOB6QVo5L4iV7Idhz3igq2v8,
,mail.delivery-216-us-west-2.prod.hydra.sophos.com,34.213.30.62,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-217-eu-central-1.prod.hydra.sophos.com,35.159.27.63,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-217-eu-west-1.prod.hydra.sophos.com,34.253.238.63,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-217-us-east-2.prod.hydra.sophos.com,18.216.23.30,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,google-site-verification=E9aMSvB4oaqBKGpWtosBcLqUJZk_6qD38PrtZSu6rS4,
,mail.delivery-218-eu-central-1.prod.hydra.sophos.com,35.159.27.64,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-218-eu-west-1.prod.hydra.sophos.com,34.253.238.64,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-218-us-east-2.prod.hydra.sophos.com,18.216.23.31,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=TgkooKNqFSPqBI699yL5vlQ96x8bI05CIDI52eJMTNI,
,mail.delivery-218-us-west-2.prod.hydra.sophos.com,34.213.30.64,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-219-eu-central-1.prod.hydra.sophos.com,35.159.27.65,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-219-eu-west-1.prod.hydra.sophos.com,34.253.238.65,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-219-us-east-2.prod.hydra.sophos.com,18.216.23.32,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-219-us-west-2.prod.hydra.sophos.com,34.213.30.65,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-220-eu-central-1.prod.hydra.sophos.com,35.159.27.66,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-220-eu-west-1.prod.hydra.sophos.com,34.253.238.66,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-221-eu-west-1.prod.hydra.sophos.com,34.253.238.67,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-221-us-west-2.prod.hydra.sophos.com,34.213.30.67,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-222-eu-west-1.prod.hydra.sophos.com,34.253.238.68,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-222-us-east-2.prod.hydra.sophos.com,18.216.23.35,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-223-eu-west-1.prod.hydra.sophos.com,34.253.238.69,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-223-us-east-2.prod.hydra.sophos.com,18.216.23.36,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-223-us-west-2.prod.hydra.sophos.com,34.213.30.69,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-224-eu-central-1.prod.hydra.sophos.com,35.159.27.7,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-224-eu-west-1.prod.hydra.sophos.com,34.253.238.7,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-224-us-east-2.prod.hydra.sophos.com,18.216.23.37,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-225-eu-central-1.prod.hydra.sophos.com,35.159.27.70,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-225-us-east-2.prod.hydra.sophos.com,18.216.23.38,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-226-eu-central-1.prod.hydra.sophos.com,35.159.27.71,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-226-eu-west-1.prod.hydra.sophos.com,34.253.238.71,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-226-us-east-2.prod.hydra.sophos.com,18.216.23.39,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-226-us-west-2.prod.hydra.sophos.com,34.213.30.71,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-227-us-west-2.prod.hydra.sophos.com,34.213.30.72,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-228-eu-west-1.prod.hydra.sophos.com,34.253.238.73,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-228-us-west-2.prod.hydra.sophos.com,34.213.30.73,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-229-eu-central-1.prod.hydra.sophos.com,35.159.27.74,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-229-eu-west-1.prod.hydra.sophos.com,34.253.238.74,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-229-us-west-2.prod.hydra.sophos.com,34.213.30.74,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-230-eu-central-1.prod.hydra.sophos.com,35.159.27.75,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-230-us-east-2.prod.hydra.sophos.com,18.216.23.42,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-230-us-west-2.prod.hydra.sophos.com,34.213.30.75,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-231-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-231-us-east-2.prod.hydra.sophos.com,18.216.23.43,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-231-us-west-2.prod.hydra.sophos.com,34.213.30.76,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-232-eu-west-1.prod.hydra.sophos.com,34.253.238.77,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-232-us-west-2.prod.hydra.sophos.com,34.213.30.77,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-233-eu-west-1.prod.hydra.sophos.com,34.253.238.78,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-233-us-east-2.prod.hydra.sophos.com,18.216.23.45,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-233-us-west-2.prod.hydra.sophos.com,34.213.30.78,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-234-us-west-2.prod.hydra.sophos.com,34.213.30.79,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-235-eu-central-1.prod.hydra.sophos.com,35.159.27.8,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-235-eu-west-1.prod.hydra.sophos.com,34.253.238.8,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-235-us-east-2.prod.hydra.sophos.com,18.216.23.47,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-235-us-west-2.prod.hydra.sophos.com,34.213.30.8,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-236-eu-central-1.prod.hydra.sophos.com,35.159.27.80,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-236-eu-west-1.prod.hydra.sophos.com,34.253.238.80,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-236-us-west-2.prod.hydra.sophos.com,34.213.30.80,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-237-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-237-us-east-2.prod.hydra.sophos.com,18.216.23.49,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-238-us-west-2.prod.hydra.sophos.com,34.213.30.82,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-239-eu-central-1.prod.hydra.sophos.com,35.159.27.83,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-239-eu-west-1.prod.hydra.sophos.com,34.253.238.83,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-239-us-east-2.prod.hydra.sophos.com,18.216.23.50,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-24-eu-central-1.prod.hydra.sophos.com,35.159.27.119,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-24-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-24-us-west-2.prod.hydra.sophos.com,34.212.96.123,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-240-eu-central-1.prod.hydra.sophos.com,35.159.27.84,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-240-eu-west-1.prod.hydra.sophos.com,34.253.238.84,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-241-eu-central-1.prod.hydra.sophos.com,35.159.27.85,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-241-eu-west-1.prod.hydra.sophos.com,34.253.238.85,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-241-us-west-2.prod.hydra.sophos.com,34.213.30.85,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-242-eu-central-1.prod.hydra.sophos.com,35.159.27.86,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-242-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-242-us-east-2.prod.hydra.sophos.com,18.216.23.53,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-242-us-west-2.prod.hydra.sophos.com,34.213.30.86,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-243-eu-central-1.prod.hydra.sophos.com,35.159.27.87,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-243-eu-west-1.prod.hydra.sophos.com,34.253.238.87,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
