input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_self_signed,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,cdn_name,cdn,tls_expired,location,csp_domains_
mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-07-20T23:59:59Z,CN=mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,37d083862708bb7d48156e0686839055,85f2c948424bf803d99679479cd7bb75feb32a2fcc47c46110716c2a5171ddc7,ctls,mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com,443,https://mailinbound-cloudstation-eu-west-1.inf.hydra.sophos.com:443,https,-,text/html,GET,52.209.247.87,/,,34.252.119.184,,1,False,,,,,,,,,,
mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2023-07-30T23:59:59Z,CN=mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9fa95909396beec2c2f4d861d4d733bc,3de58e60b5aa9e9c473d4c6e432e5e11027908fb9b38e0a1db1dbb9ae2407e8d,ctls,mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com,443,https://mailinbound-cloudstation-eu-west-1.prod.hydra.sophos.com:443,https,-,text/html,GET,54.73.165.25,/,1254626625,34.252.209.134,,1,False,,,,,,,,,,
mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-30T23:59:59Z,CN=mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,61cca3405ddfa70d9101bdf6fb2c1a95,b80f9dbf270d898565c52d09eeaa1bed3b0a5033e948e8cf8dc99dfed80b8bfe,ctls,mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com,443,https://mailinbound-cloudstation-us-east-2.prod.hydra.sophos.com:443,https,-,text/html,GET,3.136.49.44,/,1254626625,3.12.231.198,,1,False,,,,,,,,,,
mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,503 Service Temporarily Unavailable,503,564,mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-03T23:59:59Z,CN=mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4aedd4401fd49f5bb8bc1b66d061c5c2,cd199739cb49a809e8a3b054babe428078f944b2b7b1c6cc0c4b0144d72832f1,ctls,mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com,443,https://mailinbound-cloudstation-us-west-2.dev3.hydra.sophos.com:443,https,awselb/2.0,text/html,GET,44.238.126.177,/,2051366281,44.238.126.177,,13,False,,,,,,,,,,
mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-30T23:59:59Z,CN=mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,23e85b5227cd0ff0c33d542884467040,c2ad09083071d0610ec767d4fd17088a4cbff7edd3ffb7e0652652978e3b5763,ctls,mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com,443,https://mailinbound-cloudstation-us-west-2.prod.hydra.sophos.com:443,https,-,text/html,GET,44.228.53.225,/,1254626625,52.39.232.166,,1,False,,,,,,,,,,
mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-21T23:59:59Z,CN=mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,03f88fbe490b45a5aa2ac549903be06e,7c4a48058285b85ed8d2f9dc3240a737b3e1ea64da511a9fa0183b1ec37cbb44,ctls,mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com,443,https://mailinbound-cloudstation-us-west-2.qa.hydra.sophos.com:443,https,-,text/html,GET,52.13.138.254,/,1254626625,35.84.128.80,,1,False,,,,,,,,,,
mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-07-30T23:59:59Z,CN=mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ddc4199b4e386e9ae4641af85c6f87ca,9a7e05c8de9723553d7b1befa13fa818fe05e2c904b572894771b9fdab7e5769,ctls,mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com,443,https://mailoutbound-cloudstation-eu-central-1.prod.hydra.sophos.com:443,https,-,text/html,GET,3.120.168.177,/,1254626625,52.58.146.240,,1,False,,,,,,,,,,
mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-30T23:59:59Z,CN=mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,10d9efd018c59b4e2cb1d3ffe0c4eaed,ce87603a0f403dd83f45abf69a3f140e490d1256b5221e8b04985f15fe38b50a,ctls,mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com,443,https://mailoutbound-cloudstation-us-east-2.prod.hydra.sophos.com:443,https,-,text/html,GET,3.138.148.40,/,1254626625,3.138.249.15,,1,False,,,,,,,,,,
mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-07-30T23:59:59Z,CN=mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d2d75726f89b23238179b4920eef2ce0,7f8f7383a3d853245d3650b236290256437ec7233545473cb5518d017fb88a5f,ctls,mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com,443,https://mailoutbound-cloudstation-us-west-2.prod.hydra.sophos.com:443,https,-,text/html,GET,52.34.125.227,/,1254626625,44.233.75.153,,1,False,,,,,,,,,,
mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-07-21T23:59:59Z,CN=mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,756a04b3565a4c858369f71070306ca4,7ca47467cc82c6a7dcff8538573a08d2dec579ab2c0505ea16dedf56d7fc8b36,ctls,mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com,443,https://mailoutbound-cloudstation-us-west-2.qa.hydra.sophos.com:443,https,-,text/html,GET,54.201.68.60,/,1254626625,35.162.210.213,,1,False,,,,,,,,,,
mcs-cloudstation-eu-central-1.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mcs-cloudstation-eu-central-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T11:38:34Z,2024-02-28T11:38:34Z,"CN=*.prod.hydra.sophos.com, OU=SaaS, O=Sophos Ltd., ST=Oxfordshire, C=GB",*.prod.hydra.sophos.com,*.upe.p.hmr.sophos.com,"emailAddress=mlh@sophos.com, CN=SophosCA1, O=Sophos Ltd, L=Abingdon, ST=Oxfordshire, C=GB, emailAddress=mlh@sophos.com",SophosCA1,Sophos Ltd,c4c1918fb8cd3e256bf6f6d8e933c76e,7ec594cbb8e5eb88161119d64fb1b3b28f6a8a575bd2300d08ae081be9cef23f,ctls,mcs-cloudstation-eu-central-1.prod.hydra.sophos.com,443,https://mcs-cloudstation-eu-central-1.prod.hydra.sophos.com:443,https,-,text/html,GET,35.159.54.136,/,1254626625,3.73.248.255,,1,False,True,Sophos Ltd.,True,,,,,,,
mcs-cloudstation-eu-west-1.inf.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mcs-cloudstation-eu-west-1.inf.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2015-10-06T15:14:29Z,2038-01-07T03:00:00Z,"CN=*.upe.i.hmr.sophos.com, OU=SaaS, O=Sophos",*.upe.i.hmr.sophos.com,*.inf.hydra.sophos.com,"CN=Public Services - INF, OU=SaaS, O=Sophos",Public Services - INF,Sophos,ae6c6a06744522aa55bb1c5e7da61f97,04ce32f6acedb3255aa008239bd6a0cec5857050f7fc8528d98aae0d4cb3ef5d,ctls,mcs-cloudstation-eu-west-1.inf.hydra.sophos.com,443,https://mcs-cloudstation-eu-west-1.inf.hydra.sophos.com:443,https,-,text/html,GET,34.251.128.156,/,1254626625,54.77.127.122,,1,False,,Sophos,True,,,,,,,
mcs-push-server-eu-central-1.prod.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-eu-central-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T16:53:03Z,2024-02-01T16:53:03Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-eu-central-1.prod.hydra.sophos.com",*.mcs-push-server-eu-central-1.prod.hydra.sophos.com,*.mcs-push-server-eu-central-1.prod.hydra.sophos.com,"O=Sophos Ltd, C=UK, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=Sophos SHA256 MCS Root CA3, emailAddress=sophosca@sophos.com",Sophos SHA256 MCS Root CA3,Sophos Ltd,7cbd9eb0f65cf41b2a1b27d2cf2c5d12,fa586e9f88f45bfee65a78f2c531787ec5968f11804628b188e6f3b02bf2b111,ctls,mcs-push-server-eu-central-1.prod.hydra.sophos.com,443,https://mcs-push-server-eu-central-1.prod.hydra.sophos.com:443,https,,text/html,GET,3.67.153.241,/,1382003251,18.157.92.116,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server-eu-west-1.dev.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-eu-west-1.dev.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T17:38:38Z,2024-02-01T17:38:38Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-eu-west-1.dev.hydra.sophos.com",*.mcs-push-server-eu-west-1.dev.hydra.sophos.com,*.mcs-push-server-eu-west-1.dev.hydra.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=DEV Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",DEV Sophos SHA256 MCS Root CA,Sophos Ltd,2677a6ddc2011b620f3b755cb56deb86,07174df8697df814534f65141a6899ab3b80a9d80a5198dae20f0e58c44bd8c4,ctls,mcs-push-server-eu-west-1.dev.hydra.sophos.com,443,https://mcs-push-server-eu-west-1.dev.hydra.sophos.com:443,https,,text/html,GET,52.209.49.169,/,1382003251,52.17.35.63,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server-eu-west-1.inf.hydra.sophos.com,Welcome to OpenResty!,200,1097,mcs-push-server-eu-west-1.inf.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2021-02-23T15:07:15Z,2022-04-15T15:07:15Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-eu-west-1.inf.hydra.sophos.com",*.mcs-push-server-eu-west-1.inf.hydra.sophos.com,*.mcs-push-server-eu-west-1.inf.hydra.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=INF Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",INF Sophos SHA256 MCS Root CA,Sophos Ltd,157f5c614762d9fab631fb96d889e996,53a29948b34a3558677512fe5cdf1672946d331e97fcb1439f4adf67d48bc14a,ctls,mcs-push-server-eu-west-1.inf.hydra.sophos.com,443,https://mcs-push-server-eu-west-1.inf.hydra.sophos.com:443,https,openresty/1.19.3.1,text/html,GET,52.208.33.88,/,1382003251,54.74.134.160,OpenResty:1.19.3.1,29,False,True,Sophos Ltd.,True,,,,,True,,
mcs-push-server-eu-west-1.prod.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-eu-west-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T16:53:05Z,2024-02-01T16:53:05Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-eu-west-1.prod.hydra.sophos.com",*.mcs-push-server-eu-west-1.prod.hydra.sophos.com,*.mcs-push-server-eu-west-1.prod.hydra.sophos.com,"O=Sophos Ltd, C=UK, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=Sophos SHA256 MCS Root CA3, emailAddress=sophosca@sophos.com",Sophos SHA256 MCS Root CA3,Sophos Ltd,490488c9deb6d9bc109cbb579710841b,a8f30312cbed14b9ea445146c1cd0c00522b7f23d7049ba6761d10d8a9897ed5,ctls,mcs-push-server-eu-west-1.prod.hydra.sophos.com,443,https://mcs-push-server-eu-west-1.prod.hydra.sophos.com:443,https,,text/html,GET,54.77.50.26,/,1382003251,54.247.15.130,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server-us-east-2.prod.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-us-east-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T16:53:08Z,2024-02-01T16:53:08Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-us-east-2.prod.hydra.sophos.com",*.mcs-push-server-us-east-2.prod.hydra.sophos.com,*.mcs-push-server-us-east-2.prod.hydra.sophos.com,"O=Sophos Ltd, C=UK, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=Sophos SHA256 MCS Root CA3, emailAddress=sophosca@sophos.com",Sophos SHA256 MCS Root CA3,Sophos Ltd,9ba12b13c26c32329c5ccaf999af2430,565b59d6aff16a6d532a51ed3c53580497be8907d70f215a36df2b304a730081,ctls,mcs-push-server-us-east-2.prod.hydra.sophos.com,443,https://mcs-push-server-us-east-2.prod.hydra.sophos.com:443,https,,text/html,GET,3.131.215.72,/,1382003251,3.23.152.131,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server-us-west-2.dev3.hydra.sophos.com,Welcome to OpenResty!,200,649,mcs-push-server-us-west-2.dev3.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2020-03-27T11:26:33Z,2021-04-15T11:26:33Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-us-west-2.dev3.hydra.sophos.com",*.mcs-push-server-us-west-2.dev3.hydra.sophos.com,*.mcs-push-server-us-west-2.dev3.hydra.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=DEV3 Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",DEV3 Sophos SHA256 MCS Root CA,Sophos Ltd,293a71b0120fca0607eed1407813e049,cf2a3bdbe59229c819c2ea4ac53da957eedd1916c4f43c168ceeace57e83dd23,ctls,mcs-push-server-us-west-2.dev3.hydra.sophos.com,443,https://mcs-push-server-us-west-2.dev3.hydra.sophos.com:443,https,openresty/1.17.8.2,text/html,GET,44.242.83.242,/,1382003251,54.148.214.61,OpenResty:1.17.8.2,26,False,True,Sophos Ltd.,True,,,,,True,,
mcs-push-server-us-west-2.prod.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-us-west-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T16:53:10Z,2024-02-01T16:53:10Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-us-west-2.prod.hydra.sophos.com",*.mcs-push-server-us-west-2.prod.hydra.sophos.com,*.mcs-push-server-us-west-2.prod.hydra.sophos.com,"O=Sophos Ltd, C=UK, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=Sophos SHA256 MCS Root CA3, emailAddress=sophosca@sophos.com",Sophos SHA256 MCS Root CA3,Sophos Ltd,176c0cfabb1ef22f70100f40e73b23c5,91b8b2ee459a0dc2d947eb54976aca9a648a96b9cf2f7d798fc02785dec07732,ctls,mcs-push-server-us-west-2.prod.hydra.sophos.com,443,https://mcs-push-server-us-west-2.prod.hydra.sophos.com:443,https,,text/html,GET,44.237.243.58,/,1382003251,44.227.110.44,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server-us-west-2.qa.hydra.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server-us-west-2.qa.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-01T16:44:22Z,2024-02-01T16:44:22Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server-us-west-2.qa.hydra.sophos.com",*.mcs-push-server-us-west-2.qa.hydra.sophos.com,*.mcs-push-server-us-west-2.qa.hydra.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=QA Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",QA Sophos SHA256 MCS Root CA,Sophos Ltd,0aadb5ac922bd84bb11271f5a59ac8e8,268f7711e74389abfad697e4aba4a2a81d6a5ea5d42583055f290775d140a9e0,ctls,mcs-push-server-us-west-2.qa.hydra.sophos.com,443,https://mcs-push-server-us-west-2.qa.hydra.sophos.com:443,https,,text/html,GET,44.225.128.175,/,1382003251,52.38.253.162,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs-push-server.stn010yul.ctr.sophos.com,A 4XX or 5XX error has occurred,404,190,mcs-push-server.stn010yul.ctr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T17:30:46Z,2024-02-17T17:30:46Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=*.mcs-push-server.stn010yul.ctr.sophos.com",*.mcs-push-server.stn010yul.ctr.sophos.com,*.mcs-push-server.stn010yul.ctr.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=DEV Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",DEV Sophos SHA256 MCS Root CA,Sophos Ltd,1d41f134d56e058175caf372a145881d,d5bbea31889af362c2c7338b9386498b0a53039491fc4999015bc3165cef1a8f,ctls,mcs-push-server.stn010yul.ctr.sophos.com,443,https://mcs-push-server.stn010yul.ctr.sophos.com:443,https,,text/html,GET,52.60.224.153,/,1382003251,3.99.16.246,,13,False,True,Sophos Ltd.,True,,,,,,,
mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T17:38:02Z,2024-02-01T17:38:02Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com",mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com,mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com,"O=Sophos Ltd, C=GB, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=INF Sophos SHA256 MCS Root CA, emailAddress=sophosca@sophos.com",INF Sophos SHA256 MCS Root CA,Sophos Ltd,404ddc4b78309163cc8bc2860233007c,6f43ff03d7a77629d0d466a0e880ecdcf8507f62eb0343cf0962ea60612723ce,ctls,mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com,443,https://mcs2-cloudstation-eu-west-1.inf.hydra.sophos.com:443,https,-,text/html,GET,34.251.128.156,/,1254626625,54.77.127.122,,1,False,True,Sophos Ltd.,,,,,,,,
mcs2-cloudstation-us-east-1.prod.hydra.sophos.com,HTTP Status 404 – Not Found,404,682,mcs2-cloudstation-us-east-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T16:52:44Z,2024-02-01T16:52:44Z,"OU=SaaS, O=Sophos Ltd., C=GB, ST=Oxfordshire, CN=mcs2-cloudstation-us-east-1.prod.hydra.sophos.com",mcs2-cloudstation-us-east-1.prod.hydra.sophos.com,mcs2-cloudstation-us-east-1.prod.hydra.sophos.com,"O=Sophos Ltd, C=UK, ST=Oxfordshire, emailAddress=sophosca@sophos.com, CN=Sophos SHA256 MCS Root CA3, emailAddress=sophosca@sophos.com",Sophos SHA256 MCS Root CA3,Sophos Ltd,b6948ebf3bcb7399d1719dbb93a1e128,2d6cb1ebb1df4bce172211d729447b6380d810bf3b4b49feab83ef64c3a0e324,ctls,mcs2-cloudstation-us-east-1.prod.hydra.sophos.com,443,https://mcs2-cloudstation-us-east-1.prod.hydra.sophos.com:443,https,-,text/html,GET,18.234.22.89,/,1254626625,34.192.120.227,,1,False,True,Sophos Ltd.,,,,,,,,
messaging-router-cloudhub-eu-west-1.dev.hydra.sophos.com,,401,145,messaging-router-cloudhub-eu-west-1.dev.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=aj1tfhwa.cloudhub.eu-west-1.dev.hydra.sophos.com,aj1tfhwa.cloudhub.eu-west-1.dev.hydra.sophos.com,messaging-router.cloudhub.eu-west-1.dev.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0fbe72b4de0abd8d6bc89a4d55925442,a5180a222ec749df721d3ce5987d765f6dd3d8e56d5c7dbc6e96d15949cc052f,ctls,messaging-router-cloudhub-eu-west-1.dev.hydra.sophos.com,443,https://messaging-router-cloudhub-eu-west-1.dev.hydra.sophos.com:443,https,,application/json,GET,52.213.19.2,/,-1438240041,54.77.80.12,,1,False,,,,,,,,,,
messaging-router.cloudhub.eu-west-1.dev3.hydra.sophos.com,,401,145,messaging-router.cloudhub.eu-west-1.dev3.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T00:00:00Z,2024-05-12T23:59:59Z,CN=pw0u53wf.cloudhub.eu-west-1.dev3.hydra.sophos.com,pw0u53wf.cloudhub.eu-west-1.dev3.hydra.sophos.com,messaging-router.cloudhub.eu-west-1.dev3.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,aa4399ceefa49b58b0b1d7d541e01f8e,0ec390c70870a10606e6ff3a45d2217b3d1d7b4cf40755f401813a1e8746d9a9,ctls,messaging-router.cloudhub.eu-west-1.dev3.hydra.sophos.com,443,https://messaging-router.cloudhub.eu-west-1.dev3.hydra.sophos.com:443,https,,application/json,GET,54.170.187.248,/,1881037482,54.154.18.197,,1,False,,,,,,,,,,
messaging-router.cloudhub.eu-west-1.prod.hydra.sophos.com,,401,145,messaging-router.cloudhub.eu-west-1.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=4r6hwdau.cloudhub.eu-west-1.prod.hydra.sophos.com,4r6hwdau.cloudhub.eu-west-1.prod.hydra.sophos.com,messaging-router-cloudhub-eu-west-1.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f6786635052b7acb85c09213e1559344,dbfe2bf240b5830fbfc96acc0d05cfa180842f94e796c1fe22c2fd27f39e8c33,ctls,messaging-router.cloudhub.eu-west-1.prod.hydra.sophos.com,443,https://messaging-router.cloudhub.eu-west-1.prod.hydra.sophos.com:443,https,,application/json,GET,54.154.61.51,/,1085652308,54.155.137.157,,1,False,,,,,,,,,,
