new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,17-121-117-4.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.15, 18.66.112.48","2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:c200:b:dfaf:7b40:93a1, 2600:9000:223f:7200:b:dfaf:7b40:93a1, 2600:9000:223f:a200:b:dfaf:7b40:93a1, 2600:9000:223f:4e00:b:dfaf:7b40:93a1, 2600:9000:223f:b400:b:dfaf:7b40:93a1, 2600:9000:223f:9000:b:dfaf:7b40:93a1, 2600:9000:223f:f000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,17-121-118-84.proxy.brave.com,"18.66.112.82, 18.66.112.15, 18.66.112.126, 18.66.112.48","2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:b600:b:dfaf:7b40:93a1, 2600:9000:223f:2200:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,17-121-118-93.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.15, 18.66.112.126","2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:2800:b:dfaf:7b40:93a1, 2600:9000:223f:1600:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:fc00:b:dfaf:7b40:93a1, 2600:9000:223f:a600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,17-121-119-25.proxy.brave.com,"18.66.112.48, 18.66.112.15, 18.66.112.126, 18.66.112.82","2600:9000:223f:1800:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:be00:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:9e00:b:dfaf:7b40:93a1, 2600:9000:223f:9800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,17-121-119-52.proxy.brave.com,"18.66.112.82, 18.66.112.48, 18.66.112.126, 18.66.112.15","2600:9000:223f:1c00:b:dfaf:7b40:93a1, 2600:9000:223f:3000:b:dfaf:7b40:93a1, 2600:9000:223f:5600:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:5400:b:dfaf:7b40:93a1, 2600:9000:223f:3600:b:dfaf:7b40:93a1, 2600:9000:223f:d600:b:dfaf:7b40:93a1, 2600:9000:223f:7600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,17-121-119-84.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.9, 13.32.145.116, 205.251.192.253, 205.251.196.120","2600:9000:20e1:a600:b:dfaf:7b40:93a1, 2600:9000:20e1:2200:b:dfaf:7b40:93a1, 2600:9000:20e1:1c00:b:dfaf:7b40:93a1, 2600:9000:20e1:2600:b:dfaf:7b40:93a1, 2600:9000:20e1:7000:b:dfaf:7b40:93a1, 2600:9000:20e1:7c00:b:dfaf:7b40:93a1, 2600:9000:20e1:8400:b:dfaf:7b40:93a1, 2600:9000:20e1:ce00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,17-121-120-20.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:4600:b:dfaf:7b40:93a1, 2600:9000:223f:9c00:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:a000:b:dfaf:7b40:93a1, 2600:9000:223f:1c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,17-121-121-66.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.48, 18.66.112.15","2600:9000:223f:5400:b:dfaf:7b40:93a1, 2600:9000:223f:bc00:b:dfaf:7b40:93a1, 2600:9000:223f:8800:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:8c00:b:dfaf:7b40:93a1, 2600:9000:223f:2800:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,17-121-123-92.proxy.brave.com,"18.66.112.48, 18.66.112.126, 18.66.112.82, 18.66.112.15","2600:9000:223f:9400:b:dfaf:7b40:93a1, 2600:9000:223f:6a00:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:e600:b:dfaf:7b40:93a1, 2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:ae00:b:dfaf:7b40:93a1, 2600:9000:223f:5a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
,17-121-124-8.proxy.brave.com,"52.85.132.51, 52.85.132.8, 52.85.132.40, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:4a00:b:dfaf:7b40:93a1, 2600:9000:2073:9600:b:dfaf:7b40:93a1, 2600:9000:2073:da00:b:dfaf:7b40:93a1, 2600:9000:2073:0:b:dfaf:7b40:93a1, 2600:9000:2073:d200:b:dfaf:7b40:93a1, 2600:9000:2073:5c00:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:d600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,17-121-125-44.proxy.brave.com,"52.85.132.40, 52.85.132.51, 52.85.132.122, 52.85.132.8, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:2000:b:dfaf:7b40:93a1, 2600:9000:2073:1e00:b:dfaf:7b40:93a1, 2600:9000:2073:400:b:dfaf:7b40:93a1, 2600:9000:2073:1000:b:dfaf:7b40:93a1, 2600:9000:2073:d600:b:dfaf:7b40:93a1, 2600:9000:2073:cc00:b:dfaf:7b40:93a1, 2600:9000:2073:5400:b:dfaf:7b40:93a1, 2600:9000:2073:ac00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,17-121-125-9.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.15, 18.66.112.48","2600:9000:223f:ac00:b:dfaf:7b40:93a1, 2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:de00:b:dfaf:7b40:93a1, 2600:9000:223f:7000:b:dfaf:7b40:93a1, 2600:9000:223f:7200:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1, 2600:9000:223f:9e00:b:dfaf:7b40:93a1, 2600:9000:223f:a400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,17-121-125-90.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:7800:b:dfaf:7b40:93a1, 2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:e000:b:dfaf:7b40:93a1, 2600:9000:223f:ea00:b:dfaf:7b40:93a1, 2600:9000:223f:a00:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,17-121-126-5.proxy.brave.com,"13.32.145.2, 13.32.145.51, 13.32.145.9, 13.32.145.116","2600:9000:20e1:6e00:b:dfaf:7b40:93a1, 2600:9000:20e1:a200:b:dfaf:7b40:93a1, 2600:9000:20e1:bc00:b:dfaf:7b40:93a1, 2600:9000:20e1:9600:b:dfaf:7b40:93a1, 2600:9000:20e1:9800:b:dfaf:7b40:93a1, 2600:9000:20e1:6600:b:dfaf:7b40:93a1, 2600:9000:20e1:3600:b:dfaf:7b40:93a1, 2600:9000:20e1:0:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,17-121-127-99.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.116, 13.32.145.9","2600:9000:20e1:4800:b:dfaf:7b40:93a1, 2600:9000:20e1:3400:b:dfaf:7b40:93a1, 2600:9000:20e1:ac00:b:dfaf:7b40:93a1, 2600:9000:20e1:5400:b:dfaf:7b40:93a1, 2600:9000:20e1:8c00:b:dfaf:7b40:93a1, 2600:9000:20e1:b000:b:dfaf:7b40:93a1, 2600:9000:20e1:c00:b:dfaf:7b40:93a1, 2600:9000:20e1:bc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,20-k8s-20.proxy.brave.com,"52.85.96.7, 52.85.96.42, 52.85.96.95, 52.85.96.30","2600:9000:2246:6c00:b:dfaf:7b40:93a1, 2600:9000:2246:8e00:b:dfaf:7b40:93a1, 2600:9000:2246:7e00:b:dfaf:7b40:93a1, 2600:9000:2246:9400:b:dfaf:7b40:93a1, 2600:9000:2246:e400:b:dfaf:7b40:93a1, 2600:9000:2246:ee00:b:dfaf:7b40:93a1, 2600:9000:2246:de00:b:dfaf:7b40:93a1, 2600:9000:2246:c600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,227-si1.proxy.brave.com,"13.32.145.51, 13.32.145.116, 13.32.145.2, 13.32.145.9","2600:9000:20e1:c000:b:dfaf:7b40:93a1, 2600:9000:20e1:4200:b:dfaf:7b40:93a1, 2600:9000:20e1:6800:b:dfaf:7b40:93a1, 2600:9000:20e1:3400:b:dfaf:7b40:93a1, 2600:9000:20e1:1800:b:dfaf:7b40:93a1, 2600:9000:20e1:8200:b:dfaf:7b40:93a1, 2600:9000:20e1:b400:b:dfaf:7b40:93a1, 2600:9000:20e1:fe00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,3lewi-12-86.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.126, 18.66.112.48","2600:9000:223f:ce00:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1, 2600:9000:223f:da00:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:6c00:b:dfaf:7b40:93a1, 2600:9000:223f:ae00:b:dfaf:7b40:93a1, 2600:9000:223f:1e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,481c.proxy.brave.com,,"2600:9000:25e8:8c00:b:dfaf:7b40:93a1, 2600:9000:25e8:2e00:b:dfaf:7b40:93a1, 2600:9000:25e8:9800:b:dfaf:7b40:93a1, 2600:9000:25e8:e400:b:dfaf:7b40:93a1, 2600:9000:25e8:4200:b:dfaf:7b40:93a1, 2600:9000:25e8:3600:b:dfaf:7b40:93a1, 2600:9000:25e8:200:b:dfaf:7b40:93a1, 2600:9000:25e8:a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,4a68.proxy.brave.com,,"2600:9000:25e8:6800:b:dfaf:7b40:93a1, 2600:9000:25e8:8e00:b:dfaf:7b40:93a1, 2600:9000:25e8:f400:b:dfaf:7b40:93a1, 2600:9000:25e8:8c00:b:dfaf:7b40:93a1, 2600:9000:25e8:f800:b:dfaf:7b40:93a1, 2600:9000:25e8:f000:b:dfaf:7b40:93a1, 2600:9000:25e8:fe00:b:dfaf:7b40:93a1, 2600:9000:25e8:e800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,5-courier.proxy.brave.com,"18.66.112.82, 18.66.112.15, 18.66.112.126, 18.66.112.48","2600:9000:223f:c000:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:6c00:b:dfaf:7b40:93a1, 2600:9000:223f:ea00:b:dfaf:7b40:93a1, 2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:d800:b:dfaf:7b40:93a1, 2600:9000:223f:f400:b:dfaf:7b40:93a1, 2600:9000:223f:1600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,66-220-157-16.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.48, 18.66.112.126","2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:ee00:b:dfaf:7b40:93a1, 2600:9000:223f:e400:b:dfaf:7b40:93a1, 2600:9000:223f:2200:b:dfaf:7b40:93a1, 2600:9000:223f:5000:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:6c00:b:dfaf:7b40:93a1, 2600:9000:223f:c000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,66-220-157-67.proxy.brave.com,"18.66.112.82, 18.66.112.48, 18.66.112.15, 18.66.112.126","2600:9000:223f:5200:b:dfaf:7b40:93a1, 2600:9000:223f:ae00:b:dfaf:7b40:93a1, 2600:9000:223f:9e00:b:dfaf:7b40:93a1, 2600:9000:223f:9000:b:dfaf:7b40:93a1, 2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:5c00:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:4000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,69-171-232-57.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.48, 18.66.112.15","2600:9000:223f:a00:b:dfaf:7b40:93a1, 2600:9000:223f:6800:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:2c00:b:dfaf:7b40:93a1, 2600:9000:223f:ca00:b:dfaf:7b40:93a1, 2600:9000:223f:3e00:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:3c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,69-171-232-96.proxy.brave.com,"18.66.112.82, 18.66.112.15, 18.66.112.48, 18.66.112.126","2600:9000:223f:c600:b:dfaf:7b40:93a1, 2600:9000:223f:800:b:dfaf:7b40:93a1, 2600:9000:223f:5000:b:dfaf:7b40:93a1, 2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:3400:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,6to4.proxy.brave.com,"13.32.145.51, 13.32.145.116, 13.32.145.2, 13.32.145.9, 205.251.192.253, 205.251.196.120","2600:9000:20e1:1c00:b:dfaf:7b40:93a1, 2600:9000:20e1:7c00:b:dfaf:7b40:93a1, 2600:9000:20e1:2600:b:dfaf:7b40:93a1, 2600:9000:20e1:8400:b:dfaf:7b40:93a1, 2600:9000:20e1:2200:b:dfaf:7b40:93a1, 2600:9000:20e1:7000:b:dfaf:7b40:93a1, 2600:9000:20e1:a600:b:dfaf:7b40:93a1, 2600:9000:20e1:ce00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,71-31.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.48, 18.66.112.82","2600:9000:223f:4800:b:dfaf:7b40:93a1, 2600:9000:223f:3800:b:dfaf:7b40:93a1, 2600:9000:223f:3200:b:dfaf:7b40:93a1, 2600:9000:223f:4a00:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:e200:b:dfaf:7b40:93a1, 2600:9000:223f:5200:b:dfaf:7b40:93a1, 2600:9000:223f:8200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,7wka7.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.48, 18.66.112.126","2600:9000:223f:8800:b:dfaf:7b40:93a1, 2600:9000:223f:2800:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:e00:b:dfaf:7b40:93a1, 2600:9000:223f:8600:b:dfaf:7b40:93a1, 2600:9000:223f:5400:b:dfaf:7b40:93a1, 2600:9000:223f:bc00:b:dfaf:7b40:93a1, 2600:9000:223f:8c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,7zhzj02.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:ae00:b:dfaf:7b40:93a1, 2600:9000:223f:5a00:b:dfaf:7b40:93a1, 2600:9000:223f:6a00:b:dfaf:7b40:93a1, 2600:9000:223f:e600:b:dfaf:7b40:93a1, 2600:9000:223f:8000:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:9400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
,95-8-1-5.proxy.brave.com,"52.85.132.51, 52.85.132.40, 52.85.132.8, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:d600:b:dfaf:7b40:93a1, 2600:9000:2073:9600:b:dfaf:7b40:93a1, 2600:9000:2073:4a00:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:0:b:dfaf:7b40:93a1, 2600:9000:2073:da00:b:dfaf:7b40:93a1, 2600:9000:2073:5c00:b:dfaf:7b40:93a1, 2600:9000:2073:d200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,957-7-8.proxy.brave.com,"52.85.132.40, 52.85.132.8, 52.85.132.122, 52.85.132.51, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:cc00:b:dfaf:7b40:93a1, 2600:9000:2073:400:b:dfaf:7b40:93a1, 2600:9000:2073:1e00:b:dfaf:7b40:93a1, 2600:9000:2073:2000:b:dfaf:7b40:93a1, 2600:9000:2073:1000:b:dfaf:7b40:93a1, 2600:9000:2073:ac00:b:dfaf:7b40:93a1, 2600:9000:2073:5400:b:dfaf:7b40:93a1, 2600:9000:2073:d600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,a-96-118-32-2.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:5400:b:dfaf:7b40:93a1, 2600:9000:223f:7000:b:dfaf:7b40:93a1, 2600:9000:223f:7a00:b:dfaf:7b40:93a1, 2600:9000:223f:f600:b:dfaf:7b40:93a1, 2600:9000:223f:fa00:b:dfaf:7b40:93a1, 2600:9000:223f:1e00:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:3e00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,a-96-119-147-22.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.116, 13.32.145.9","2600:9000:20e1:3400:b:dfaf:7b40:93a1, 2600:9000:20e1:ac00:b:dfaf:7b40:93a1, 2600:9000:20e1:5400:b:dfaf:7b40:93a1, 2600:9000:20e1:8c00:b:dfaf:7b40:93a1, 2600:9000:20e1:b000:b:dfaf:7b40:93a1, 2600:9000:20e1:c00:b:dfaf:7b40:93a1, 2600:9000:20e1:bc00:b:dfaf:7b40:93a1, 2600:9000:20e1:4800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
